2020-02-27 17:43:54:108, no_human
2020-02-27 17:44:01:420,-0.01063919,1.7404252.616079
2020-02-27 17:44:01:459,-0.01024749,1.7404892.616358
2020-02-27 17:44:01:494,-0.01010669,1.7405112.616349
2020-02-27 17:44:01:530,-0.01013069,1.7405262.616416
2020-02-27 17:44:01:574,-0.01035527,1.740572.616616
2020-02-27 17:44:01:612,-0.01255027,1.7407282.617694
2020-02-27 17:44:01:651,-0.01420197,1.7408852.618293
2020-02-27 17:44:01:692,-0.01590287,1.7411112.618425
2020-02-27 17:44:01:742,-0.0181145,1.7417472.619014
2020-02-27 17:44:01:780,-0.01880733,1.7417962.61927
2020-02-27 17:44:01:825,-0.01916164,1.7419912.61928
2020-02-27 17:44:01:877,-0.01943034,1.7418582.619305
2020-02-27 17:44:01:911,-0.02095122,1.7406852.618911
2020-02-27 17:44:01:945,-0.02180887,1.7395212.618284
2020-02-27 17:44:01:986,-0.02247575,1.738372.617615
2020-02-27 17:44:02:022,-0.02316314,1.7371852.617242
2020-02-27 17:44:02:060,-0.02406648,1.7362.617256
2020-02-27 17:44:02:114,-0.02491917,1.7345292.617097
2020-02-27 17:44:02:157,-0.02662165,1.7297652.61943
2020-02-27 17:44:02:208,-0.02733322,1.7280442.622542
2020-02-27 17:44:02:244,-0.02995939,1.726092.633317
2020-02-27 17:44:02:287,-0.03119373,1.7247852.642562
2020-02-27 17:44:02:336,-0.03240193,1.7265692.651977
2020-02-27 17:44:02:375,-0.03344451,1.7285412.66081
2020-02-27 17:44:02:409,-0.03171349,1.7336512.676614
2020-02-27 17:44:02:443,-0.02981699,1.7340132.688116
2020-02-27 17:44:02:487,-0.03011135,1.7338982.695141
2020-02-27 17:44:02:538,-0.02979656,1.7334942.701847
2020-02-27 17:44:02:578,-0.0270534,1.7316692.713451
2020-02-27 17:44:02:612,-0.02537839,1.7306742.727894
2020-02-27 17:44:02:644,-0.02431854,1.730092.731707
2020-02-27 17:44:02:687,-0.02359235,1.7303542.736612
2020-02-27 17:44:02:727,-0.02375983,1.7313172.738227
2020-02-27 17:44:02:769,-0.02383367,1.7322532.739791
2020-02-27 17:44:02:811,-0.02194753,1.7336212.740932
2020-02-27 17:44:02:851,-0.01967757,1.7335222.74122
2020-02-27 17:44:02:887,-0.01286119,1.7308142.741261
2020-02-27 17:44:02:924,-0.007718513,1.7285962.73965
2020-02-27 17:44:02:960,-0.000609556,1.7258542.737698
2020-02-27 17:44:03:001,0.006783674,1.718942.735545
2020-02-27 17:44:03:043,0.01976705,1.6969292.730298
2020-02-27 17:44:03:085,0.02594723,1.6805732.728064
2020-02-27 17:44:03:126,0.0306864,1.6590262.726632
2020-02-27 17:44:03:168,0.03518404,1.6383772.724863
2020-02-27 17:44:03:212,0.03901755,1.6189062.723657
2020-02-27 17:44:03:261,0.05452818,1.5645472.722582
2020-02-27 17:44:03:311,0.054355,1.5204122.72178
2020-02-27 17:44:03:348,0.05355548,1.4993492.72304
2020-02-27 17:44:03:403,0.05394186,1.4704212.725155
2020-02-27 17:44:03:439,0.04862024,1.4470352.725507
2020-02-27 17:44:03:482,0.05159148,1.4017572.725049
2020-02-27 17:44:03:532,0.04449882,1.3786622.725091
2020-02-27 17:44:03:585,0.03695925,1.3309992.72965
2020-02-27 17:44:03:627,0.03215582,1.313062.73033
2020-02-27 17:44:03:668,0.0257342,1.2950252.728867
2020-02-27 17:44:03:707,0.01522521,1.2785772.730186
2020-02-27 17:44:03:744,-0.01046215,1.2398242.732282
2020-02-27 17:44:03:794,-0.03048962,1.2235622.734906
2020-02-27 17:44:03:862,-0.07318836,1.1962242.734502
2020-02-27 17:44:03:932,-0.1059967,1.1767632.73941
2020-02-27 17:44:03:993,-0.1320521,1.1717382.736526
2020-02-27 17:44:04:030,-0.1479101,1.1757032.736373
2020-02-27 17:44:04:071,-0.1753859,1.1962512.739053
2020-02-27 17:44:04:107,-0.1999264,1.2133012.738225
2020-02-27 17:44:04:141,-0.2129234,1.2202372.739299
2020-02-27 17:44:04:193,-0.2258288,1.2258812.74122
2020-02-27 17:44:04:229,-0.2408124,1.2293482.741721
2020-02-27 17:44:04:275,-0.2546692,1.2318532.740014
2020-02-27 17:44:04:328,-0.2855507,1.2372632.740698
2020-02-27 17:44:04:393,-0.3178687,1.248612.737363
2020-02-27 17:44:04:430,-0.3306942,1.2477712.737109
2020-02-27 17:44:04:471,-0.3361183,1.2463352.736439
2020-02-27 17:44:04:505,-0.3558818,1.2512292.735563
2020-02-27 17:44:04:541,-0.3625715,1.2507982.735874
2020-02-27 17:44:04:591,-0.3703714,1.2513662.736547
2020-02-27 17:44:04:632,-0.3753143,1.2494962.737072
2020-02-27 17:44:04:673,-0.3815599,1.2465082.738351
2020-02-27 17:44:04:711,-0.391758,1.2414772.740814
2020-02-27 17:44:04:763,-0.3965809,1.2375512.74279
2020-02-27 17:44:04:810,-0.4058627,1.2348112.746036
2020-02-27 17:44:04:861,-0.4102969,1.2341382.747775
2020-02-27 17:44:04:900,-0.4161135,1.2325152.750584
2020-02-27 17:44:04:940,-0.4230701,1.2341772.75347
2020-02-27 17:44:04:995,-0.4364874,1.231942.757715
2020-02-27 17:44:05:042,-0.4493862,1.2312362.761211
2020-02-27 17:44:05:081,-0.456255,1.2326752.762111
2020-02-27 17:44:05:129,-0.462823,1.2315872.764148
2020-02-27 17:44:05:181,-0.4732279,1.2315522.766616
2020-02-27 17:44:05:227,-0.478634,1.2320142.767244
2020-02-27 17:44:05:279,-0.4851322,1.2316062.770182
2020-02-27 17:44:05:315,-0.4886397,1.2320492.771907
2020-02-27 17:44:05:369,-0.4906386,1.2318872.772394
2020-02-27 17:44:05:409,-0.4947592,1.2326642.775025
2020-02-27 17:44:05:464,-0.4958375,1.2323952.775702
2020-02-27 17:44:05:503,-0.4970725,1.2326792.77627
2020-02-27 17:44:05:537,-0.4980756,1.2329092.776678
2020-02-27 17:44:05:598,-0.4984882,1.2326712.776866
2020-02-27 17:44:05:641,-0.4990498,1.2324592.77674
2020-02-27 17:44:05:680,-0.4992061,1.2323372.776466
2020-02-27 17:44:05:715,-0.4993315,1.232052.776028
2020-02-27 17:44:05:750,-0.4992723,1.2318312.775396
2020-02-27 17:44:05:792,-0.4995156,1.231272.773831
2020-02-27 17:44:05:827,-0.4999075,1.2312622.772345
2020-02-27 17:44:05:864,-0.4992391,1.2299162.767899
2020-02-27 17:44:05:901,-0.5000071,1.2291742.765396
2020-02-27 17:44:05:936,-0.5001092,1.2284722.762766
2020-02-27 17:44:05:980,-0.502361,1.2267572.752792
2020-02-27 17:44:06:024,-0.5052385,1.2260452.74691
2020-02-27 17:44:06:066,-0.5063567,1.2255412.741827
2020-02-27 17:44:06:106,-0.5085424,1.2236572.732548
2020-02-27 17:44:06:140,-0.5091833,1.2245982.726644
2020-02-27 17:44:06:179,-0.5102689,1.2240922.721379
2020-02-27 17:44:06:224,-0.509722,1.2236432.713677
2020-02-27 17:44:06:260,-0.5109525,1.2235372.701519
2020-02-27 17:44:06:297,-0.5099748,1.2229772.693987
2020-02-27 17:44:06:333,-0.5104669,1.2221712.686255
2020-02-27 17:44:06:374,-0.5106034,1.2209942.673136
2020-02-27 17:44:06:409,-0.511571,1.2170652.646644
2020-02-27 17:44:06:447,-0.5118256,1.2151172.633898
2020-02-27 17:44:06:498,-0.5115584,1.2112372.618835
2020-02-27 17:44:06:544,-0.5123168,1.2043012.587964
2020-02-27 17:44:06:597,-0.5117882,1.2014762.571958
2020-02-27 17:44:06:633,-0.5138513,1.1944972.548416
2020-02-27 17:44:06:674,-0.5135996,1.1891562.533343
2020-02-27 17:44:06:710,-0.5140812,1.1721332.486183
2020-02-27 17:44:06:743,-0.5151748,1.162762.461605
2020-02-27 17:44:06:791,-0.5143919,1.1520212.434188
2020-02-27 17:44:06:831,-0.5142888,1.1419622.408942
2020-02-27 17:44:06:872,-0.5146925,1.1329232.38496
2020-02-27 17:44:06:911,-0.5151514,1.1174062.335931
2020-02-27 17:44:06:944,-0.5161356,1.1090252.309524
2020-02-27 17:44:06:992,-0.5168131,1.1011322.286389
2020-02-27 17:44:07:027,-0.5173115,1.0936572.265886
2020-02-27 17:44:07:070,-0.517455,1.0846052.244257
2020-02-27 17:44:07:106,-0.5088468,1.0682662.204391
2020-02-27 17:44:07:145,-0.5036619,1.0567182.180913
2020-02-27 17:44:07:184,-0.4978248,1.0464352.16
2020-02-27 17:44:07:223,-0.4950069,1.0349982.141114
2020-02-27 17:44:07:258,-0.4923523,1.0211962.121244
2020-02-27 17:44:07:299,-0.4882703,1.0075842.100025
2020-02-27 17:44:07:333,-0.489912,0.97879332.092764
2020-02-27 17:44:07:371,-0.491306,0.96544332.079068
2020-02-27 17:44:07:407,-0.4976189,0.93089932.05194
2020-02-27 17:44:07:443,-0.4994936,0.91849552.037378
2020-02-27 17:44:07:492,-0.4979289,0.90491332.019828
2020-02-27 17:44:07:535,-0.5013349,0.89220072.00502
2020-02-27 17:44:07:576,-0.513227,0.8579461.981477
2020-02-27 17:44:07:624,-0.5200496,0.84561341.972766
2020-02-27 17:44:07:663,-0.5246418,0.83491231.957638
2020-02-27 17:44:07:702,-0.5332535,0.82351841.942964
2020-02-27 17:44:07:738,-0.469678,0.67485992.502161
2020-02-27 17:44:07:794,-0.4874896,0.66243312.5061
2020-02-27 17:44:07:842,-0.4910336,0.64645092.477426
2020-02-27 17:44:07:883,-0.4921233,0.64533172.47606
2020-02-27 17:44:07:925,-0.5300008,0.66785372.419269
2020-02-27 17:44:07:959,-0.5554452,0.6884812.386331
2020-02-27 17:44:07:998,-0.5879689,0.70284132.324543
2020-02-27 17:44:08:033,-0.5931824,0.69235672.282545
2020-02-27 17:44:08:067,-0.505757,0.63824442.420768
2020-02-27 17:44:08:111,-0.5021068,0.63580222.42362
2020-02-27 17:44:08:158,-0.4972293,0.62953412.426187
2020-02-27 17:44:08:203,-0.4970711,0.62746672.426435
2020-02-27 17:44:08:243,-0.5204962,0.63216072.395217
2020-02-27 17:44:08:292,-0.5201589,0.63125532.394819
2020-02-27 17:44:08:326,-0.5204985,0.63106852.394273
2020-02-27 17:44:08:368,-0.520471,0.63077632.393915
2020-02-27 17:44:08:405,-0.520079,0.6312612.391273
2020-02-27 17:44:08:444,-0.5476199,0.63762892.342188
2020-02-27 17:44:08:492,-0.5538692,0.64384842.34626
2020-02-27 17:44:08:527,-0.5524518,0.64425382.352321
2020-02-27 17:44:08:573,-0.5516388,0.64453942.348016
2020-02-27 17:44:08:609,-0.5490896,0.64282172.351773
2020-02-27 17:44:08:659,-0.5514548,0.64913552.356635
2020-02-27 17:44:08:701,-0.5494295,0.64442162.348273
2020-02-27 17:44:08:737,-0.5495917,0.64481072.347795
2020-02-27 17:44:08:781,-0.5510356,0.64697092.34321
2020-02-27 17:44:08:825,-0.5511494,0.64731012.343443
2020-02-27 17:44:08:878,-0.5511613,0.64732942.343448
2020-02-27 17:44:08:924,-0.5503226,0.6459042.34282
2020-02-27 17:44:08:958,-0.5509658,0.6463352.342422
2020-02-27 17:44:09:002,-0.550806,0.64631622.342489
2020-02-27 17:44:09:077,-0.5306866,0.63077252.356278
2020-02-27 17:44:09:129,-0.525996,0.62602342.359754
2020-02-27 17:44:09:192,-0.5384124,0.63496952.355315
2020-02-27 17:44:09:226,-0.5299326,0.62739192.361412
2020-02-27 17:44:09:268,-0.5409786,0.6339522.347361
2020-02-27 17:44:09:311,-0.5153565,0.61603012.369322
2020-02-27 17:44:09:362,-0.560936,0.64725792.338165
2020-02-27 17:44:09:404,-0.518847,0.61778352.364917
2020-02-27 17:44:09:447,-0.5606634,0.65047762.334141
2020-02-27 17:44:09:490,-0.5543032,0.64354012.338585
2020-02-27 17:44:09:525,-0.5148201,0.62478282.36898
2020-02-27 17:44:09:567,-0.5465179,0.63626672.345155
2020-02-27 17:44:09:601,-0.5310934,0.63088972.356829
2020-02-27 17:44:09:633,-0.5574999,0.64345442.33456
2020-02-27 17:44:09:675,-0.5582026,0.6436632.333603
2020-02-27 17:44:09:712,-0.5555396,0.64168862.334569
2020-02-27 17:44:09:748,-0.5554123,0.6443272.336415
2020-02-27 17:44:09:797,-0.5195825,0.6190712.363152
2020-02-27 17:44:09:837,-0.5590575,0.64397172.331997
2020-02-27 17:44:09:877,-0.55925,0.64496722.332447
2020-02-27 17:44:09:913,-0.4846509,0.60246142.393378
2020-02-27 17:44:09:947,-0.4835582,0.60185862.392739
2020-02-27 17:44:09:992,-0.4832713,0.60169512.392633
2020-02-27 17:44:10:030,-0.4832686,0.60169082.392645
2020-02-27 17:44:10:066,-0.4828458,0.60104842.391902
2020-02-27 17:44:10:105,-0.5284597,0.62821322.359744
2020-02-27 17:44:10:141,-0.5107157,0.62138612.364803
2020-02-27 17:44:10:180,-0.5479518,0.64033112.341045
2020-02-27 17:44:10:228,-0.5486815,0.64116022.340587
2020-02-27 17:44:10:277,-0.5491089,0.64168482.34028
2020-02-27 17:44:10:311,-0.5216715,0.62308162.359524
2020-02-27 17:44:10:346,-0.536324,0.63257162.345418
2020-02-27 17:44:10:398,-0.5467567,0.6390012.338498
2020-02-27 17:44:10:436,-0.5509398,0.64026612.335101
2020-02-27 17:44:10:477,-0.5543713,0.64444222.335206
2020-02-27 17:44:10:526,-0.5542704,0.64439922.335382
2020-02-27 17:44:10:592,-0.5550405,0.64511232.336749
2020-02-27 17:44:10:630,-0.5559174,0.64690852.336611
2020-02-27 17:44:10:675,-0.5563498,0.647112.336073
2020-02-27 17:44:10:709,-0.5573783,0.64874182.337547
2020-02-27 17:44:10:746,-0.5572045,0.64847442.33775
2020-02-27 17:44:10:793,-0.5552466,0.64494942.338344
2020-02-27 17:44:10:830,-0.5270469,0.6317592.366258
2020-02-27 17:44:10:874,-0.5509579,0.64345692.348343
2020-02-27 17:44:10:915,-0.5565183,0.64770452.335144
2020-02-27 17:44:10:968,-0.5534441,0.64324552.328476
2020-02-27 17:44:11:007,-0.5484688,0.63751412.321829
2020-02-27 17:44:11:042,-0.547761,0.63647472.320498
2020-02-27 17:44:11:098,-0.5456991,0.63197332.311893
2020-02-27 17:44:11:199,-0.5453931,0.63426392.306839
2020-02-27 17:44:11:237,-0.5453355,0.63402222.308913
2020-02-27 17:44:11:277,-0.5610093,0.65165392.300587
2020-02-27 17:44:11:311,-0.5562941,0.64376652.303384
2020-02-27 17:44:11:364,-0.5549353,0.64016832.30023
2020-02-27 17:44:11:400,-0.5640887,0.65230492.30068
2020-02-27 17:44:11:434,-0.5897895,0.68592312.286612
2020-02-27 17:44:11:477,-0.5893325,0.68600852.288259
2020-02-27 17:44:11:513,-0.583447,0.67743642.2954
2020-02-27 17:44:11:563,-0.5850633,0.68050712.292862
2020-02-27 17:44:11:601,-0.5858554,0.6817872.292137
2020-02-27 17:44:11:634,-0.586334,0.68278992.291644
2020-02-27 17:44:11:672,-0.5778045,0.67273582.286379
2020-02-27 17:44:11:709,-0.5834891,0.68065372.286575
2020-02-27 17:44:11:750,-0.5834425,0.6806532.285611
2020-02-27 17:44:11:791,-0.5843163,0.68306932.285488
2020-02-27 17:44:11:830,-0.5849383,0.68377762.285584
2020-02-27 17:44:11:877,-0.5840891,0.68427692.287971
2020-02-27 17:44:11:924,-0.5839536,0.68484242.28973
2020-02-27 17:44:11:964,-0.5828848,0.6841942.29131
2020-02-27 17:44:12:010,-0.5736894,0.69684992.298206
2020-02-27 17:44:12:060,-0.5700162,0.70390132.301615
2020-02-27 17:44:12:105,-0.5592945,0.71908212.330617
2020-02-27 17:44:12:141,-0.548959,0.73529452.338262
2020-02-27 17:44:12:180,-0.5087152,0.899572.013919
2020-02-27 17:44:12:230,-0.5384346,0.76859522.358762
2020-02-27 17:44:12:268,-0.5349107,0.77756852.369604
2020-02-27 17:44:12:305,-0.4672076,0.95434732.083254
2020-02-27 17:44:12:341,-0.4589545,0.96656622.101334
2020-02-27 17:44:12:365,-0.4589545,0.96656622.101334
2020-02-27 17:44:12:423,-0.4430746,0.99350922.142131
2020-02-27 17:44:12:458,-0.4370265,1.0038622.161242
2020-02-27 17:44:12:500,-0.4303243,1.0155662.18786
2020-02-27 17:44:12:535,-0.4265651,1.0243992.204744
2020-02-27 17:44:12:575,-0.4219612,1.036372.227869
2020-02-27 17:44:12:622,-0.4137522,1.0533642.27618
2020-02-27 17:44:12:664,-0.4122409,1.060942.301923
2020-02-27 17:44:12:711,-0.4093322,1.0669072.326414
2020-02-27 17:44:12:763,-0.4121487,1.0877482.376853
2020-02-27 17:44:12:822,-0.4071611,1.1083372.423766
2020-02-27 17:44:12:857,-0.4078763,1.1170412.438811
2020-02-27 17:44:12:902,-0.4054762,1.1377852.462546
2020-02-27 17:44:12:937,-0.4050845,1.1518032.499746
2020-02-27 17:44:12:976,-0.4124757,1.159522.517672
2020-02-27 17:44:13:016,-0.411497,1.1703912.539585
2020-02-27 17:44:13:061,-0.4129716,1.178012.561285
2020-02-27 17:44:13:103,-0.414858,1.1853832.582697
2020-02-27 17:44:13:155,-0.4136864,1.1916382.620107
2020-02-27 17:44:13:204,-0.4167099,1.1975172.643548
2020-02-27 17:44:13:240,-0.4171698,1.2062032.673679
2020-02-27 17:44:13:295,-0.4163789,1.2085832.68889
2020-02-27 17:44:13:332,-0.4181939,1.2108392.712564
2020-02-27 17:44:13:374,-0.4182152,1.2137662.72219
2020-02-27 17:44:13:411,-0.4180057,1.2138372.749109
2020-02-27 17:44:13:445,-0.4185786,1.2146342.766462
2020-02-27 17:44:13:494,-0.4170284,1.214942.775462
2020-02-27 17:44:13:536,-0.4190693,1.2162422.786249
2020-02-27 17:44:13:595,-0.4214435,1.2143212.802672
2020-02-27 17:44:13:635,-0.4242259,1.2155832.809687
2020-02-27 17:44:13:671,-0.4263519,1.2161112.815708
2020-02-27 17:44:13:726,-0.4301778,1.2157272.824083
2020-02-27 17:44:13:769,-0.4332608,1.2159192.829384
2020-02-27 17:44:13:803,-0.4355136,1.2152562.830961
2020-02-27 17:44:13:839,-0.4394564,1.2152632.83463
2020-02-27 17:44:13:880,-0.4419086,1.2141322.835356
2020-02-27 17:44:13:915,-0.4447881,1.214382.836964
2020-02-27 17:44:13:960,-0.4466316,1.2147522.837784
2020-02-27 17:44:13:999,-0.4397914,1.2101572.841838
2020-02-27 17:44:14:037,-0.4278343,1.2017782.844742
2020-02-27 17:44:14:088,-0.4251864,1.1989792.844376
2020-02-27 17:44:14:146,-0.4246809,1.1993912.840898
2020-02-27 17:44:14:191,-0.421919,1.1995872.838507
2020-02-27 17:44:14:228,-0.4182507,1.2000172.83556
2020-02-27 17:44:14:271,-0.4041933,1.1934542.832188
2020-02-27 17:44:14:316,-0.3893062,1.1896622.829282
2020-02-27 17:44:14:351,-0.403073,1.2027162.81511
2020-02-27 17:44:14:391,-0.4035967,1.204972.812359
2020-02-27 17:44:14:427,-0.4016327,1.2064752.808478
2020-02-27 17:44:14:468,-0.3982072,1.2078232.804354
2020-02-27 17:44:14:505,-0.3974913,1.2090452.803058
2020-02-27 17:44:14:540,-0.3893891,1.2090072.796407
2020-02-27 17:44:14:579,-0.3837368,1.2067932.791918
2020-02-27 17:44:14:613,-0.3812008,1.2066152.78941
2020-02-27 17:44:14:651,-0.3767494,1.2055092.78742
2020-02-27 17:44:14:689,-0.373034,1.2039752.783948
2020-02-27 17:44:14:732,-0.3684025,1.2024332.781379
2020-02-27 17:44:14:774,-0.3661806,1.2014642.779896
2020-02-27 17:44:14:809,-0.3632514,1.2008142.778236
2020-02-27 17:44:14:851,-0.3623123,1.2004052.776834
2020-02-27 17:44:14:889,-0.361441,1.2003192.775907
2020-02-27 17:44:14:924,-0.3607103,1.1999472.774751
2020-02-27 17:44:14:970,-0.36134,1.1998842.772691
2020-02-27 17:44:15:008,-0.3620047,1.1998362.770247
2020-02-27 17:44:15:051,-0.3617272,1.1996252.769622
2020-02-27 17:44:15:092,-0.3624019,1.199872.769159
2020-02-27 17:44:15:134,-0.3629816,1.200012.768481
2020-02-27 17:44:15:177,-0.3645879,1.2001842.767275
