2019-12-23 17:40:53:849, no_human
2019-12-23 17:40:53:860, no_human
2019-12-23 17:40:54:111, no_human
2019-12-23 17:40:54:187, no_human
2019-12-23 17:40:54:204, no_human
2019-12-23 17:40:54:221, no_human
2019-12-23 17:40:54:237, no_human
2019-12-23 17:40:54:255, no_human
2019-12-23 17:40:54:271, no_human
2019-12-23 17:40:54:288, no_human
2019-12-23 17:40:54:305, no_human
2019-12-23 17:40:54:322, no_human
2019-12-23 17:40:54:338, no_human
2019-12-23 17:40:54:384, no_human
2019-12-23 17:40:54:401, no_human
2019-12-23 17:40:54:407, no_human
2019-12-23 17:40:54:423, no_human
2019-12-23 17:40:54:440, no_human
2019-12-23 17:40:54:457, no_human
2019-12-23 17:40:54:495, no_human
2019-12-23 17:40:54:521, no_human
2019-12-23 17:40:54:550, no_human
2019-12-23 17:40:54:584, no_human
2019-12-23 17:40:54:608, no_human
2019-12-23 17:40:54:613, no_human
2019-12-23 17:40:54:650, no_human
2019-12-23 17:40:54:685, no_human
2019-12-23 17:40:54:719, no_human
2019-12-23 17:40:54:752, no_human
2019-12-23 17:40:54:784, no_human
2019-12-23 17:40:54:820, no_human
2019-12-23 17:40:54:851, no_human
2019-12-23 17:40:54:885, no_human
2019-12-23 17:40:54:918, no_human
2019-12-23 17:40:54:952, no_human
2019-12-23 17:40:54:986, no_human
2019-12-23 17:40:55:018, no_human
2019-12-23 17:40:55:054, no_human
2019-12-23 17:40:55:086, no_human
2019-12-23 17:40:55:118, no_human
2019-12-23 17:40:55:152, no_human
2019-12-23 17:40:55:184, no_human
2019-12-23 17:40:55:218, no_human
2019-12-23 17:40:55:252, no_human
2019-12-23 17:40:55:284, no_human
2019-12-23 17:40:55:319, no_human
2019-12-23 17:40:55:351, no_human
2019-12-23 17:40:55:384, no_human
2019-12-23 17:40:55:418, no_human
2019-12-23 17:40:55:452, no_human
2019-12-23 17:40:55:485, no_human
2019-12-23 17:40:55:518, no_human
2019-12-23 17:40:55:552, no_human
2019-12-23 17:40:55:583, no_human
2019-12-23 17:40:55:619, no_human
2019-12-23 17:40:55:651, no_human
2019-12-23 17:40:55:688, no_human
2019-12-23 17:40:55:718, no_human
2019-12-23 17:40:55:755, no_human
2019-12-23 17:40:55:785, no_human
2019-12-23 17:40:55:821, no_human
2019-12-23 17:40:55:853, no_human
2019-12-23 17:40:55:887, no_human
2019-12-23 17:40:55:920, no_human
2019-12-23 17:40:55:952, no_human
2019-12-23 17:40:55:984, no_human
2019-12-23 17:40:56:021, no_human
2019-12-23 17:40:56:051, no_human
2019-12-23 17:40:56:089, no_human
2019-12-23 17:40:56:137, no_human
2019-12-23 17:40:56:176, no_human
2019-12-23 17:40:58:641,3.583059,1.781715
2019-12-23 17:40:58:687,3.599784,1.77995
2019-12-23 17:40:58:723,3.629621,1.779549
2019-12-23 17:40:58:764,3.646026,1.778398
2019-12-23 17:40:58:824,3.680281,1.779755
2019-12-23 17:40:58:867,3.693339,1.778911
2019-12-23 17:40:58:905,3.713663,1.782678
2019-12-23 17:40:58:942,3.727432,1.786579
2019-12-23 17:40:58:985,3.738694,1.791971
2019-12-23 17:40:59:026,3.75023,1.803577
2019-12-23 17:40:59:063,3.757082,1.808561
2019-12-23 17:40:59:099,3.763678,1.824368
2019-12-23 17:40:59:137,3.762603,1.82613
2019-12-23 17:40:59:185,3.764371,1.833555
2019-12-23 17:40:59:224,3.765955,1.83316
2019-12-23 17:40:59:263,3.779251,1.846853
2019-12-23 17:40:59:304,3.796022,1.858054
2019-12-23 17:40:59:355,3.80335,1.865171
2019-12-23 17:40:59:398,3.810075,1.874749
2019-12-23 17:40:59:434,3.814817,1.88543
2019-12-23 17:40:59:471,3.822254,1.90198
2019-12-23 17:40:59:485,3.822254,1.90198
2019-12-23 17:40:59:523,3.823123,1.918439
2019-12-23 17:40:59:560,3.826981,1.93187
2019-12-23 17:40:59:595,3.828302,1.938612
2019-12-23 17:40:59:628,3.833332,1.953476
2019-12-23 17:40:59:662,3.838787,1.957111
2019-12-23 17:40:59:697,3.849589,1.966473
2019-12-23 17:40:59:732,3.853598,1.971267
2019-12-23 17:40:59:765,3.855545,1.978415
2019-12-23 17:40:59:799,3.85705,1.983519
2019-12-23 17:40:59:833,3.858828,1.988848
2019-12-23 17:40:59:869,3.856897,1.996074
2019-12-23 17:40:59:921,3.852536,2.004379
2019-12-23 17:40:59:967,3.847356,2.009651
2019-12-23 17:41:00:000,3.823988,2.026696
2019-12-23 17:41:00:038,3.80989,2.032369
2019-12-23 17:41:00:073,3.800031,2.034002
2019-12-23 17:41:00:118,3.783742,2.037385
2019-12-23 17:41:00:152,3.768265,2.040399
2019-12-23 17:41:00:187,3.763925,2.032921
2019-12-23 17:41:00:227,3.746255,2.035974
2019-12-23 17:41:00:264,3.722263,2.038514
2019-12-23 17:41:00:299,3.680132,2.044201
2019-12-23 17:41:00:350,3.660614,2.047265
2019-12-23 17:41:00:390,3.638874,2.051251
2019-12-23 17:41:00:429,3.614996,2.05398
2019-12-23 17:41:00:471,3.576495,2.065964
2019-12-23 17:41:00:508,3.509198,2.093857
2019-12-23 17:41:00:552,3.507151,2.094436
2019-12-23 17:41:00:585,3.486477,2.107773
2019-12-23 17:41:00:618,3.452404,2.129178
2019-12-23 17:41:00:651,3.439928,2.137037
2019-12-23 17:41:00:685,3.418871,2.150384
2019-12-23 17:41:00:717,3.400505,2.165624
2019-12-23 17:41:00:758,3.38586,2.177583
2019-12-23 17:41:00:791,3.366997,2.190819
2019-12-23 17:41:00:827,3.350543,2.20753
2019-12-23 17:41:00:869,3.321965,2.238287
2019-12-23 17:41:00:905,3.307334,2.259036
2019-12-23 17:41:00:938,3.298683,2.276814
2019-12-23 17:41:00:985,3.28999,2.295413
2019-12-23 17:41:01:023,3.274557,2.320672
2019-12-23 17:41:01:058,3.262527,2.342218
2019-12-23 17:41:01:092,3.249175,2.363379
2019-12-23 17:41:01:126,3.233268,2.382879
2019-12-23 17:41:01:162,3.218424,2.39962
2019-12-23 17:41:01:201,3.183226,2.427952
2019-12-23 17:41:01:237,3.162399,2.440989
2019-12-23 17:41:01:272,3.141648,2.452591
2019-12-23 17:41:01:318,3.121392,2.459605
2019-12-23 17:41:01:353,3.101259,2.467227
2019-12-23 17:41:01:389,3.078322,2.478137
2019-12-23 17:41:01:427,3.060673,2.484246
2019-12-23 17:41:01:462,3.040388,2.48917
2019-12-23 17:41:01:499,3.021548,2.495709
2019-12-23 17:41:01:556,2.974824,2.501769
2019-12-23 17:41:01:622,2.934458,2.504141
2019-12-23 17:41:01:670,2.913499,2.50434
2019-12-23 17:41:01:713,2.87248,2.500849
2019-12-23 17:41:01:756,2.85663,2.500378
2019-12-23 17:41:01:802,2.836149,2.501199
2019-12-23 17:41:01:853,2.806983,2.499835
2019-12-23 17:41:01:892,2.792051,2.500569
2019-12-23 17:41:01:927,2.777563,2.503932
2019-12-23 17:41:01:969,2.74374,2.508667
2019-12-23 17:41:02:008,2.729236,2.511577
2019-12-23 17:41:02:053,2.715494,2.515997
2019-12-23 17:41:02:096,2.705986,2.517637
2019-12-23 17:41:02:167,2.683636,2.519892
2019-12-23 17:41:02:226,2.6515,2.529566
2019-12-23 17:41:02:266,2.629318,2.530721
2019-12-23 17:41:02:325,2.599682,2.538218
2019-12-23 17:41:02:367,2.581052,2.544636
2019-12-23 17:41:02:417,2.546812,2.558534
2019-12-23 17:41:02:466,2.532321,2.563457
2019-12-23 17:41:02:501,2.501469,2.573683
2019-12-23 17:41:02:542,2.489329,2.575602
2019-12-23 17:41:02:585,2.479887,2.577576
2019-12-23 17:41:02:622,2.47541,2.577178
2019-12-23 17:41:02:660,2.473237,2.576163
2019-12-23 17:41:02:702,2.472717,2.571951
2019-12-23 17:41:02:740,2.478313,2.566607
2019-12-23 17:41:02:786,2.487558,2.559817
2019-12-23 17:41:02:820,2.501063,2.551241
2019-12-23 17:41:02:857,2.517746,2.544433
2019-12-23 17:41:02:890,2.53442,2.49357
2019-12-23 17:41:02:925,2.543167,2.490427
2019-12-23 17:41:02:959,2.567097,2.479076
2019-12-23 17:41:02:994,2.589299,2.470204
2019-12-23 17:41:03:028,2.610418,2.460332
2019-12-23 17:41:03:062,2.62948,2.451144
2019-12-23 17:41:03:103,2.663999,2.438238
2019-12-23 17:41:03:138,2.678781,2.43285
2019-12-23 17:41:03:173,2.693824,2.42662
2019-12-23 17:41:03:221,2.708188,2.421445
2019-12-23 17:41:03:262,2.720283,2.41718
2019-12-23 17:41:03:296,2.744591,2.407966
2019-12-23 17:41:03:328,2.744591,2.407966
2019-12-23 17:41:03:360,2.754166,2.404936
2019-12-23 17:41:03:394,2.76474,2.400373
2019-12-23 17:41:03:429,2.774554,2.395357
2019-12-23 17:41:03:463,2.78899,2.386686
2019-12-23 17:41:03:499,2.796508,2.379328
2019-12-23 17:41:03:537,2.804242,2.369309
2019-12-23 17:41:03:585,2.810458,2.359133
2019-12-23 17:41:03:620,2.817779,2.345653
2019-12-23 17:41:03:661,2.821744,2.335184
2019-12-23 17:41:03:699,2.83171,2.30982
2019-12-23 17:41:03:737,2.834649,2.299966
2019-12-23 17:41:03:802,2.83876,2.288193
2019-12-23 17:41:03:852,2.846166,2.269159
2019-12-23 17:41:03:890,2.851824,2.25942
2019-12-23 17:41:03:928,2.859096,2.250906
2019-12-23 17:41:03:963,2.869769,2.241488
2019-12-23 17:41:03:996,2.894854,2.229457
2019-12-23 17:41:04:028,2.894854,2.229457
2019-12-23 17:41:04:062,2.910928,2.225214
2019-12-23 17:41:04:097,2.939553,2.223155
2019-12-23 17:41:04:132,2.956047,2.223589
2019-12-23 17:41:04:166,2.972539,2.224431
2019-12-23 17:41:04:187,2.972539,2.224431
2019-12-23 17:41:04:222,2.993399,2.227168
2019-12-23 17:41:04:258,3.014962,2.230948
2019-12-23 17:41:04:298,3.040133,2.232875
2019-12-23 17:41:04:339,3.091755,2.239948
2019-12-23 17:41:04:375,3.124286,2.245189
2019-12-23 17:41:04:407,3.151499,2.248488
2019-12-23 17:41:04:441,3.181912,2.252976
2019-12-23 17:41:04:484,3.210595,2.257774
2019-12-23 17:41:04:518,3.229802,2.259402
2019-12-23 17:41:04:558,3.254876,2.262216
2019-12-23 17:41:04:599,3.294966,2.262908
2019-12-23 17:41:04:653,3.308534,2.261252
2019-12-23 17:41:04:702,3.323051,2.259072
2019-12-23 17:41:04:862,3.348971,2.250559
2019-12-23 17:41:04:955,3.388093,2.223741
2019-12-23 17:41:04:999,3.390639,2.218713
2019-12-23 17:41:05:036,3.393468,2.208105
2019-12-23 17:41:05:084,3.394213,2.203085
2019-12-23 17:41:05:118,3.394793,2.198897
2019-12-23 17:41:05:152,3.39494,2.19406
2019-12-23 17:41:05:190,3.394929,2.189245
2019-12-23 17:41:05:226,3.394091,2.185298
2019-12-23 17:41:05:261,3.39198,2.181015
2019-12-23 17:41:05:307,3.387584,2.176547
2019-12-23 17:41:05:352,3.385636,2.175412
2019-12-23 17:41:05:391,3.384465,2.1747
2019-12-23 17:41:05:434,3.383867,2.174509
2019-12-23 17:41:05:473,3.384187,2.174185
2019-12-23 17:41:05:506,3.38903,2.174791
2019-12-23 17:41:05:539,3.392975,2.175113
2019-12-23 17:41:05:586,3.400936,2.175473
2019-12-23 17:41:05:619,3.410139,2.174208
2019-12-23 17:41:05:658,3.421895,2.171154
2019-12-23 17:41:05:696,3.432768,2.167377
2019-12-23 17:41:05:733,3.445346,2.162431
2019-12-23 17:41:05:771,3.466315,2.155496
2019-12-23 17:41:05:805,3.475982,2.149725
2019-12-23 17:41:05:852,3.486214,2.143483
2019-12-23 17:41:05:896,3.494637,2.137552
2019-12-23 17:41:05:933,3.510329,2.125393
2019-12-23 17:41:05:974,3.515862,2.121274
2019-12-23 17:41:06:021,3.521381,2.116258
2019-12-23 17:41:06:057,3.525197,2.113678
2019-12-23 17:41:06:094,3.527796,2.111917
2019-12-23 17:41:06:128,3.530104,2.110604
2019-12-23 17:41:06:160,3.531444,2.110344
2019-12-23 17:41:06:194,3.532014,2.110274
2019-12-23 17:41:06:228,3.53239,2.110657
2019-12-23 17:41:06:261,3.532242,2.111289
2019-12-23 17:41:06:296,3.530293,2.116441
2019-12-23 17:41:06:330,3.530293,2.116441
2019-12-23 17:41:06:378,3.523611,2.129276
2019-12-23 17:41:06:420,3.518479,2.137088
2019-12-23 17:41:06:458,3.511855,2.147798
2019-12-23 17:41:06:521,3.504647,2.158188
2019-12-23 17:41:06:594,3.481504,2.197612
2019-12-23 17:41:06:650,3.472801,2.213285
2019-12-23 17:41:06:710,3.455539,2.245985
2019-12-23 17:41:06:758,3.440722,2.275789
2019-12-23 17:41:06:830,3.428254,2.30123
2019-12-23 17:41:06:896,3.414597,2.324267
2019-12-23 17:41:06:964,3.401157,2.342906
2019-12-23 17:41:07:020,3.385175,2.361066
2019-12-23 17:41:07:085,3.365276,2.376444
2019-12-23 17:41:07:120,3.354286,2.383729
2019-12-23 17:41:07:161,3.343325,2.390562
2019-12-23 17:41:07:193,3.331694,2.395518
2019-12-23 17:41:07:227,3.316238,2.402418
2019-12-23 17:41:07:265,3.306192,2.405627
2019-12-23 17:41:07:296,3.280046,2.413494
2019-12-23 17:41:07:329,3.280046,2.413494
2019-12-23 17:41:07:364,3.266725,2.417109
2019-12-23 17:41:07:396,3.238568,2.420157
2019-12-23 17:41:07:426,3.238568,2.420157
2019-12-23 17:41:07:467,3.217849,2.422444
2019-12-23 17:41:07:502,3.249339,2.423333
2019-12-23 17:41:07:537,3.246105,2.422575
2019-12-23 17:41:07:585,3.228768,2.422229
2019-12-23 17:41:07:622,3.210436,2.41712
2019-12-23 17:41:07:667,3.195963,2.414583
2019-12-23 17:41:07:706,3.164009,2.416243
2019-12-23 17:41:07:738,3.153791,2.416855
2019-12-23 17:41:07:786,3.136691,2.418225
2019-12-23 17:41:07:820,3.127557,2.420975
2019-12-23 17:41:07:856,3.119204,2.425663
2019-12-23 17:41:07:891,3.107162,2.429859
2019-12-23 17:41:07:928,3.098997,2.432486
2019-12-23 17:41:07:968,3.07283,2.443706
2019-12-23 17:41:08:004,3.06506,2.446777
2019-12-23 17:41:08:037,3.053055,2.455431
2019-12-23 17:41:08:054,3.053055,2.455431
2019-12-23 17:41:08:094,3.042433,2.459915
2019-12-23 17:41:08:144,3.021151,2.474185
2019-12-23 17:41:08:198,3.018212,2.480053
2019-12-23 17:41:08:237,2.994172,2.506006
2019-12-23 17:41:08:285,2.986453,2.51842
2019-12-23 17:41:08:318,2.982633,2.524895
2019-12-23 17:41:08:357,2.970387,2.539649
2019-12-23 17:41:08:392,2.964375,2.548294
2019-12-23 17:41:08:426,2.953733,2.563285
2019-12-23 17:41:08:465,2.943822,2.582568
2019-12-23 17:41:08:496,2.929632,2.600606
2019-12-23 17:41:08:528,2.929632,2.600606
2019-12-23 17:41:08:573,2.908858,2.638976
2019-12-23 17:41:08:607,2.891388,2.651892
2019-12-23 17:41:08:639,2.890756,2.665168
2019-12-23 17:41:08:686,2.878096,2.679062
2019-12-23 17:41:08:724,2.863667,2.692257
2019-12-23 17:41:08:767,2.84604,2.708246
2019-12-23 17:41:08:806,2.810664,2.729271
2019-12-23 17:41:08:840,2.797225,2.736307
2019-12-23 17:41:08:853,2.797225,2.736307
2019-12-23 17:41:08:892,2.782505,2.741804
2019-12-23 17:41:08:926,2.767967,2.754925
2019-12-23 17:41:08:964,2.75606,2.757031
2019-12-23 17:41:08:998,2.721829,2.768586
2019-12-23 17:41:09:035,2.700574,2.769132
2019-12-23 17:41:09:088,2.698793,2.766267
2019-12-23 17:41:09:124,2.661256,2.765381
2019-12-23 17:41:09:165,2.6358,2.765529
2019-12-23 17:41:09:202,2.620715,2.763852
2019-12-23 17:41:09:257,2.598475,2.760769
2019-12-23 17:41:09:297,2.588106,2.757987
2019-12-23 17:41:09:334,2.567216,2.750096
2019-12-23 17:41:09:386,2.554835,2.748317
2019-12-23 17:41:09:417,2.539614,2.74734
2019-12-23 17:41:09:453,2.522457,2.750388
2019-12-23 17:41:09:492,2.513018,2.748511
2019-12-23 17:41:09:528,2.500458,2.750791
2019-12-23 17:41:09:566,2.478373,2.753566
2019-12-23 17:41:09:600,2.448871,2.757128
2019-12-23 17:41:09:636,2.431077,2.760282
2019-12-23 17:41:09:674,2.418103,2.762005
2019-12-23 17:41:09:708,2.401433,2.76469
2019-12-23 17:41:09:740,2.379387,2.770784
2019-12-23 17:41:09:785,2.363894,2.776092
2019-12-23 17:41:09:822,2.35156,2.778422
2019-12-23 17:41:09:867,2.328108,2.785507
2019-12-23 17:41:09:906,2.295733,2.794509
2019-12-23 17:41:09:937,2.279239,2.796522
2019-12-23 17:41:09:967,2.264472,2.799755
2019-12-23 17:41:09:987,2.264472,2.799755
2019-12-23 17:41:10:023,2.252,2.799288
2019-12-23 17:41:10:066,2.237266,2.798954
2019-12-23 17:41:10:107,2.157915,2.782725
2019-12-23 17:41:10:159,2.157804,2.779755
2019-12-23 17:41:10:200,2.166902,2.758095
2019-12-23 17:41:10:239,2.185682,2.738996
2019-12-23 17:41:10:285,2.203188,2.730379
2019-12-23 17:41:10:331,2.223168,2.715549
2019-12-23 17:41:10:398,2.258817,2.694764
2019-12-23 17:41:10:444,2.298625,2.673624
2019-12-23 17:41:10:495,2.31422,2.663677
2019-12-23 17:41:10:533,2.354214,2.64625
2019-12-23 17:41:10:589,2.371439,2.636426
2019-12-23 17:41:10:627,2.385371,2.629489
2019-12-23 17:41:10:670,2.414962,2.611224
2019-12-23 17:41:10:720,2.426985,2.602995
2019-12-23 17:41:10:775,2.448149,2.584586
2019-12-23 17:41:10:818,2.458016,2.576691
2019-12-23 17:41:10:862,2.468579,2.56667
2019-12-23 17:41:10:901,2.489606,2.546353
2019-12-23 17:41:10:961,2.498766,2.537673
2019-12-23 17:41:11:004,2.513034,2.514116
2019-12-23 17:41:11:039,2.517682,2.501508
2019-12-23 17:41:11:085,2.522044,2.486871
2019-12-23 17:41:11:120,2.525954,2.473269
2019-12-23 17:41:11:165,2.527747,2.453186
2019-12-23 17:41:11:203,2.530175,2.417818
2019-12-23 17:41:11:239,2.530913,2.39742
2019-12-23 17:41:11:287,2.531411,2.381794
2019-12-23 17:41:11:327,2.533542,2.362127
2019-12-23 17:41:11:370,2.534536,2.344808
2019-12-23 17:41:11:420,2.540459,2.310543
2019-12-23 17:41:11:464,2.545201,2.298459
2019-12-23 17:41:11:505,2.559454,2.268922
2019-12-23 17:41:11:557,2.565738,2.259861
2019-12-23 17:41:11:601,2.575275,2.24855
2019-12-23 17:41:11:659,2.600032,2.22515
2019-12-23 17:41:11:697,2.612556,2.215965
2019-12-23 17:41:11:737,2.643565,2.199802
2019-12-23 17:41:11:785,2.660879,2.191845
2019-12-23 17:41:11:825,2.67969,2.185222
2019-12-23 17:41:11:887,2.721209,2.175514
2019-12-23 17:41:11:927,2.739656,2.171273
2019-12-23 17:41:11:974,2.768287,2.169515
2019-12-23 17:41:12:021,2.812037,2.163429
2019-12-23 17:41:12:070,2.837869,2.162313
2019-12-23 17:41:12:120,2.87841,2.155614
2019-12-23 17:41:12:168,2.895852,2.152603
2019-12-23 17:41:12:208,2.931753,2.14793
2019-12-23 17:41:12:258,2.948292,2.144111
2019-12-23 17:41:12:296,2.963589,2.140407
2019-12-23 17:41:12:340,2.998423,2.136016
2019-12-23 17:41:12:399,3.012823,2.132492
2019-12-23 17:41:12:443,3.052945,2.125891
2019-12-23 17:41:12:496,3.070422,2.123761
2019-12-23 17:41:12:538,3.107291,2.113751
2019-12-23 17:41:12:602,3.127723,2.106416
2019-12-23 17:41:12:661,3.165961,2.08988
2019-12-23 17:41:12:721,3.211554,2.067728
2019-12-23 17:41:12:770,3.232879,2.057812
2019-12-23 17:41:12:820,3.281262,2.032886
2019-12-23 17:41:12:865,3.307169,2.022007
2019-12-23 17:41:12:904,3.358591,2.005369
2019-12-23 17:41:12:956,3.355219,2.010897
2019-12-23 17:41:12:997,3.354738,2.015589
2019-12-23 17:41:13:040,3.387194,2.012912
2019-12-23 17:41:13:089,3.418874,2.011209
2019-12-23 17:41:13:132,3.437434,2.012545
2019-12-23 17:41:13:188,3.463897,2.012457
2019-12-23 17:41:13:233,3.467902,2.013579
2019-12-23 17:41:13:285,3.462262,2.024724
2019-12-23 17:41:13:324,3.455995,2.034769
2019-12-23 17:41:13:370,3.44382,2.046786
2019-12-23 17:41:13:408,3.410529,2.061423
2019-12-23 17:41:13:457,3.390069,2.075791
2019-12-23 17:41:13:499,3.371324,2.082698
2019-12-23 17:41:13:542,3.348937,2.094157
2019-12-23 17:41:13:598,3.33774,2.106076
2019-12-23 17:41:13:638,3.324113,2.1191
2019-12-23 17:41:13:688,3.32257,2.123706
2019-12-23 17:41:13:727,3.25634,2.147427
2019-12-23 17:41:13:786,3.250611,2.159267
2019-12-23 17:41:13:828,3.252132,2.151526
2019-12-23 17:41:13:875,3.243878,2.187274
2019-12-23 17:41:13:920,3.2412,2.196411
2019-12-23 17:41:13:964,3.238326,2.214683
2019-12-23 17:41:13:998,3.237085,2.253043
2019-12-23 17:41:14:032,3.233809,2.258308
2019-12-23 17:41:14:072,3.241583,2.28509
2019-12-23 17:41:14:119,3.237454,2.299753
2019-12-23 17:41:14:164,3.235916,2.320162
2019-12-23 17:41:14:205,3.243231,2.370534
2019-12-23 17:41:14:242,3.24552,2.374872
2019-12-23 17:41:14:292,3.242759,2.392206
2019-12-23 17:41:14:330,3.239391,2.403955
2019-12-23 17:41:14:373,3.230012,2.420315
2019-12-23 17:41:14:418,3.209682,2.441642
2019-12-23 17:41:14:458,3.198755,2.450217
2019-12-23 17:41:14:495,3.186174,2.459764
2019-12-23 17:41:14:531,3.157837,2.469206
2019-12-23 17:41:14:586,3.145169,2.470224
2019-12-23 17:41:14:631,3.131323,2.471046
2019-12-23 17:41:14:723,3.090916,2.470128
2019-12-23 17:41:14:787,3.081286,2.469034
2019-12-23 17:41:14:828,3.064071,2.464996
2019-12-23 17:41:14:887,3.049244,2.463036
2019-12-23 17:41:14:926,3.043999,2.462267
2019-12-23 17:41:14:974,3.039716,2.46136
2019-12-23 17:41:15:021,3.030788,2.458247
2019-12-23 17:41:15:062,3.026859,2.457719
2019-12-23 17:41:15:102,3.021324,2.456761
2019-12-23 17:41:15:137,3.019705,2.456884
2019-12-23 17:41:15:188,3.01784,2.458032
2019-12-23 17:41:15:226,3.015732,2.460303
2019-12-23 17:41:15:272,3.011681,2.468015
