2019-12-10 22:24:34:995, no_human
2019-12-10 22:24:37:623, no_human
2019-12-10 22:24:37:655, no_human
2019-12-10 22:24:37:687, no_human
2019-12-10 22:24:37:712, no_human
2019-12-10 22:24:37:717, no_human
2019-12-10 22:24:37:755, no_human
2019-12-10 22:24:37:788, no_human
2019-12-10 22:24:37:822, no_human
2019-12-10 22:24:37:845, no_human
2019-12-10 22:24:37:848, no_human
2019-12-10 22:24:37:900, no_human
2019-12-10 22:24:37:930, no_human
2019-12-10 22:24:37:955, no_human
2019-12-10 22:24:37:989, no_human
2019-12-10 22:24:38:011, no_human
2019-12-10 22:24:38:015, no_human
2019-12-10 22:24:38:055, no_human
2019-12-10 22:24:38:088, no_human
2019-12-10 22:24:38:121, no_human
2019-12-10 22:24:38:144, no_human
2019-12-10 22:24:38:149, no_human
2019-12-10 22:24:38:187, no_human
2019-12-10 22:24:38:212, no_human
2019-12-10 22:24:38:216, no_human
2019-12-10 22:24:38:254, no_human
2019-12-10 22:24:38:277, no_human
2019-12-10 22:24:38:282, no_human
2019-12-10 22:24:38:322, no_human
2019-12-10 22:24:38:345, no_human
2019-12-10 22:24:38:350, no_human
2019-12-10 22:24:38:388, no_human
2019-12-10 22:24:38:411, no_human
2019-12-10 22:24:38:414, no_human
2019-12-10 22:24:38:454, no_human
2019-12-10 22:24:38:490, no_human
2019-12-10 22:24:38:521, no_human
2019-12-10 22:24:38:556, no_human
2019-12-10 22:24:38:590, no_human
2019-12-10 22:24:38:624, no_human
2019-12-10 22:24:38:655, no_human
2019-12-10 22:24:38:689, no_human
2019-12-10 22:24:38:726, no_human
2019-12-10 22:24:38:761, no_human
2019-12-10 22:24:38:790, no_human
2019-12-10 22:24:38:823, no_human
2019-12-10 22:24:38:855, no_human
2019-12-10 22:24:38:888, no_human
2019-12-10 22:24:38:922, no_human
2019-12-10 22:24:38:956, no_human
2019-12-10 22:24:38:993, no_human
2019-12-10 22:24:39:029, no_human
2019-12-10 22:24:39:056, no_human
2019-12-10 22:24:39:089, no_human
2019-12-10 22:24:39:112, no_human
2019-12-10 22:24:39:116, no_human
2019-12-10 22:24:39:159, no_human
2019-12-10 22:24:39:189, no_human
2019-12-10 22:24:39:212, no_human
2019-12-10 22:24:39:217, no_human
2019-12-10 22:24:39:256, no_human
2019-12-10 22:24:39:287, no_human
2019-12-10 22:24:39:310, no_human
2019-12-10 22:24:39:314, no_human
2019-12-10 22:24:39:355, no_human
2019-12-10 22:24:39:388, no_human
2019-12-10 22:24:39:421, no_human
2019-12-10 22:24:39:454, no_human
2019-12-10 22:24:39:488, no_human
2019-12-10 22:24:39:523, no_human
2019-12-10 22:24:39:556, no_human
2019-12-10 22:24:39:588, no_human
2019-12-10 22:24:39:621, no_human
2019-12-10 22:24:39:658, no_human
2019-12-10 22:24:39:696, no_human
2019-12-10 22:24:39:727, no_human
2019-12-10 22:24:39:755, no_human
2019-12-10 22:24:39:788, no_human
2019-12-10 22:24:39:812, no_human
2019-12-10 22:24:39:817, no_human
2019-12-10 22:24:39:855, no_human
2019-12-10 22:24:39:889, no_human
2019-12-10 22:24:39:926, no_human
2019-12-10 22:24:39:959, no_human
2019-12-10 22:24:39:997, no_human
2019-12-10 22:24:40:033, no_human
2019-12-10 22:24:40:065, no_human
2019-12-10 22:24:40:098, no_human
2019-12-10 22:24:40:131, no_human
2019-12-10 22:24:40:165, no_human
2019-12-10 22:24:40:198, no_human
2019-12-10 22:24:40:229, no_human
2019-12-10 22:24:40:260, no_human
2019-12-10 22:24:40:291, no_human
2019-12-10 22:24:40:326, no_human
2019-12-10 22:24:40:355, no_human
2019-12-10 22:24:40:378, no_human
2019-12-10 22:24:40:382, no_human
2019-12-10 22:24:40:421, no_human
2019-12-10 22:24:40:456, no_human
2019-12-10 22:24:40:489, no_human
2019-12-10 22:24:40:526, no_human
2019-12-10 22:24:40:559, no_human
2019-12-10 22:24:40:595, no_human
2019-12-10 22:24:40:628, no_human
2019-12-10 22:24:40:660, no_human
2019-12-10 22:24:40:691, no_human
2019-12-10 22:24:40:725, no_human
2019-12-10 22:24:40:756, no_human
2019-12-10 22:24:40:789, no_human
2019-12-10 22:24:40:825, no_human
2019-12-10 22:24:40:861, no_human
2019-12-10 22:24:40:909, no_human
2019-12-10 22:24:40:947, no_human
2019-12-10 22:24:40:980, no_human
2019-12-10 22:24:41:013, no_human
2019-12-10 22:24:41:046, no_human
2019-12-10 22:24:41:079, no_human
2019-12-10 22:24:41:111, no_human
2019-12-10 22:24:41:143, no_human
2019-12-10 22:24:41:171, no_human
2019-12-10 22:24:41:199, no_human
2019-12-10 22:24:41:227, no_human
2019-12-10 22:24:41:257, no_human
2019-12-10 22:24:41:288, no_human
2019-12-10 22:24:41:313, no_human
2019-12-10 22:24:41:317, no_human
2019-12-10 22:24:41:357, no_human
2019-12-10 22:24:41:388, no_human
2019-12-10 22:24:41:423, no_human
2019-12-10 22:24:41:457, no_human
2019-12-10 22:24:41:489, no_human
2019-12-10 22:24:41:524, no_human
2019-12-10 22:24:41:556, no_human
2019-12-10 22:24:41:591, no_human
2019-12-10 22:24:41:625, no_human
2019-12-10 22:24:41:656, no_human
2019-12-10 22:24:41:692, no_human
2019-12-10 22:24:41:725, no_human
2019-12-10 22:24:41:756, no_human
2019-12-10 22:24:41:793, no_human
2019-12-10 22:24:41:826, no_human
2019-12-10 22:24:41:856, no_human
2019-12-10 22:24:41:889, no_human
2019-12-10 22:24:41:934,-0.8300155,1.7617942.410906
2019-12-10 22:24:41:993,-0.8154755,1.7635742.416623
2019-12-10 22:24:42:031,-0.8005317,1.7641822.422963
2019-12-10 22:24:42:133,-0.7604913,1.7655752.437557
2019-12-10 22:24:42:182,-0.7448692,1.7657712.441667
2019-12-10 22:24:42:232,-0.7227694,1.7677922.448605
2019-12-10 22:24:42:285,-0.7141007,1.7683882.450883
2019-12-10 22:24:42:336,-0.6998482,1.7673212.455206
2019-12-10 22:24:42:380,-0.6936069,1.7650592.455917
2019-12-10 22:24:42:426,-0.6926963,1.7644852.456981
2019-12-10 22:24:42:467,-0.6919734,1.7640832.457407
2019-12-10 22:24:42:509,-0.6938598,1.7618412.459733
2019-12-10 22:24:42:555,-0.6963498,1.7605562.461272
2019-12-10 22:24:42:598,-0.7039318,1.7578192.463892
2019-12-10 22:24:42:641,-0.7117233,1.7564242.464956
2019-12-10 22:24:42:684,-0.7329408,1.7569722.466838
2019-12-10 22:24:42:717,-0.7451686,1.7558222.46646
2019-12-10 22:24:42:764,-0.7574305,1.7561932.46616
2019-12-10 22:24:42:806,-0.7720616,1.7560942.465872
2019-12-10 22:24:42:855,-0.8015485,1.753552.462308
2019-12-10 22:24:42:902,-0.8162065,1.7537032.459495
2019-12-10 22:24:42:943,-0.8443377,1.7532752.455759
2019-12-10 22:24:43:000,-0.8575067,1.7531032.453056
2019-12-10 22:24:43:040,-0.8701212,1.7516042.449679
2019-12-10 22:24:43:084,-0.8941939,1.7505352.445498
2019-12-10 22:24:43:121,-0.9066936,1.7500022.443646
2019-12-10 22:24:43:159,-0.9183623,1.7503032.44356
2019-12-10 22:24:43:201,-0.9282556,1.7503092.443873
2019-12-10 22:24:43:240,-0.9378296,1.7511832.443121
2019-12-10 22:24:43:278,-0.9584833,1.7521972.443119
2019-12-10 22:24:43:317,-0.9659203,1.7515152.442556
2019-12-10 22:24:43:354,-0.972666,1.7515712.441278
2019-12-10 22:24:43:393,-0.9802009,1.7522592.441669
2019-12-10 22:24:43:436,-0.9845055,1.7529472.442412
2019-12-10 22:24:43:471,-0.9924563,1.754862.443775
2019-12-10 22:24:43:516,-0.9947434,1.7551232.444478
2019-12-10 22:24:43:551,-0.9965518,1.7549052.445167
2019-12-10 22:24:43:591,-0.9974209,1.7549632.44633
2019-12-10 22:24:43:629,-0.9981866,1.7544522.447726
2019-12-10 22:24:43:674,-0.9983175,1.7533592.450031
2019-12-10 22:24:43:713,-0.9965501,1.7542032.456119
2019-12-10 22:24:43:752,-0.9933843,1.7547372.460218
2019-12-10 22:24:43:790,-0.9889001,1.756172.463906
2019-12-10 22:24:43:831,-0.9828869,1.7572942.467314
2019-12-10 22:24:43:867,-0.9744416,1.7590392.472572
2019-12-10 22:24:43:905,-0.9654816,1.7583592.476424
2019-12-10 22:24:43:953,-0.9465187,1.7586692.484524
2019-12-10 22:24:43:996,-0.9359584,1.758582.489378
2019-12-10 22:24:44:035,-0.9232501,1.7579442.491238
2019-12-10 22:24:44:081,-0.9044072,1.7597452.498702
2019-12-10 22:24:44:118,-0.8980635,1.7593372.500004
2019-12-10 22:24:44:158,-0.8913361,1.7596282.501263
2019-12-10 22:24:44:198,-0.8862261,1.7590722.501996
2019-12-10 22:24:44:237,-0.8833081,1.759332.503103
2019-12-10 22:24:44:272,-0.8797318,1.7589922.504476
2019-12-10 22:24:44:308,-0.8795174,1.7587292.504564
2019-12-10 22:24:44:350,-0.8796746,1.7583072.504652
2019-12-10 22:24:44:388,-0.8812636,1.7574732.505167
2019-12-10 22:24:44:426,-0.8840885,1.75632.505207
2019-12-10 22:24:44:464,-0.8917021,1.7552652.504801
2019-12-10 22:24:44:500,-0.9005796,1.754022.504881
2019-12-10 22:24:44:539,-0.9082117,1.7518312.503741
2019-12-10 22:24:44:578,-0.9328499,1.7466282.501809
2019-12-10 22:24:44:615,-0.9431064,1.7435362.500302
2019-12-10 22:24:44:652,-0.9577869,1.7385222.497032
2019-12-10 22:24:44:690,-0.9689115,1.7350342.492773
2019-12-10 22:24:44:728,-0.9822389,1.7280782.485732
2019-12-10 22:24:44:777,-0.9908117,1.7238632.481942
2019-12-10 22:24:44:814,-1.008444,1.7169632.47401
2019-12-10 22:24:44:852,-1.014236,1.7128152.471741
2019-12-10 22:24:44:891,-1.01893,1.7089012.468176
2019-12-10 22:24:44:929,-1.021904,1.7066542.46645
2019-12-10 22:24:44:965,-1.024722,1.7046192.466058
2019-12-10 22:24:45:006,-1.025458,1.7028542.465672
2019-12-10 22:24:45:053,-1.025552,1.700452.466157
2019-12-10 22:24:45:097,-1.025149,1.6984832.467952
2019-12-10 22:24:45:140,-1.022822,1.6955762.470347
2019-12-10 22:24:45:178,-1.017622,1.6931022.475157
2019-12-10 22:24:45:212,-1.01198,1.6921812.478418
2019-12-10 22:24:45:253,-1.008217,1.6916742.481081
2019-12-10 22:24:45:292,-1.005254,1.6913262.483979
2019-12-10 22:24:45:333,-1.002025,1.6922412.489313
2019-12-10 22:24:45:369,-1.000533,1.6930712.491669
2019-12-10 22:24:45:405,-0.9993568,1.6963392.498946
2019-12-10 22:24:45:442,-0.9992107,1.6977522.50209
2019-12-10 22:24:45:484,-1.000585,1.6995122.50743
2019-12-10 22:24:45:518,-1.003005,1.7021132.511878
2019-12-10 22:24:45:557,-1.004918,1.703992.515323
2019-12-10 22:24:45:595,-1.007801,1.7061862.51927
2019-12-10 22:24:45:633,-1.010317,1.7083662.522261
2019-12-10 22:24:45:669,-1.013383,1.7109382.525814
2019-12-10 22:24:45:709,-1.021385,1.7155082.534278
2019-12-10 22:24:45:751,-1.02511,1.7174942.537308
2019-12-10 22:24:45:788,-1.028404,1.7189742.540908
2019-12-10 22:24:45:830,-1.032138,1.7204432.543925
2019-12-10 22:24:45:866,-1.035018,1.7220852.547078
2019-12-10 22:24:45:900,-1.037084,1.7238592.549947
2019-12-10 22:24:45:943,-1.040311,1.7244942.552628
2019-12-10 22:24:45:977,-1.043416,1.7257072.555045
2019-12-10 22:24:46:013,-1.044882,1.7259672.556226
2019-12-10 22:24:46:059,-1.047262,1.7287022.558815
2019-12-10 22:24:46:101,-1.048948,1.7293162.56097
2019-12-10 22:24:46:140,-1.05016,1.7313172.563575
2019-12-10 22:24:46:184,-1.052435,1.7337932.566711
2019-12-10 22:24:46:220,-1.054434,1.7372742.569105
2019-12-10 22:24:46:260,-1.056157,1.7403292.571907
2019-12-10 22:24:46:301,-1.057316,1.742772.57451
2019-12-10 22:24:46:338,-1.058927,1.7450862.577649
2019-12-10 22:24:46:380,-1.061613,1.7491432.583065
2019-12-10 22:24:46:418,-1.062418,1.7496832.584625
2019-12-10 22:24:46:454,-1.063302,1.7503562.586058
2019-12-10 22:24:46:491,-1.065315,1.7517272.588733
2019-12-10 22:24:46:536,-1.065905,1.7522072.589523
2019-12-10 22:24:46:573,-1.067939,1.7527132.592937
2019-12-10 22:24:46:616,-1.069322,1.7527352.594899
2019-12-10 22:24:46:663,-1.070477,1.7527492.596198
2019-12-10 22:24:46:700,-1.072335,1.753322.598564
2019-12-10 22:24:46:739,-1.073952,1.7540542.600405
2019-12-10 22:24:46:777,-1.075835,1.7540642.602484
2019-12-10 22:24:46:817,-1.076023,1.7539052.602663
2019-12-10 22:24:46:864,-1.076481,1.75382.60313
2019-12-10 22:24:46:900,-1.077329,1.7538282.603795
2019-12-10 22:24:46:941,-1.077581,1.7539322.604046
2019-12-10 22:24:46:984,-1.078282,1.7539112.604295
2019-12-10 22:24:47:025,-1.078621,1.7538272.604511
2019-12-10 22:24:47:062,-1.078845,1.7537232.604681
2019-12-10 22:24:47:099,-1.079008,1.7536642.604743
2019-12-10 22:24:47:145,-1.079315,1.7535722.604663
2019-12-10 22:24:47:183,-1.07977,1.7533272.604587
2019-12-10 22:24:47:224,-1.080254,1.7532462.603326
2019-12-10 22:24:47:265,-1.080477,1.7532622.602207
2019-12-10 22:24:47:308,-1.080665,1.7520052.596925
2019-12-10 22:24:47:346,-1.080038,1.7508422.591799
2019-12-10 22:24:47:382,-1.078656,1.7478742.58566
2019-12-10 22:24:47:417,-1.077705,1.7457932.57998
2019-12-10 22:24:47:457,-1.076752,1.7418072.572992
2019-12-10 22:24:47:497,-1.076455,1.7384612.566323
2019-12-10 22:24:47:536,-1.07522,1.7319262.556379
2019-12-10 22:24:47:570,-1.071559,1.7211552.541454
2019-12-10 22:24:47:606,-1.06913,1.7142292.533652
2019-12-10 22:24:47:629,-1.06913,1.7142292.533652
2019-12-10 22:24:47:668,-1.067161,1.7057942.526665
2019-12-10 22:24:47:708,-1.061401,1.6857732.508501
2019-12-10 22:24:47:749,-1.059325,1.6741382.501205
2019-12-10 22:24:47:792,-1.056671,1.6617932.49465
2019-12-10 22:24:47:828,-1.054609,1.6498242.488085
2019-12-10 22:24:47:865,-1.051651,1.6356572.480904
2019-12-10 22:24:47:903,-1.050257,1.6192472.472275
2019-12-10 22:24:47:951,-1.043933,1.5896582.458246
2019-12-10 22:24:47:991,-1.041736,1.5749152.452184
2019-12-10 22:24:48:026,-1.040383,1.5584852.446939
2019-12-10 22:24:48:063,-1.037073,1.5419352.441044
2019-12-10 22:24:48:099,-1.036312,1.5274782.436464
2019-12-10 22:24:48:140,-1.033929,1.5127192.430245
2019-12-10 22:24:48:193,-1.032052,1.4860652.42357
2019-12-10 22:24:48:234,-1.030317,1.4688142.420241
2019-12-10 22:24:48:280,-1.028105,1.4442922.413654
2019-12-10 22:24:48:318,-1.027525,1.4339082.411895
2019-12-10 22:24:48:362,-1.025873,1.4168442.407568
2019-12-10 22:24:48:403,-1.025389,1.4072982.405391
2019-12-10 22:24:48:443,-1.024337,1.3940732.402743
2019-12-10 22:24:48:481,-1.024004,1.3723752.399
2019-12-10 22:24:48:522,-1.024042,1.3577572.396042
2019-12-10 22:24:48:560,-1.024749,1.3479652.394274
2019-12-10 22:24:48:599,-1.025602,1.3344222.393887
2019-12-10 22:24:48:638,-1.025094,1.3243272.393111
2019-12-10 22:24:48:674,-1.026205,1.299642.391347
2019-12-10 22:24:48:709,-1.026653,1.2907182.389504
2019-12-10 22:24:48:746,-1.026952,1.2757832.388073
2019-12-10 22:24:48:783,-1.027822,1.2665132.387848
2019-12-10 22:24:48:825,-1.028499,1.2554662.387145
2019-12-10 22:24:48:867,-1.029132,1.2460942.388353
2019-12-10 22:24:48:906,-1.030391,1.2339622.387506
2019-12-10 22:24:48:951,-1.031262,1.2134982.388904
2019-12-10 22:24:48:993,-1.0323,1.2049382.390678
2019-12-10 22:24:49:043,-1.032295,1.1970472.391514
2019-12-10 22:24:49:095,-1.032247,1.1811562.396177
2019-12-10 22:24:49:135,-1.032272,1.1761522.398459
2019-12-10 22:24:49:176,-1.032454,1.1690952.40204
2019-12-10 22:24:49:218,-1.031676,1.1618642.409405
2019-12-10 22:24:49:273,-1.031656,1.1599372.413941
2019-12-10 22:24:49:319,-1.031279,1.1575022.42775
2019-12-10 22:24:49:360,-1.031509,1.1581562.439996
2019-12-10 22:24:49:403,-1.032821,1.1609572.450383
2019-12-10 22:24:49:441,-1.032547,1.168792.474312
2019-12-10 22:24:49:489,-1.033077,1.1726862.489796
2019-12-10 22:24:49:533,-1.033576,1.178962.509443
2019-12-10 22:24:49:576,-1.033973,1.1839062.521629
2019-12-10 22:24:49:619,-1.038496,1.1973762.556422
2019-12-10 22:24:49:661,-1.040358,1.2045792.575518
2019-12-10 22:24:49:708,-1.044536,1.2132062.598199
2019-12-10 22:24:49:748,-1.051548,1.2213582.626227
2019-12-10 22:24:49:793,-1.054527,1.2262522.642529
2019-12-10 22:24:49:833,-1.0584,1.2305592.657208
2019-12-10 22:24:49:875,-1.063088,1.233962.671899
2019-12-10 22:24:49:919,-1.070675,1.2408612.702815
2019-12-10 22:24:49:962,-1.073795,1.2433952.713758
2019-12-10 22:24:50:005,-1.077567,1.2459072.729398
2019-12-10 22:24:50:048,-1.084169,1.2509542.749087
2019-12-10 22:24:50:092,-1.086785,1.251682.758647
2019-12-10 22:24:50:137,-1.088043,1.2535572.764043
2019-12-10 22:24:50:177,-1.091048,1.2535642.775496
2019-12-10 22:24:50:218,-1.092247,1.2549012.782596
2019-12-10 22:24:50:264,-1.092988,1.2552722.787404
2019-12-10 22:24:50:303,-1.093772,1.2564512.791814
2019-12-10 22:24:50:352,-1.094056,1.2565072.796415
2019-12-10 22:24:50:396,-1.09365,1.2566332.798243
2019-12-10 22:24:50:434,-1.09335,1.2565572.799755
2019-12-10 22:24:50:472,-1.092988,1.2565612.801435
2019-12-10 22:24:50:510,-1.09285,1.2566512.804081
2019-12-10 22:24:50:552,-1.093027,1.2568272.805609
2019-12-10 22:24:50:593,-1.093088,1.256782.80583
2019-12-10 22:24:50:631,-1.093121,1.2567552.806542
2019-12-10 22:24:50:673,-1.093245,1.2570812.806856
2019-12-10 22:24:50:709,-1.093247,1.2572092.807004
2019-12-10 22:24:50:750,-1.093219,1.2574372.807228
2019-12-10 22:24:50:791,-1.093116,1.2574492.807502
2019-12-10 22:24:50:832,-1.093015,1.2581212.808066
2019-12-10 22:24:50:869,-1.092947,1.2584742.808444
2019-12-10 22:24:50:904,-1.092724,1.2588662.808711
2019-12-10 22:24:50:938,-1.092724,1.2588662.808711
2019-12-10 22:24:50:973,-1.092472,1.2586962.809134
2019-12-10 22:24:51:013,-1.092584,1.2589382.810038
2019-12-10 22:24:51:052,-1.092328,1.2591562.810562
2019-12-10 22:24:51:088,-1.092415,1.2590682.810931
2019-12-10 22:24:51:124,-1.092345,1.2591282.811113
2019-12-10 22:24:51:159,-1.092302,1.2592162.811393
2019-12-10 22:24:51:196,-1.09219,1.2592472.811642
2019-12-10 22:24:51:234,-1.091973,1.2593952.812209
2019-12-10 22:24:51:269,-1.09186,1.2596582.812537
2019-12-10 22:24:51:312,-1.091588,1.2597872.813243
2019-12-10 22:24:51:348,-1.091474,1.2598132.813401
2019-12-10 22:24:51:389,-1.0915,1.2599022.813969
2019-12-10 22:24:51:440,-1.091256,1.2603152.814734
2019-12-10 22:24:51:484,-1.091124,1.2604312.816036
2019-12-10 22:24:51:520,-1.090723,1.260742.816792
2019-12-10 22:24:51:556,-1.090498,1.2608522.817317
2019-12-10 22:24:51:593,-1.090291,1.260872.817494
2019-12-10 22:24:51:631,-1.090025,1.2612662.818594
2019-12-10 22:24:51:666,-1.089421,1.2614662.819285
2019-12-10 22:24:51:708,-1.08935,1.2614772.819417
2019-12-10 22:24:51:743,-1.089053,1.2613012.820193
2019-12-10 22:24:51:782,-1.088769,1.2617562.820592
2019-12-10 22:24:51:821,-1.088634,1.2617032.820723
2019-12-10 22:24:51:859,-1.088286,1.261472.821507
2019-12-10 22:24:51:902,-1.088013,1.2617442.822121
2019-12-10 22:24:51:941,-1.087979,1.2617472.822372
2019-12-10 22:24:51:979,-1.087474,1.2616932.822734
2019-12-10 22:24:52:025,-1.087269,1.2617182.822872
2019-12-10 22:24:52:063,-1.087121,1.2617552.823187
2019-12-10 22:24:52:104,-1.087012,1.2617862.823267
2019-12-10 22:24:52:140,-1.086806,1.2617872.823575
2019-12-10 22:24:52:183,-1.086663,1.2618232.823707
2019-12-10 22:24:52:220,-1.086527,1.2618312.82371
2019-12-10 22:24:52:258,-1.086452,1.2618392.823808
2019-12-10 22:24:52:298,-1.08628,1.2618772.823805
2019-12-10 22:24:52:335,-1.086172,1.261722.823741
2019-12-10 22:24:52:373,-1.086066,1.261682.82379
2019-12-10 22:24:52:411,-1.086001,1.2616332.823746
2019-12-10 22:24:52:457,-1.085944,1.2614672.823688
2019-12-10 22:24:52:503,-1.086138,1.2619522.824311
2019-12-10 22:24:52:537,-1.08627,1.2618812.824278
2019-12-10 22:24:52:573,-1.086531,1.261692.824224
2019-12-10 22:24:52:614,-1.086576,1.2617752.824201
2019-12-10 22:24:52:652,-1.086665,1.2615642.823908
2019-12-10 22:24:52:691,-1.08695,1.2617752.823968
2019-12-10 22:24:52:730,-1.086957,1.2617262.823861
2019-12-10 22:24:52:767,-1.087504,1.2616642.824045
2019-12-10 22:24:52:804,-1.087714,1.2616082.823953
2019-12-10 22:24:52:844,-1.088468,1.2613212.823816
2019-12-10 22:24:52:884,-1.088651,1.2613842.82367
2019-12-10 22:24:52:918,-1.089081,1.2613922.823477
2019-12-10 22:24:52:958,-1.089226,1.2613382.823543
2019-12-10 22:24:52:996,-1.089608,1.2612882.823548
2019-12-10 22:24:53:037,-1.090113,1.261282.82365
2019-12-10 22:24:53:083,-1.09053,1.2613992.8237
2019-12-10 22:24:53:116,-1.091044,1.2612882.823364
2019-12-10 22:24:53:157,-1.091426,1.2611472.823204
2019-12-10 22:24:53:198,-1.091724,1.2611622.823078
2019-12-10 22:24:53:236,-1.091802,1.2611412.823099
2019-12-10 22:24:53:276,-1.09239,1.2612092.823106
2019-12-10 22:24:53:313,-1.092806,1.2611652.82334
2019-12-10 22:24:53:347,-1.092778,1.2610782.823352
2019-12-10 22:24:53:383,-1.093024,1.2610182.823438
2019-12-10 22:24:53:419,-1.093219,1.2610342.823446
2019-12-10 22:24:53:455,-1.093247,1.2610242.823479
2019-12-10 22:24:53:494,-1.093529,1.2609172.823647
2019-12-10 22:24:53:537,-1.093555,1.2609182.823646
2019-12-10 22:24:53:578,-1.094045,1.261032.823409
2019-12-10 22:24:53:616,-1.094293,1.26092.823267
2019-12-10 22:24:53:651,-1.094466,1.2609522.823283
2019-12-10 22:24:53:687,-1.094544,1.2610122.823251
2019-12-10 22:24:53:727,-1.094549,1.2609632.823231
2019-12-10 22:24:53:768,-1.094704,1.2608842.823249
2019-12-10 22:24:53:801,-1.094732,1.2608612.82323
2019-12-10 22:24:53:837,-1.094834,1.2609482.823195
2019-12-10 22:24:53:870,-1.095141,1.2610332.823215
2019-12-10 22:24:53:906,-1.095207,1.2608522.823176
2019-12-10 22:24:53:942,-1.095247,1.2608762.823115
2019-12-10 22:24:53:977,-1.095245,1.2607662.823038
2019-12-10 22:24:54:011,-1.095351,1.260832.823118
2019-12-10 22:24:54:050,-1.095371,1.2608532.822991
2019-12-10 22:24:54:092,-1.095452,1.260782.82285
2019-12-10 22:24:54:131,-1.095444,1.2607292.822842
2019-12-10 22:24:54:169,-1.095568,1.2608132.822826
2019-12-10 22:24:54:206,-1.095559,1.2609072.822877
2019-12-10 22:24:54:248,-1.095649,1.2607862.82317
2019-12-10 22:24:54:283,-1.095649,1.26082.823282
2019-12-10 22:24:54:317,-1.095586,1.2607982.823209
2019-12-10 22:24:54:348,-1.095589,1.2607752.823195
2019-12-10 22:24:54:384,-1.095621,1.2608032.823205
2019-12-10 22:24:54:419,-1.095631,1.2608132.823211
2019-12-10 22:24:54:454,-1.095597,1.2608212.823152
2019-12-10 22:24:54:490,-1.095492,1.2606152.82296
2019-12-10 22:24:54:524,-1.095443,1.2606022.82291
2019-12-10 22:24:54:561,-1.095378,1.2606032.822935
2019-12-10 22:24:54:608,-1.09534,1.2606392.822925
2019-12-10 22:24:54:651,-1.094987,1.2604332.822422
2019-12-10 22:24:54:803,-1.093954,1.2602382.820855
2019-12-10 22:24:54:848,-1.092396,1.2605712.816439
2019-12-10 22:24:54:896,-1.091748,1.2595192.813146
2019-12-10 22:24:54:944,-1.091615,1.2595952.811802
2019-12-10 22:24:54:992,-1.090137,1.2598582.805951
