2019-12-23 17:48:37:567, no_human
2019-12-23 17:48:42:096, no_human
2019-12-23 17:48:42:126, no_human
2019-12-23 17:48:42:153, no_human
2019-12-23 17:48:42:178, no_human
2019-12-23 17:48:42:183, no_human
2019-12-23 17:48:42:217, no_human
2019-12-23 17:48:42:242, no_human
2019-12-23 17:48:42:247, no_human
2019-12-23 17:48:42:282, no_human
2019-12-23 17:48:42:288, no_human
2019-12-23 17:48:42:323, no_human
2019-12-23 17:48:42:347, no_human
2019-12-23 17:48:42:354, no_human
2019-12-23 17:48:42:390, no_human
2019-12-23 17:48:42:417, no_human
2019-12-23 17:48:42:424, no_human
2019-12-23 17:48:42:460, no_human
2019-12-23 17:48:42:485, no_human
2019-12-23 17:48:42:508, no_human
2019-12-23 17:48:42:513, no_human
2019-12-23 17:48:42:530, no_human
2019-12-23 17:48:42:565, no_human
2019-12-23 17:48:42:591, no_human
2019-12-23 17:48:42:616, no_human
2019-12-23 17:48:42:622, no_human
2019-12-23 17:48:42:659, no_human
2019-12-23 17:48:42:689, no_human
2019-12-23 17:48:42:715, no_human
2019-12-23 17:48:42:722, no_human
2019-12-23 17:48:42:757, no_human
2019-12-23 17:48:42:783, no_human
2019-12-23 17:48:42:788, no_human
2019-12-23 17:48:42:825, no_human
2019-12-23 17:48:42:851, no_human
2019-12-23 17:48:42:877, no_human
2019-12-23 17:48:42:885, no_human
2019-12-23 17:48:42:920, no_human
2019-12-23 17:48:42:951, no_human
2019-12-23 17:48:42:961, no_human
2019-12-23 17:48:42:998, no_human
2019-12-23 17:48:43:027, no_human
2019-12-23 17:48:43:053, no_human
2019-12-23 17:48:43:077, no_human
2019-12-23 17:48:43:083, no_human
2019-12-23 17:48:43:117, no_human
2019-12-23 17:48:43:143, no_human
2019-12-23 17:48:43:152, no_human
2019-12-23 17:48:43:189, no_human
2019-12-23 17:48:43:217, no_human
2019-12-23 17:48:43:246, no_human
2019-12-23 17:48:43:257, no_human
2019-12-23 17:48:43:292, no_human
2019-12-23 17:48:43:322, no_human
2019-12-23 17:48:43:351, no_human
2019-12-23 17:48:43:379, no_human
2019-12-23 17:48:43:387, no_human
2019-12-23 17:48:43:423, no_human
2019-12-23 17:48:43:450, no_human
2019-12-23 17:48:43:480, no_human
2019-12-23 17:48:43:490, no_human
2019-12-23 17:48:43:528, no_human
2019-12-23 17:48:43:558, no_human
2019-12-23 17:48:43:586, no_human
2019-12-23 17:48:43:613, no_human
2019-12-23 17:48:43:621, no_human
2019-12-23 17:48:43:657, no_human
2019-12-23 17:48:43:688, no_human
2019-12-23 17:48:43:714, no_human
2019-12-23 17:48:43:723, no_human
2019-12-23 17:48:43:759, no_human
2019-12-23 17:48:43:788, no_human
2019-12-23 17:48:43:814, no_human
2019-12-23 17:48:43:823, no_human
2019-12-23 17:48:43:860, no_human
2019-12-23 17:48:43:888, no_human
2019-12-23 17:48:43:914, no_human
2019-12-23 17:48:43:922, no_human
2019-12-23 17:48:43:958, no_human
2019-12-23 17:48:43:984, no_human
2019-12-23 17:48:44:012, no_human
2019-12-23 17:48:44:021, no_human
2019-12-23 17:48:44:060, no_human
2019-12-23 17:48:44:095, no_human
2019-12-23 17:48:44:130, no_human
2019-12-23 17:48:44:162, no_human
2019-12-23 17:48:44:191, no_human
2019-12-23 17:48:44:219, no_human
2019-12-23 17:48:44:247, no_human
2019-12-23 17:48:44:257, no_human
2019-12-23 17:48:44:293, no_human
2019-12-23 17:48:44:326, no_human
2019-12-23 17:48:44:356, no_human
2019-12-23 17:48:44:383, no_human
2019-12-23 17:48:44:411, no_human
2019-12-23 17:48:44:418, no_human
2019-12-23 17:48:44:452, no_human
2019-12-23 17:48:44:479, no_human
2019-12-23 17:48:44:487, no_human
2019-12-23 17:48:44:523, no_human
2019-12-23 17:48:44:552, no_human
2019-12-23 17:48:44:580, no_human
2019-12-23 17:48:44:590, no_human
2019-12-23 17:48:44:626, no_human
2019-12-23 17:48:44:655, no_human
2019-12-23 17:48:44:682, no_human
2019-12-23 17:48:44:690, no_human
2019-12-23 17:48:44:726, no_human
2019-12-23 17:48:44:753, no_human
2019-12-23 17:48:44:781, no_human
2019-12-23 17:48:44:790, no_human
2019-12-23 17:48:44:823, no_human
2019-12-23 17:48:44:851, no_human
2019-12-23 17:48:44:879, no_human
2019-12-23 17:48:44:889, no_human
2019-12-23 17:48:44:923, no_human
2019-12-23 17:48:44:951, no_human
2019-12-23 17:48:44:979, no_human
2019-12-23 17:48:44:988, no_human
2019-12-23 17:48:45:024, no_human
2019-12-23 17:48:45:050, no_human
2019-12-23 17:48:45:079, no_human
2019-12-23 17:48:45:086, no_human
2019-12-23 17:48:45:123, no_human
2019-12-23 17:48:45:154, no_human
2019-12-23 17:48:45:184, no_human
2019-12-23 17:48:45:217, no_human
2019-12-23 17:48:45:251, no_human
2019-12-23 17:48:45:305,2.948627,2.32906
2019-12-23 17:48:45:343,2.945156,2.340426
2019-12-23 17:48:45:382,2.941881,2.348178
2019-12-23 17:48:45:422,2.94249,2.35525
2019-12-23 17:48:45:466,2.942873,2.359518
2019-12-23 17:48:45:506,2.94648,2.370869
2019-12-23 17:48:45:544,2.950528,2.376354
2019-12-23 17:48:45:580,2.954999,2.380705
2019-12-23 17:48:45:614,2.961651,2.386499
2019-12-23 17:48:45:650,2.967142,2.390518
2019-12-23 17:48:45:696,2.974949,2.395139
2019-12-23 17:48:45:733,2.984025,2.399006
2019-12-23 17:48:45:769,3.000647,2.404705
2019-12-23 17:48:45:804,3.010158,2.407451
2019-12-23 17:48:45:840,3.018456,2.408883
2019-12-23 17:48:45:874,3.028553,2.411169
2019-12-23 17:48:45:914,3.039166,2.412939
2019-12-23 17:48:45:948,3.050831,2.414701
2019-12-23 17:48:45:985,3.061459,2.415609
2019-12-23 17:48:46:022,3.073834,2.415992
2019-12-23 17:48:46:060,3.085587,2.416218
2019-12-23 17:48:46:101,3.108055,2.412571
2019-12-23 17:48:46:140,3.118389,2.409898
2019-12-23 17:48:46:178,3.129208,2.40588
2019-12-23 17:48:46:212,3.138144,2.402988
2019-12-23 17:48:46:246,3.14622,2.40004
2019-12-23 17:48:46:280,3.152919,2.397165
2019-12-23 17:48:46:316,3.158805,2.394451
2019-12-23 17:48:46:363,3.165103,2.391561
2019-12-23 17:48:46:397,3.169432,2.38994
2019-12-23 17:48:46:430,3.174604,2.388409
2019-12-23 17:48:46:464,3.177836,2.387203
2019-12-23 17:48:46:498,3.181673,2.386123
2019-12-23 17:48:46:534,3.187769,2.383119
2019-12-23 17:48:46:573,3.18998,2.381735
2019-12-23 17:48:46:608,3.191926,2.380643
2019-12-23 17:48:46:642,3.193724,2.378967
2019-12-23 17:48:46:676,3.19516,2.377447
2019-12-23 17:48:46:711,3.196191,2.376104
2019-12-23 17:48:46:746,3.19732,2.374533
2019-12-23 17:48:46:784,3.198195,2.373229
2019-12-23 17:48:46:820,3.19926,2.372265
2019-12-23 17:48:46:852,3.200181,2.370593
2019-12-23 17:48:46:886,3.20077,2.369399
2019-12-23 17:48:46:916,3.201514,2.368661
2019-12-23 17:48:46:950,3.201963,2.367626
2019-12-23 17:48:46:986,3.202387,2.366844
2019-12-23 17:48:47:019,3.20298,2.365857
2019-12-23 17:48:47:053,3.203453,2.36465
2019-12-23 17:48:47:087,3.204009,2.363723
2019-12-23 17:48:47:121,3.204505,2.362689
2019-12-23 17:48:47:155,3.203542,2.360772
2019-12-23 17:48:47:194,3.202397,2.359659
2019-12-23 17:48:47:228,3.197407,2.35695
2019-12-23 17:48:47:263,3.190249,2.353845
2019-12-23 17:48:47:294,3.183221,2.350409
2019-12-23 17:48:47:328,3.176093,2.347943
2019-12-23 17:48:47:363,3.169992,2.346178
2019-12-23 17:48:47:399,3.163905,2.345026
2019-12-23 17:48:47:439,3.149701,2.344204
2019-12-23 17:48:47:478,3.140303,2.346719
2019-12-23 17:48:47:514,3.128744,2.350116
2019-12-23 17:48:47:557,3.116087,2.356342
2019-12-23 17:48:47:594,3.097641,2.364638
2019-12-23 17:48:47:632,3.086292,2.370453
2019-12-23 17:48:47:668,3.053013,2.395843
2019-12-23 17:48:47:690,3.053013,2.395843
2019-12-23 17:48:47:727,3.039264,2.407549
2019-12-23 17:48:47:764,3.023225,2.42149
2019-12-23 17:48:47:797,2.980315,2.456265
2019-12-23 17:48:47:833,2.980315,2.456265
2019-12-23 17:48:47:871,2.951808,2.488185
2019-12-23 17:48:47:906,2.923802,2.514921
2019-12-23 17:48:47:941,2.91106,2.524606
2019-12-23 17:48:47:953,2.91106,2.524606
2019-12-23 17:48:47:991,2.900493,2.540965
2019-12-23 17:48:48:023,2.885217,2.556703
2019-12-23 17:48:48:061,2.859276,2.579932
2019-12-23 17:48:48:094,2.848976,2.586844
2019-12-23 17:48:48:128,2.836965,2.600198
2019-12-23 17:48:48:162,2.824624,2.611043
2019-12-23 17:48:48:196,2.8133,2.618358
2019-12-23 17:48:48:229,2.804649,2.625309
2019-12-23 17:48:48:266,2.78457,2.647853
2019-12-23 17:48:48:298,2.77046,2.657692
2019-12-23 17:48:48:331,2.759899,2.659963
2019-12-23 17:48:48:363,2.759899,2.659963
2019-12-23 17:48:48:395,2.749566,2.665761
2019-12-23 17:48:48:429,2.738838,2.672604
2019-12-23 17:48:48:462,2.726443,2.679423
2019-12-23 17:48:48:498,2.715944,2.68643
2019-12-23 17:48:48:535,2.686215,2.696167
2019-12-23 17:48:48:576,2.675666,2.694946
2019-12-23 17:48:48:614,2.658309,2.697415
2019-12-23 17:48:48:650,2.647752,2.697247
2019-12-23 17:48:48:688,2.630185,2.697833
2019-12-23 17:48:48:727,2.616996,2.693737
2019-12-23 17:48:48:762,2.603224,2.689944
2019-12-23 17:48:48:795,2.586533,2.684468
2019-12-23 17:48:48:829,2.567792,2.676168
2019-12-23 17:48:48:862,2.554956,2.66926
2019-12-23 17:48:48:895,2.535995,2.660979
2019-12-23 17:48:48:940,2.516807,2.650833
2019-12-23 17:48:48:975,2.487638,2.647216
2019-12-23 17:48:48:987,2.487638,2.647216
2019-12-23 17:48:49:025,2.474831,2.646068
2019-12-23 17:48:49:059,2.460057,2.643368
2019-12-23 17:48:49:093,2.44677,2.645036
2019-12-23 17:48:49:127,2.43668,2.644545
2019-12-23 17:48:49:162,2.425063,2.643551
2019-12-23 17:48:49:195,2.412146,2.642309
2019-12-23 17:48:49:229,2.400905,2.640436
2019-12-23 17:48:49:263,2.386089,2.63643
2019-12-23 17:48:49:296,2.374804,2.637793
2019-12-23 17:48:49:330,2.3648,2.637176
2019-12-23 17:48:49:367,2.33639,2.631742
2019-12-23 17:48:49:400,2.324554,2.629227
2019-12-23 17:48:49:433,2.310075,2.623823
2019-12-23 17:48:49:466,2.296154,2.622357
2019-12-23 17:48:49:500,2.281994,2.620006
2019-12-23 17:48:49:532,2.26372,2.6221
2019-12-23 17:48:49:568,2.252872,2.622494
2019-12-23 17:48:49:600,2.237112,2.624923
2019-12-23 17:48:49:623,2.237112,2.624923
2019-12-23 17:48:49:665,2.220838,2.630701
2019-12-23 17:48:49:705,2.190522,2.635948
2019-12-23 17:48:49:743,2.169211,2.64546
2019-12-23 17:48:49:782,2.156117,2.646575
2019-12-23 17:48:49:817,2.142478,2.65028
2019-12-23 17:48:49:852,2.181595,2.65741
2019-12-23 17:48:49:886,2.106524,2.654933
2019-12-23 17:48:49:920,2.09884,2.657122
2019-12-23 17:48:49:953,2.092888,2.656263
2019-12-23 17:48:49:992,2.084888,2.653913
2019-12-23 17:48:50:029,2.074937,2.65076
2019-12-23 17:48:50:063,2.067045,2.647422
2019-12-23 17:48:50:095,2.060413,2.642034
2019-12-23 17:48:50:130,2.054191,2.638624
2019-12-23 17:48:50:165,2.039091,2.625929
2019-12-23 17:48:50:205,2.033933,2.616928
2019-12-23 17:48:50:239,2.029382,2.606643
2019-12-23 17:48:50:276,2.024856,2.599382
2019-12-23 17:48:50:317,2.018924,2.582534
2019-12-23 17:48:50:354,2.01781,2.569175
2019-12-23 17:48:50:393,2.018503,2.555597
2019-12-23 17:48:50:433,2.017178,2.539917
2019-12-23 17:48:50:470,2.024728,2.511316
2019-12-23 17:48:50:504,2.029997,2.499549
2019-12-23 17:48:50:541,2.032869,2.48247
2019-12-23 17:48:50:578,2.039296,2.468871
2019-12-23 17:48:50:618,2.045869,2.459732
2019-12-23 17:48:50:660,2.053647,2.445618
2019-12-23 17:48:50:701,2.060903,2.436087
2019-12-23 17:48:50:740,2.072874,2.418866
2019-12-23 17:48:50:787,2.075619,2.410675
2019-12-23 17:48:50:833,2.078164,2.405108
2019-12-23 17:48:50:881,2.089455,2.387522
2019-12-23 17:48:50:919,2.089828,2.380325
2019-12-23 17:48:50:958,2.090815,2.373313
2019-12-23 17:48:50:995,2.091016,2.367341
2019-12-23 17:48:51:030,2.091689,2.363107
2019-12-23 17:48:51:070,2.09796,2.346156
2019-12-23 17:48:51:109,2.102844,2.339575
2019-12-23 17:48:51:148,2.098339,2.340141
2019-12-23 17:48:51:181,2.096475,2.3267
2019-12-23 17:48:51:215,2.084813,2.30605
2019-12-23 17:48:51:251,2.084477,2.303709
2019-12-23 17:48:51:292,2.131584,2.301029
2019-12-23 17:48:51:330,2.149878,2.316254
2019-12-23 17:48:51:368,2.138103,2.349216
2019-12-23 17:48:51:404,2.136312,2.335675
2019-12-23 17:48:51:443,2.130031,2.326962
2019-12-23 17:48:51:482,2.133391,2.309323
2019-12-23 17:48:51:520,2.125039,2.303441
2019-12-23 17:48:51:558,2.134819,2.265044
2019-12-23 17:48:51:595,2.122012,2.285529
2019-12-23 17:48:51:630,3.47,0.32
2019-12-23 17:48:51:664,3.47,0.32
2019-12-23 17:48:51:698,3.47,0.32
2019-12-23 17:48:51:735,3.47,0.32
2019-12-23 17:48:51:769,3.47,0.32
2019-12-23 17:48:51:803,3.47,0.32
2019-12-23 17:48:51:838,3.47,0.32
2019-12-23 17:48:51:886,3.47,0.32
2019-12-23 17:48:51:931,3.47,0.32
2019-12-23 17:48:51:981,3.47,0.32
2019-12-23 17:48:52:022,3.47,0.32
2019-12-23 17:48:52:065,3.47,0.32
2019-12-23 17:48:52:101,3.47,0.32
2019-12-23 17:48:52:137,3.47,0.32
2019-12-23 17:48:52:178,3.47,0.32
2019-12-23 17:48:52:215,3.47,0.32
2019-12-23 17:48:52:250,3.47,0.32
2019-12-23 17:48:52:285,3.47,0.32
2019-12-23 17:48:52:320,3.47,0.32
2019-12-23 17:48:52:355,3.47,0.32
2019-12-23 17:48:52:393,3.47,0.32
2019-12-23 17:48:52:427,3.47,0.32
2019-12-23 17:48:52:461,3.47,0.32
2019-12-23 17:48:52:495,3.47,0.32
2019-12-23 17:48:52:531,3.47,0.32
2019-12-23 17:48:52:569,3.47,0.32
2019-12-23 17:48:52:621, no_human
2019-12-23 17:48:52:652, no_human
2019-12-23 17:48:52:682, no_human
2019-12-23 17:48:52:720, no_human
2019-12-23 17:48:52:752, no_human
2019-12-23 17:48:52:783, no_human
2019-12-23 17:48:52:817, no_human
2019-12-23 17:48:52:849, no_human
2019-12-23 17:48:52:883, no_human
2019-12-23 17:48:52:916, no_human
2019-12-23 17:48:52:950, no_human
2019-12-23 17:48:52:984, no_human
2019-12-23 17:48:53:019, no_human
2019-12-23 17:48:53:058, no_human
2019-12-23 17:48:53:100, no_human
2019-12-23 17:48:53:136, no_human
2019-12-23 17:48:53:166, no_human
2019-12-23 17:48:53:195, no_human
2019-12-23 17:48:53:223, no_human
2019-12-23 17:48:53:253, no_human
2019-12-23 17:48:53:285, no_human
2019-12-23 17:48:53:317, no_human
2019-12-23 17:48:53:350, no_human
2019-12-23 17:48:53:383, no_human
2019-12-23 17:48:53:417, no_human
2019-12-23 17:48:53:449, no_human
2019-12-23 17:48:53:483, no_human
2019-12-23 17:48:53:517, no_human
2019-12-23 17:48:53:551, no_human
2019-12-23 17:48:53:602, no_human
2019-12-23 17:48:53:635, no_human
2019-12-23 17:48:53:669, no_human
2019-12-23 17:48:53:704, no_human
2019-12-23 17:48:53:738, no_human
2019-12-23 17:48:53:770, no_human
2019-12-23 17:48:53:794, no_human
2019-12-23 17:48:53:819, no_human
2019-12-23 17:48:53:851, no_human
2019-12-23 17:48:53:883, no_human
2019-12-23 17:48:53:907, no_human
2019-12-23 17:48:53:911, no_human
2019-12-23 17:48:53:949, no_human
2019-12-23 17:48:53:984, no_human
2019-12-23 17:48:54:018, no_human
2019-12-23 17:48:54:049, no_human
2019-12-23 17:48:54:082, no_human
2019-12-23 17:48:54:097, no_human
2019-12-23 17:48:54:126, no_human
2019-12-23 17:48:54:160, no_human
2019-12-23 17:48:54:195, no_human
2019-12-23 17:48:54:229, no_human
2019-12-23 17:48:54:264, no_human
2019-12-23 17:48:54:293, no_human
2019-12-23 17:48:54:318, no_human
2019-12-23 17:48:54:351, no_human
2019-12-23 17:48:54:383, no_human
2019-12-23 17:48:54:418, no_human
2019-12-23 17:48:54:451, no_human
2019-12-23 17:48:54:482, no_human
2019-12-23 17:48:54:506, no_human
2019-12-23 17:48:54:510, no_human
2019-12-23 17:48:54:549, no_human
2019-12-23 17:48:54:583, no_human
2019-12-23 17:48:54:606, no_human
2019-12-23 17:48:54:611, no_human
2019-12-23 17:48:54:650, no_human
2019-12-23 17:48:54:673, no_human
2019-12-23 17:48:54:677, no_human
2019-12-23 17:48:54:717, no_human
2019-12-23 17:48:54:751, no_human
2019-12-23 17:48:54:783, no_human
2019-12-23 17:48:54:817, no_human
2019-12-23 17:48:54:850, no_human
2019-12-23 17:48:54:883, no_human
2019-12-23 17:48:54:906, no_human
2019-12-23 17:48:54:910, no_human
2019-12-23 17:48:54:949, no_human
2019-12-23 17:48:54:983, no_human
2019-12-23 17:48:55:006, no_human
2019-12-23 17:48:55:011, no_human
2019-12-23 17:48:55:050, no_human
2019-12-23 17:48:55:083, no_human
2019-12-23 17:48:55:107, no_human
2019-12-23 17:48:55:111, no_human
2019-12-23 17:48:55:150, no_human
2019-12-23 17:48:55:183, no_human
2019-12-23 17:48:55:207, no_human
2019-12-23 17:48:55:211, no_human
2019-12-23 17:48:55:250, no_human
2019-12-23 17:48:55:283, no_human
2019-12-23 17:48:55:320, no_human
2019-12-23 17:48:55:356, no_human
2019-12-23 17:48:55:436, no_human
2019-12-23 17:48:55:454, no_human
2019-12-23 17:48:55:543, no_human
2019-12-23 17:48:55:575, no_human
2019-12-23 17:48:55:600, no_human
2019-12-23 17:48:55:627, no_human
2019-12-23 17:48:55:653, no_human
2019-12-23 17:48:55:682, no_human
2019-12-23 17:48:55:708, no_human
2019-12-23 17:48:55:712, no_human
2019-12-23 17:48:55:750, no_human
2019-12-23 17:48:55:813, no_human
2019-12-23 17:48:55:827, no_human
2019-12-23 17:48:55:943, no_human
2019-12-23 17:48:55:972, no_human
2019-12-23 17:48:55:996, no_human
2019-12-23 17:48:56:022, no_human
2019-12-23 17:48:56:050, no_human
2019-12-23 17:48:56:074, no_human
2019-12-23 17:48:56:078, no_human
2019-12-23 17:48:56:117, no_human
2019-12-23 17:48:56:150, no_human
2019-12-23 17:48:56:182, no_human
2019-12-23 17:48:56:206, no_human
2019-12-23 17:48:56:210, no_human
2019-12-23 17:48:56:249, no_human
2019-12-23 17:48:56:283, no_human
2019-12-23 17:48:56:307, no_human
2019-12-23 17:48:56:311, no_human
2019-12-23 17:48:56:350, no_human
2019-12-23 17:48:56:387,3.119281,2.066279
2019-12-23 17:48:56:426,3.121437,2.068303
2019-12-23 17:48:56:463,3.126992,2.073506
2019-12-23 17:48:56:704,3.142663,2.096879
2019-12-23 17:48:56:751,3.143673,2.1609
2019-12-23 17:48:56:793,3.143079,2.174839
2019-12-23 17:48:56:828,3.143809,2.19191
2019-12-23 17:48:56:864,3.140664,2.205491
2019-12-23 17:48:56:899,3.131294,2.238677
2019-12-23 17:48:56:932,3.129038,2.256339
2019-12-23 17:48:56:969,3.117437,2.27508
2019-12-23 17:48:57:007,3.110687,2.290143
2019-12-23 17:48:57:041,3.106421,2.306363
2019-12-23 17:48:57:084,3.100887,2.323723
2019-12-23 17:48:57:120,3.094073,2.346569
2019-12-23 17:48:57:152,3.10967,2.373885
2019-12-23 17:48:57:190,3.084076,2.394833
2019-12-23 17:48:57:227,3.074799,2.409636
2019-12-23 17:48:57:260,3.065836,2.432593
2019-12-23 17:48:57:301,3.061126,2.472744
2019-12-23 17:48:57:337,3.052354,2.49455
2019-12-23 17:48:57:387,3.049556,2.506285
2019-12-23 17:48:57:425,3.04214,2.526113
2019-12-23 17:48:57:465,3.010066,2.56243
2019-12-23 17:48:57:520,2.998459,2.574927
2019-12-23 17:48:57:563,2.987109,2.588287
2019-12-23 17:48:57:622,2.989993,2.609827
