2019-12-10 22:21:55:165,0.01621253,0.882223,2.172858,0.02173948,1.237695,2.165457,0.02668139,1.579803,2.142897,0.03569984,1.743774,2.132388,-0.1564982,1.463732,2.178747,-0.1981281,1.188271,2.170363,-0.204336,0.958482,2.0617,-0.2139752,0.886459,2.032219,0.1947997,1.442688,2.136215,0.2243594,1.16944,2.124167,0.2209436,0.904779,2.042555,0.1923252,0.8419521,2.03776,-0.06270057,0.8823062,2.137716,-0.06031442,0.3416456,2.162778,-0.08242177,-0.03945529,2.121345,-0.04826732,-0.03904891,2.03077,0.0945178,0.8902959,2.126553,0.161774,0.4363152,2.008587,0.1921805,0.04386723,1.953406,0.1778274,0.08501053,1.827156,0.02552262,1.496116,2.151083,-0.2041418,0.8143028,2.008622,-0.24903,0.9006381,2.020062,0.1845995,0.7481579,2.019532,0.1502222,1.036504,2.011429
2019-12-10 22:21:55:199,0.01075396,0.88186,2.180561,0.01366889,1.237521,2.174025,0.01579731,1.579903,2.152281,0.02255448,1.744105,2.142351,-0.1643665,1.464529,2.184463,-0.2067843,1.186992,2.174771,-0.2113696,0.9541064,2.072857,-0.2188741,0.8839375,2.045822,0.1859907,1.443762,2.144238,0.2156603,1.169832,2.133874,0.2147013,0.9103105,2.053391,0.1842447,0.8441226,2.050992,-0.06810662,0.8813218,2.144826,-0.0636883,0.3386952,2.167175,-0.082365,-0.0414542,2.119842,-0.04689922,-0.03919244,2.032088,0.08920458,0.8905813,2.13477,0.1541045,0.4290128,2.016459,0.1878168,0.04799557,1.961488,0.173755,0.08050251,1.836167,0.01534648,1.496138,2.160272,-0.2079149,0.8095707,2.021785,-0.2563271,0.8933699,2.032548,0.1774119,0.751779,2.032525,0.1428462,1.035472,2.020684
2019-12-10 22:21:55:218,0.01075396,0.88186,2.180561,0.01366889,1.237521,2.174025,0.01579731,1.579903,2.152281,0.02255448,1.744105,2.142351,-0.1643665,1.464529,2.184463,-0.2067843,1.186992,2.174771,-0.2113696,0.9541064,2.072857,-0.2188741,0.8839375,2.045822,0.1859907,1.443762,2.144238,0.2156603,1.169832,2.133874,0.2147013,0.9103105,2.053391,0.1842447,0.8441226,2.050992,-0.06810662,0.8813218,2.144826,-0.0636883,0.3386952,2.167175,-0.082365,-0.0414542,2.119842,-0.04689922,-0.03919244,2.032088,0.08920458,0.8905813,2.13477,0.1541045,0.4290128,2.016459,0.1878168,0.04799557,1.961488,0.173755,0.08050251,1.836167,0.01534648,1.496138,2.160272,-0.2079149,0.8095707,2.021785,-0.2563271,0.8933699,2.032548,0.1774119,0.751779,2.032525,0.1428462,1.035472,2.020684
2019-12-10 22:21:55:251,0.004112127,0.8817114,2.188986,0.00507324,1.238651,2.183104,0.005491043,1.582459,2.161906,0.01100656,1.745852,2.151887,-0.1755862,1.46519,2.193623,-0.2135779,1.186594,2.180409,-0.2177254,0.9496689,2.081442,-0.2245092,0.8806511,2.060498,0.1740991,1.446866,2.155994,0.2053046,1.171257,2.145725,0.2072489,0.9001123,2.063463,0.1773483,0.838609,2.060961,-0.07474142,0.8807247,2.153506,-0.07144233,0.3309626,2.175441,-0.08100072,-0.04250622,2.119432,-0.05112316,-0.04156172,2.03256,0.08282651,0.8908437,2.142784,0.1426518,0.4150485,2.029973,0.1630728,0.03732526,2.004761,0.1506569,0.04228103,1.874241,0.00543326,1.498326,2.169771,-0.2164446,0.8067507,2.032304,-0.2664721,0.858325,2.0569,0.1687861,0.745094,2.036937,0.1378563,1.041213,2.031786
2019-12-10 22:21:55:286,-0.00105207,0.8825226,2.194848,-0.002657575,1.23991,2.19024,-0.004834049,1.58412,2.170335,0.002222439,1.748108,2.159045,-0.1838037,1.466124,2.19992,-0.2199727,1.185309,2.185114,-0.2237895,0.9463093,2.090568,-0.2307411,0.8757098,2.071675,0.1667394,1.450151,2.163723,0.199852,1.173054,2.153158,0.2021798,0.9071476,2.070888,0.1722505,0.8446424,2.068427,-0.07952034,0.8816225,2.158292,-0.07350668,0.3303568,2.176753,-0.0840055,-0.04587972,2.117786,-0.05359846,-0.04335642,2.031,0.07745627,0.8915105,2.149703,0.1328999,0.4040845,2.040413,0.1456715,-0.01609826,2.026958,0.126126,-0.0329957,1.933916,-0.004252899,1.499891,2.177875,-0.2217899,0.7994798,2.04687,-0.2679893,0.8772214,2.054424,0.1662575,0.7506419,2.046868,0.1322785,1.04542,2.038889
2019-12-10 22:21:55:322,-0.004157226,0.8810894,2.198593,-0.006466784,1.239711,2.194398,-0.009241308,1.585222,2.174992,-0.006668763,1.749336,2.169294,-0.183335,1.465992,2.199659,-0.2257859,1.184961,2.190202,-0.2294154,0.944713,2.099794,-0.2377283,0.8712658,2.083994,0.166552,1.450174,2.16414,0.1934788,1.174443,2.162479,0.1967429,0.9137365,2.078542,0.168024,0.8456521,2.074986,-0.08326641,0.8795927,2.162515,-0.07666064,0.3264751,2.179585,-0.08478415,-0.05061364,2.115336,-0.05432472,-0.0462501,2.028388,0.07504846,0.8906459,2.152848,0.1209728,0.3869704,2.054303,0.1261638,-0.02373517,2.045838,0.08752418,-0.03428888,1.955277,-0.008523132,1.500658,2.1824,-0.2315722,0.7971236,2.061956,-0.2739161,0.8767849,2.065382,0.1626121,0.7536725,2.053261,0.1269964,1.030836,2.043313
2019-12-10 22:21:55:356,-0.01024224,0.8822587,2.203402,-0.01417584,1.241254,2.201601,-0.01819879,1.586983,2.18483,-0.01271655,1.751183,2.177117,-0.1991076,1.466764,2.212049,-0.2300729,1.184628,2.194269,-0.2343316,0.9431828,2.105446,-0.2401647,0.8683573,2.096315,0.153903,1.453819,2.183056,0.1897854,1.175094,2.168612,0.1929381,0.9134709,2.082669,0.1643132,0.8456696,2.078337,-0.08923428,0.8814527,2.166749,-0.0781965,0.3250304,2.181378,-0.07956485,-0.05561638,2.116332,-0.06115715,-0.04682076,2.022744,0.06906877,0.8910991,2.158109,0.1061929,0.3761938,2.072493,0.09977686,-0.02615452,2.07885,0.08405051,-0.03133035,1.962078,-0.017208,1.502379,2.19156,-0.2329833,0.7893676,2.075565,-0.2781734,0.879901,2.079481,0.1580071,0.7579057,2.058905,0.1231004,1.044059,2.047036
2019-12-10 22:21:55:389,-0.01322764,0.8819468,2.205784,-0.01809077,1.241253,2.206091,-0.0229205,1.587348,2.19189,-0.01795943,1.751161,2.184694,-0.2029835,1.464722,2.215914,-0.2345436,1.181723,2.199555,-0.2369976,0.9399398,2.113295,-0.2419954,0.8667966,2.109303,0.1507128,1.453817,2.189492,0.1857761,1.175733,2.17594,0.1899981,0.9145803,2.088504,0.1624074,0.8457031,2.083491,-0.09222773,0.8816359,2.168883,-0.07972966,0.321965,2.181897,-0.07629056,-0.05782366,2.119107,-0.06520408,-0.04671824,2.023432,0.06620108,0.8903086,2.160628,0.07845449,0.3626832,2.102734,0.09189146,-0.03212738,2.088447,0.06777322,-0.04322171,1.982168,-0.02174447,1.502646,2.197941,-0.2385607,0.7860981,2.089555,-0.2823828,0.8706384,2.090714,0.1534271,0.7523183,2.062441,0.1223552,1.03869,2.04925
2019-12-10 22:21:55:423,-0.01651704,0.8812432,2.208248,-0.02151395,1.240875,2.209831,-0.02625991,1.587271,2.196719,-0.02199233,1.751731,2.191518,-0.2060406,1.463647,2.219458,-0.2371761,1.180932,2.204279,-0.2408685,0.9355107,2.123122,-0.2424027,0.8661992,2.120428,0.1462821,1.455037,2.194986,0.1830891,1.177472,2.183354,0.1874361,0.9143881,2.092145,0.1589061,0.8494287,2.087505,-0.09538833,0.8813382,2.171098,-0.08330167,0.3086075,2.182566,-0.07349751,-0.06750453,2.119171,-0.0779451,-0.05543816,2.02479,0.06293298,0.8892264,2.163217,0.06777512,0.3518026,2.116881,0.08761135,-0.03793538,2.096277,0.05381269,-0.04932749,1.999784,-0.02512423,1.502496,2.202522,-0.243257,0.7834626,2.102733,-0.2871187,0.8687587,2.105143,0.1559219,0.7557075,2.070988,0.1173386,1.047883,2.057514
2019-12-10 22:21:55:459,-0.01914939,0.8805,2.210335,-0.02432146,1.240464,2.213437,-0.02915682,1.587212,2.201995,-0.02460852,1.75211,2.196816,-0.2088392,1.462914,2.223068,-0.2396328,1.179707,2.209651,-0.2446014,0.9311133,2.131477,-0.2434429,0.8627056,2.130019,0.1438711,1.455624,2.200001,0.1820358,1.178332,2.18926,0.1850709,0.913892,2.095044,0.1575042,0.848694,2.090368,-0.09784155,0.8809672,2.172473,-0.08317058,0.3060196,2.183201,-0.07179726,-0.07482409,2.115611,-0.0756157,-0.05940819,2.018834,0.06019828,0.8880841,2.166042,0.04834358,0.3270139,2.139054,0.07342513,-0.05549943,2.105109,0.04669976,-0.0511657,1.997599,-0.02800888,1.502345,2.207371,-0.2428571,0.7828518,2.107605,-0.2895713,0.8688813,2.112193,0.1481201,0.7518224,2.07167,0.1164523,1.038406,2.055954
2019-12-10 22:21:55:497,-0.02104722,0.8799034,2.213642,-0.02681146,1.239947,2.21921,-0.03216089,1.586742,2.210148,-0.02814363,1.751372,2.20749,-0.2120783,1.461931,2.229253,-0.2430633,1.179424,2.222414,-0.2470981,0.9307556,2.141304,-0.2430809,0.8595399,2.14297,0.1419569,1.45589,2.207693,0.181114,1.181538,2.203438,0.1821015,0.9131336,2.103623,0.1547681,0.8503504,2.098899,-0.09986904,0.8819748,2.175489,-0.07870614,0.2975742,2.185222,-0.0707961,-0.0764488,2.115351,-0.07841367,-0.05698907,2.014612,0.05839053,0.8856219,2.169787,0.03657756,0.3186693,2.156471,0.07257851,-0.0588069,2.108466,0.01087299,-0.05026543,2.016064,-0.03088758,1.501866,2.214947,-0.245216,0.7799948,2.124001,-0.2908005,0.8708668,2.125369,0.1506984,0.7543303,2.080558,0.1111545,1.053304,2.071793
2019-12-10 22:21:55:533,-0.02178422,0.878921,2.216354,-0.02704768,1.239541,2.222085,-0.03192406,1.586826,2.212959,-0.02827213,1.751544,2.211756,-0.212858,1.46172,2.233252,-0.243941,1.179533,2.228256,-0.2481914,0.9239118,2.14735,-0.2410823,0.8584958,2.147492,0.1413625,1.455502,2.211803,0.1817253,1.182007,2.210319,0.1818067,0.9121519,2.109308,0.1554325,0.8510474,2.10475,-0.1005301,0.8822391,2.17762,-0.07803544,0.2956271,2.185643,-0.07145661,-0.08189154,2.109786,-0.07816183,-0.06105101,2.007414,0.05760267,0.8830214,2.173159,0.03067545,0.3119763,2.166316,0.0736443,-0.05917788,2.107812,0.01111603,-0.05012631,2.015513,-0.03076488,1.501834,2.217788,-0.2398579,0.7748304,2.135685,-0.2886009,0.8610787,2.13663,0.1505822,0.7586623,2.082456,0.11119,1.05422,2.079154
2019-12-10 22:21:55:551,-0.02178422,0.878921,2.216354,-0.02704768,1.239541,2.222085,-0.03192406,1.586826,2.212959,-0.02827213,1.751544,2.211756,-0.212858,1.46172,2.233252,-0.243941,1.179533,2.228256,-0.2481914,0.9239118,2.14735,-0.2410823,0.8584958,2.147492,0.1413625,1.455502,2.211803,0.1817253,1.182007,2.210319,0.1818067,0.9121519,2.109308,0.1554325,0.8510474,2.10475,-0.1005301,0.8822391,2.17762,-0.07803544,0.2956271,2.185643,-0.07145661,-0.08189154,2.109786,-0.07816183,-0.06105101,2.007414,0.05760267,0.8830214,2.173159,0.03067545,0.3119763,2.166316,0.0736443,-0.05917788,2.107812,0.01111603,-0.05012631,2.015513,-0.03076488,1.501834,2.217788,-0.2398579,0.7748304,2.135685,-0.2886009,0.8610787,2.13663,0.1505822,0.7586623,2.082456,0.11119,1.05422,2.079154
2019-12-10 22:21:55:586,-0.02229893,0.8776036,2.218375,-0.02740827,1.238644,2.225259,-0.03207224,1.586448,2.217433,-0.02773209,1.751111,2.216518,-0.2131195,1.46003,2.236519,-0.244133,1.178707,2.234134,-0.2478988,0.9214899,2.150869,-0.239909,0.8567241,2.151035,0.141404,1.455087,2.2158,0.1821778,1.181123,2.216531,0.1824163,0.9111536,2.115151,0.1622938,0.8539587,2.114766,-0.1010694,0.8824691,2.178846,-0.07648688,0.2949032,2.185629,-0.07525213,-0.08015001,2.108817,-0.07533141,-0.06077635,2.007239,0.05724666,0.8790623,2.176298,0.02840361,0.3077736,2.172245,0.06939225,-0.06390786,2.110074,0.01008375,-0.05136633,2.01204,-0.03097165,1.501313,2.221927,-0.2410267,0.7758615,2.136453,-0.287167,0.8584515,2.140636,0.1577111,0.7583358,2.091453,0.1183994,1.054818,2.094321
2019-12-10 22:21:55:623,-0.02210777,0.8766603,2.219753,-0.02695438,1.237992,2.227542,-0.03130409,1.586159,2.220656,-0.02679833,1.750549,2.220408,-0.2122353,1.458608,2.2401,-0.2435313,1.178166,2.237702,-0.2477133,0.9225314,2.15413,-0.2384914,0.8565065,2.151729,0.1428427,1.453925,2.220099,0.1837792,1.180639,2.220387,0.188628,0.9255773,2.133758,0.1652087,0.8562603,2.123432,-0.101069,0.8826649,2.179912,-0.07643551,0.2946971,2.185522,-0.07937144,-0.08070207,2.106921,-0.07360397,-0.06211376,2.006128,0.05775442,0.8767498,2.177824,0.02678515,0.3051475,2.176557,0.0696594,-0.06481493,2.109198,0.009591937,-0.05171585,2.011421,-0.03028379,1.500926,2.224918,-0.234424,0.7741064,2.131992,-0.2854803,0.8766201,2.147636,0.1664932,0.7632779,2.097582,0.1186612,1.062937,2.098794
2019-12-10 22:21:55:657,-0.02096504,0.8754123,2.221422,-0.02569406,1.236963,2.23028,-0.03000303,1.585347,2.224435,-0.02482486,1.749658,2.225199,-0.2109654,1.457399,2.24302,-0.2411903,1.176383,2.242113,-0.2452905,0.9188287,2.157139,-0.2349897,0.8539428,2.153852,0.1445596,1.453727,2.224186,0.185318,1.179437,2.224375,0.1898634,0.9172019,2.138156,0.1705414,0.8529527,2.130109,-0.1001972,0.8825624,2.181325,-0.07487744,0.2947735,2.185898,-0.0787902,-0.0811584,2.106115,-0.07388683,-0.06270921,2.005378,0.05908717,0.8746691,2.179364,0.02593406,0.3023778,2.17977,0.06998724,-0.06560159,2.108608,0.01054125,-0.05306649,2.011172,-0.02898301,1.50006,2.228443,-0.2322872,0.772236,2.137478,-0.2782489,0.8302068,2.144334,0.1723669,0.7603916,2.110826,0.1248052,1.062173,2.105559
2019-12-10 22:21:55:692,-0.01993876,0.8750659,2.222704,-0.02432188,1.236507,2.232846,-0.02837822,1.58467,2.228378,-0.02244149,1.749773,2.230175,-0.2094682,1.457167,2.245499,-0.2392607,1.17572,2.243785,-0.2418033,0.9155663,2.159846,-0.230376,0.8540239,2.156292,0.1458693,1.453446,2.228095,0.1878406,1.177481,2.227873,0.1923406,0.9137098,2.142102,0.1739938,0.8515705,2.138772,-0.09924032,0.8827312,2.182644,-0.07447712,0.2947971,2.186082,-0.0796895,-0.07388651,2.110318,-0.06636915,-0.05353343,2.00868,0.06009236,0.8741903,2.180372,0.02562341,0.2988611,2.182698,0.06957285,-0.06556618,2.108672,0.004628804,-0.04913008,2.012587,-0.02741223,1.499449,2.232038,-0.2270685,0.771359,2.143142,-0.2742652,0.8513967,2.150937,0.1789567,0.7538906,2.12389,0.1263649,1.023892,2.095
