2020-02-27 14:18:20:491, no_human
2020-02-27 14:18:23:794, no_human
2020-02-27 14:18:23:822, no_human
2020-02-27 14:18:23:855, no_human
2020-02-27 14:18:23:890, no_human
2020-02-27 14:18:23:931, no_human
2020-02-27 14:18:23:970, no_human
2020-02-27 14:18:23:998, no_human
2020-02-27 14:18:24:026, no_human
2020-02-27 14:18:24:052, no_human
2020-02-27 14:18:24:058, no_human
2020-02-27 14:18:24:094, no_human
2020-02-27 14:18:24:120, no_human
2020-02-27 14:18:24:130, no_human
2020-02-27 14:18:24:164, no_human
2020-02-27 14:18:24:192, no_human
2020-02-27 14:18:24:218, no_human
2020-02-27 14:18:24:224, no_human
2020-02-27 14:18:24:268, no_human
2020-02-27 14:18:24:296, no_human
2020-02-27 14:18:24:322, no_human
2020-02-27 14:18:24:350, no_human
2020-02-27 14:18:24:356, no_human
2020-02-27 14:18:24:392, no_human
2020-02-27 14:18:24:418, no_human
2020-02-27 14:18:24:427, no_human
2020-02-27 14:18:24:462, no_human
2020-02-27 14:18:24:492, no_human
2020-02-27 14:18:24:521, no_human
2020-02-27 14:18:24:529, no_human
2020-02-27 14:18:24:562, no_human
2020-02-27 14:18:24:588, no_human
2020-02-27 14:18:24:604, no_human
2020-02-27 14:18:24:619, no_human
2020-02-27 14:18:24:631, no_human
2020-02-27 14:18:24:665, no_human
2020-02-27 14:18:24:693, no_human
2020-02-27 14:18:24:720, no_human
2020-02-27 14:18:24:729, no_human
2020-02-27 14:18:24:761, no_human
2020-02-27 14:18:24:789, no_human
2020-02-27 14:18:24:819, no_human
2020-02-27 14:18:24:828, no_human
2020-02-27 14:18:24:844, no_human
2020-02-27 14:18:24:891, no_human
2020-02-27 14:18:24:941,3.635538,2.701547
2020-02-27 14:18:24:980,3.635461,2.701407
2020-02-27 14:18:25:014,3.635221,2.701715
2020-02-27 14:18:25:028,3.635221,2.701715
2020-02-27 14:18:25:072,3.635017,2.70177
2020-02-27 14:18:25:117,3.634446,2.70188
2020-02-27 14:18:25:173,3.634104,2.702006
2020-02-27 14:18:25:228,3.633489,2.7023
2020-02-27 14:18:25:276,3.632994,2.702285
2020-02-27 14:18:25:319,3.632115,2.702452
2020-02-27 14:18:25:360,3.631553,2.702197
2020-02-27 14:18:25:401,3.630804,2.702423
2020-02-27 14:18:25:442,3.628457,2.702139
2020-02-27 14:18:25:486,3.624162,2.701705
2020-02-27 14:18:25:534,3.619165,2.702755
2020-02-27 14:18:25:584,3.610045,2.704147
2020-02-27 14:18:25:626,3.606197,2.705831
2020-02-27 14:18:25:673,3.598711,2.709171
2020-02-27 14:18:25:719,3.596148,2.710596
2020-02-27 14:18:25:767,3.593949,2.711374
2020-02-27 14:18:25:823,3.588891,2.714217
2020-02-27 14:18:25:879,3.585832,2.714875
2020-02-27 14:18:25:920,3.584044,2.715501
2020-02-27 14:18:25:957,3.583042,2.715881
2020-02-27 14:18:25:997,3.581946,2.716374
2020-02-27 14:18:26:047,3.579798,2.716534
2020-02-27 14:18:26:088,3.57829,2.716321
2020-02-27 14:18:26:127,3.576857,2.716301
2020-02-27 14:18:26:187,3.575169,2.715271
2020-02-27 14:18:26:236,3.574393,2.714338
2020-02-27 14:18:26:295,3.573337,2.712919
2020-02-27 14:18:26:336,3.573192,2.712052
2020-02-27 14:18:26:373,3.574037,2.708834
2020-02-27 14:18:26:409,3.577211,2.704054
2020-02-27 14:18:26:447,3.580963,2.700417
2020-02-27 14:18:26:494,3.585827,2.695376
2020-02-27 14:18:26:558,3.59078,2.689837
2020-02-27 14:18:26:596,3.604476,2.677086
2020-02-27 14:18:26:644,3.618208,2.661568
2020-02-27 14:18:26:696,3.62358,2.655599
2020-02-27 14:18:26:771,3.634798,2.640875
2020-02-27 14:18:26:830,3.643867,2.629497
2020-02-27 14:18:26:881,3.655256,2.619022
2020-02-27 14:18:26:925,3.658348,2.61687
2020-02-27 14:18:26:964,3.664184,2.612499
2020-02-27 14:18:26:999,3.669418,2.608489
2020-02-27 14:18:27:033,3.67461,2.605143
2020-02-27 14:18:27:066,3.678276,2.603142
2020-02-27 14:18:27:100,3.681087,2.601678
2020-02-27 14:18:27:135,3.686102,2.599685
2020-02-27 14:18:27:175,3.688273,2.598968
2020-02-27 14:18:27:212,3.69116,2.597269
2020-02-27 14:18:27:250,3.692142,2.596826
2020-02-27 14:18:27:294,3.693976,2.59653
2020-02-27 14:18:27:331,3.695217,2.596487
2020-02-27 14:18:27:374,3.698843,2.596191
2020-02-27 14:18:27:410,3.700342,2.596181
2020-02-27 14:18:27:443,3.701621,2.596341
2020-02-27 14:18:27:478,3.702445,2.596864
2020-02-27 14:18:27:514,3.702997,2.597228
2020-02-27 14:18:27:555,3.706228,2.596624
2020-02-27 14:18:27:591,3.707131,2.596683
2020-02-27 14:18:27:631,3.707612,2.596723
2020-02-27 14:18:27:670,3.70732,2.596949
2020-02-27 14:18:27:729,3.706319,2.598644
2020-02-27 14:18:27:774,3.702656,2.602764
2020-02-27 14:18:27:811,3.697236,2.606774
2020-02-27 14:18:27:861,3.694187,2.609639
2020-02-27 14:18:27:922,3.688743,2.613829
2020-02-27 14:18:27:957,3.686972,2.61531
2020-02-27 14:18:27:990,3.685594,2.616802
2020-02-27 14:18:28:025,3.684078,2.620316
2020-02-27 14:18:28:066,3.683368,2.622515
2020-02-27 14:18:28:102,3.681248,2.625855
2020-02-27 14:18:28:139,3.675286,2.634748
2020-02-27 14:18:28:175,3.672664,2.640035
2020-02-27 14:18:28:223,3.668074,2.64634
2020-02-27 14:18:28:271,3.665696,2.650592
2020-02-27 14:18:28:326,3.661878,2.657541
2020-02-27 14:18:28:366,3.66015,2.660495
2020-02-27 14:18:28:402,3.658741,2.665078
2020-02-27 14:18:28:439,3.658697,2.665994
2020-02-27 14:18:28:492,3.658771,2.667537
2020-02-27 14:18:28:568,3.659043,2.668639
2020-02-27 14:18:28:607,3.660501,2.670143
2020-02-27 14:18:28:661,3.660884,2.670133
2020-02-27 14:18:28:704,3.661502,2.670344
2020-02-27 14:18:28:750,3.662756,2.670467
2020-02-27 14:18:28:793,3.663716,2.670398
2020-02-27 14:18:28:834,3.664902,2.670635
2020-02-27 14:18:28:873,3.666324,2.670958
2020-02-27 14:18:28:911,3.666698,2.670956
2020-02-27 14:18:28:955,3.667005,2.670538
2020-02-27 14:18:28:992,3.667326,2.67065
2020-02-27 14:18:29:029,3.667456,2.670669
2020-02-27 14:18:29:065,3.667666,2.670844
2020-02-27 14:18:29:101,3.667771,2.670962
2020-02-27 14:18:29:140,3.667911,2.671147
2020-02-27 14:18:29:178,3.667945,2.671315
2020-02-27 14:18:29:216,3.667948,2.671333
2020-02-27 14:18:29:256,3.667815,2.67131
2020-02-27 14:18:29:293,3.667664,2.671352
2020-02-27 14:18:29:329,3.667419,2.671402
2020-02-27 14:18:29:365,3.667258,2.671579
2020-02-27 14:18:29:401,3.666967,2.671615
2020-02-27 14:18:29:436,3.665515,2.671495
2020-02-27 14:18:29:474,3.664871,2.671791
2020-02-27 14:18:29:525,3.664183,2.671823
2020-02-27 14:18:29:733,3.662916,2.671865
2020-02-27 14:18:29:838,3.657819,2.672244
2020-02-27 14:18:29:903,3.656981,2.672648
2020-02-27 14:18:29:942,3.656698,2.673062
2020-02-27 14:18:29:977,3.65666,2.673254
2020-02-27 14:18:30:529,3.656655,2.67328
2020-02-27 14:18:30:601,3.658968,2.67591
2020-02-27 14:18:30:663,3.659038,2.675883
2020-02-27 14:18:30:703,3.659004,2.67595
2020-02-27 14:18:30:739,3.658504,2.676074
2020-02-27 14:18:30:796,3.657942,2.676091
2020-02-27 14:18:30:846,3.65607,2.675932
2020-02-27 14:18:30:898,3.652023,2.676596
2020-02-27 14:18:30:981,3.646618,2.677731
2020-02-27 14:18:31:052,3.642051,2.678317
2020-02-27 14:18:31:091,3.637576,2.678849
2020-02-27 14:18:31:127,3.635895,2.678391
2020-02-27 14:18:31:167,3.63535,2.678279
2020-02-27 14:18:31:200,3.634413,2.67787
2020-02-27 14:18:31:232,3.634004,2.677455
2020-02-27 14:18:31:270,3.633912,2.676985
2020-02-27 14:18:31:309,3.635375,2.672202
2020-02-27 14:18:31:357,3.637424,2.667482
2020-02-27 14:18:31:390,3.641025,2.657687
2020-02-27 14:18:31:424,3.647045,2.651158
2020-02-27 14:18:31:464,3.648504,2.648402
2020-02-27 14:18:31:498,3.650498,2.644459
2020-02-27 14:18:31:533,3.653292,2.639164
2020-02-27 14:18:31:573,3.659095,2.632018
2020-02-27 14:18:31:607,3.660095,2.631447
2020-02-27 14:18:31:645,3.661984,2.631017
2020-02-27 14:18:31:689,3.665066,2.630274
2020-02-27 14:18:31:725,3.668312,2.630738
2020-02-27 14:18:31:772,3.670485,2.632441
2020-02-27 14:18:31:829,3.678296,2.635665
2020-02-27 14:18:31:876,3.683267,2.638742
2020-02-27 14:18:31:922,3.678037,2.646801
2020-02-27 14:18:31:961,3.674478,2.653592
2020-02-27 14:18:31:999,3.676953,2.656508
2020-02-27 14:18:32:034,3.671469,2.667789
2020-02-27 14:18:32:075,3.663998,2.686822
2020-02-27 14:18:32:122,3.662711,2.695286
2020-02-27 14:18:32:168,3.662832,2.705188
2020-02-27 14:18:32:231,3.660992,2.724506
2020-02-27 14:18:32:269,3.660991,2.732714
2020-02-27 14:18:32:302,3.662235,2.746778
2020-02-27 14:18:32:341,3.66237,2.755234
2020-02-27 14:18:32:393,3.662528,2.761711
2020-02-27 14:18:32:438,3.660739,2.776048
2020-02-27 14:18:32:476,3.660087,2.780442
2020-02-27 14:18:32:511,3.660445,2.78502
2020-02-27 14:18:32:559,3.660291,2.789324
2020-02-27 14:18:32:593,3.65946,2.792938
2020-02-27 14:18:32:633,3.659848,2.796233
2020-02-27 14:18:32:667,3.660269,2.799294
2020-02-27 14:18:32:699,3.660414,2.800391
2020-02-27 14:18:32:737,3.660654,2.800793
2020-02-27 14:18:32:776,3.661942,2.801611
2020-02-27 14:18:32:822,3.662416,2.801651
2020-02-27 14:18:32:867,3.662785,2.801407
2020-02-27 14:18:32:902,3.664306,2.798451
2020-02-27 14:18:32:956,3.665044,2.796643
2020-02-27 14:18:33:000,3.665604,2.794766
2020-02-27 14:18:33:058,3.668202,2.787464
2020-02-27 14:18:33:125,3.668959,2.782248
2020-02-27 14:18:33:169,3.66953,2.778324
2020-02-27 14:18:33:208,3.669098,2.774233
2020-02-27 14:18:33:255,3.668726,2.77195
2020-02-27 14:18:33:290,3.668504,2.769767
2020-02-27 14:18:33:327,3.669421,2.766336
2020-02-27 14:18:33:364,3.667413,2.764996
2020-02-27 14:18:33:398,3.666113,2.76446
2020-02-27 14:18:33:437,3.665709,2.763806
2020-02-27 14:18:33:474,3.66438,2.762026
2020-02-27 14:18:33:509,3.663847,2.761416
2020-02-27 14:18:33:562,3.663234,2.761126
2020-02-27 14:18:33:598,3.662802,2.760383
2020-02-27 14:18:33:632,3.662418,2.760065
2020-02-27 14:18:33:735,3.661668,2.759651
2020-02-27 14:18:33:789,3.659625,2.758497
2020-02-27 14:18:33:874,3.655957,2.758307
2020-02-27 14:18:33:908,3.654491,2.758443
2020-02-27 14:18:33:956,3.652773,2.75834
2020-02-27 14:18:33:991,3.650549,2.758592
2020-02-27 14:18:34:035,3.647821,2.759282
2020-02-27 14:18:34:073,3.639807,2.759999
2020-02-27 14:18:34:107,3.636065,2.759527
2020-02-27 14:18:34:156,3.632186,2.759434
2020-02-27 14:18:34:190,3.625827,2.759825
2020-02-27 14:18:34:235,3.617712,2.760616
2020-02-27 14:18:34:289,3.595438,2.758263
2020-02-27 14:18:34:324,3.581416,2.756642
2020-02-27 14:18:34:365,3.566425,2.756251
2020-02-27 14:18:34:399,3.555333,2.755588
2020-02-27 14:18:34:436,3.526014,2.764241
2020-02-27 14:18:34:473,3.507952,2.761809
2020-02-27 14:18:34:506,3.493738,2.76142
2020-02-27 14:18:34:545,3.473718,2.765543
2020-02-27 14:18:34:589,3.469516,2.764275
2020-02-27 14:18:34:623,3.461467,2.764278
2020-02-27 14:18:34:667,3.453465,2.76569
2020-02-27 14:18:34:701,3.464972,2.751491
2020-02-27 14:18:34:740,3.472605,2.748922
2020-02-27 14:18:34:776,3.488885,2.742945
2020-02-27 14:18:34:814,3.483403,2.738838
2020-02-27 14:18:34:856,3.485732,2.739966
2020-02-27 14:18:34:896,3.456801,2.75174
2020-02-27 14:18:34:931,3.467209,2.753099
2020-02-27 14:18:34:969,3.457363,2.756623
2020-02-27 14:18:35:002,3.4685,2.756461
2020-02-27 14:18:35:042,3.467241,2.759026
2020-02-27 14:18:35:077,3.470398,2.759798
2020-02-27 14:18:35:123,3.471539,2.762158
2020-02-27 14:18:35:163,3.47792,2.762782
2020-02-27 14:18:35:200,3.483692,2.764106
2020-02-27 14:18:35:241,3.497839,2.766671
2020-02-27 14:18:35:278,3.509812,2.766691
2020-02-27 14:18:35:322,3.520747,2.767852
2020-02-27 14:18:35:368,3.539025,2.769141
2020-02-27 14:18:35:405,3.56266,2.7728
2020-02-27 14:18:35:458,3.569417,2.775696
2020-02-27 14:18:35:493,3.585121,2.777916
2020-02-27 14:18:35:531,3.599998,2.778868
2020-02-27 14:18:35:568,3.65005,2.77829
2020-02-27 14:18:35:601,3.682201,2.781592
2020-02-27 14:18:35:639,3.705576,2.784439
2020-02-27 14:18:35:674,3.719519,2.782866
2020-02-27 14:18:35:707,3.742288,2.785306
2020-02-27 14:18:35:746,3.761393,2.7839
2020-02-27 14:18:35:791,3.785348,2.778336
2020-02-27 14:18:35:828,3.799307,2.777322
2020-02-27 14:18:35:869,3.822002,2.776555
2020-02-27 14:18:35:903,3.849064,2.777768
2020-02-27 14:18:35:941,3.861294,2.78048
2020-02-27 14:18:35:988,3.869056,2.784429
2020-02-27 14:18:36:022,3.883563,2.784804
2020-02-27 14:18:36:061,3.897104,2.782697
2020-02-27 14:18:36:098,3.907278,2.779851
2020-02-27 14:18:36:137,3.909763,2.782827
2020-02-27 14:18:36:172,3.946793,2.77147
2020-02-27 14:18:36:210,3.9517,2.770043
2020-02-27 14:18:36:258,3.956227,2.768776
2020-02-27 14:18:36:292,3.958148,2.767558
2020-02-27 14:18:36:330,3.961428,2.76715
2020-02-27 14:18:36:373,3.955893,2.767836
2020-02-27 14:18:36:423,3.95464,2.767867
2020-02-27 14:18:36:474,3.954294,2.767898
2020-02-27 14:18:36:509,3.953675,2.76842
2020-02-27 14:18:36:547,3.940144,2.76799
2020-02-27 14:18:36:596,3.937731,2.768884
2020-02-27 14:18:36:635,3.937299,2.770462
2020-02-27 14:18:36:674,3.936596,2.77093
2020-02-27 14:18:36:708,3.933979,2.772413
2020-02-27 14:18:36:756,3.9335,2.772709
2020-02-27 14:18:36:788,3.932393,2.772913
2020-02-27 14:18:36:828,3.930871,2.773217
2020-02-27 14:18:36:866,3.92995,2.772079
2020-02-27 14:18:36:903,3.932317,2.771524
2020-02-27 14:18:36:956,3.933695,2.769323
2020-02-27 14:18:36:990,3.931106,2.768467
2020-02-27 14:18:37:026,3.93147,2.76769
2020-02-27 14:18:37:067,3.927601,2.768346
2020-02-27 14:18:37:104,3.923094,2.770499
2020-02-27 14:18:37:160,3.920306,2.769958
2020-02-27 14:18:37:210,3.908961,2.76915
2020-02-27 14:18:37:256,3.901361,2.768339
2020-02-27 14:18:37:289,3.874744,2.775374
2020-02-27 14:18:37:326,3.866627,2.774402
2020-02-27 14:18:37:365,3.856819,2.775599
2020-02-27 14:18:37:401,3.84829,2.769734
2020-02-27 14:18:37:458,3.796,2.776147
2020-02-27 14:18:37:499,3.785646,2.776375
2020-02-27 14:18:37:542,3.745867,2.779159
2020-02-27 14:18:37:578,3.737848,2.777567
2020-02-27 14:18:37:623,3.70796,2.775831
2020-02-27 14:18:37:669,3.691686,2.775829
2020-02-27 14:18:37:727,3.653296,2.774826
2020-02-27 14:18:37:790,3.619456,2.773013
2020-02-27 14:18:37:823,3.601125,2.775157
2020-02-27 14:18:37:862,3.586653,2.775461
2020-02-27 14:18:37:898,3.573514,2.772399
2020-02-27 14:18:37:932,3.561423,2.771167
2020-02-27 14:18:37:974,3.532554,2.771311
2020-02-27 14:18:38:007,3.516582,2.773288
2020-02-27 14:18:38:041,3.508157,2.771597
2020-02-27 14:18:38:091,3.503605,2.767798
2020-02-27 14:18:38:127,3.499455,2.767501
2020-02-27 14:18:38:169,3.492929,2.769671
2020-02-27 14:18:38:210,3.499485,2.757841
2020-02-27 14:18:38:252,3.503381,2.751895
2020-02-27 14:18:38:293,3.501996,2.748734
2020-02-27 14:18:38:339,3.512901,2.738886
2020-02-27 14:18:38:377,3.495626,2.742209
2020-02-27 14:18:38:423,3.506219,2.74101
2020-02-27 14:18:38:461,3.503597,2.743216
2020-02-27 14:18:38:510,3.513289,2.74108
2020-02-27 14:18:38:562,3.525635,2.74107
2020-02-27 14:18:38:600,3.532935,2.739938
2020-02-27 14:18:38:641,3.58871,2.725165
2020-02-27 14:18:38:689,3.587216,2.724901
2020-02-27 14:18:38:723,3.583359,2.725103
2020-02-27 14:18:38:766,3.582821,2.725338
2020-02-27 14:18:38:803,3.590633,2.72592
2020-02-27 14:18:38:844,3.594755,2.725928
2020-02-27 14:18:38:879,3.597119,2.726924
2020-02-27 14:18:38:923,3.600297,2.728045
2020-02-27 14:18:38:968,3.603409,2.728002
2020-02-27 14:18:39:026,3.607487,2.728686
2020-02-27 14:18:39:064,3.60949,2.730438
2020-02-27 14:18:39:097,3.610693,2.731454
2020-02-27 14:18:39:136,3.641986,2.725425
2020-02-27 14:18:39:174,3.645495,2.725299
2020-02-27 14:18:39:224,3.646642,2.725591
2020-02-27 14:18:39:261,3.64769,2.726032
2020-02-27 14:18:39:298,3.648645,2.726567
2020-02-27 14:18:39:334,3.64338,2.72931
2020-02-27 14:18:39:375,3.640869,2.731932
2020-02-27 14:18:39:411,3.64014,2.733242
2020-02-27 14:18:39:457,3.639772,2.733562
2020-02-27 14:18:39:497,3.639226,2.734629
2020-02-27 14:18:39:537,3.638422,2.735864
2020-02-27 14:18:39:574,3.630944,2.742945
2020-02-27 14:18:39:608,3.631295,2.743209
2020-02-27 14:18:39:657,3.631521,2.743677
2020-02-27 14:18:39:693,3.631971,2.7441
2020-02-27 14:18:39:728,3.632097,2.744282
2020-02-27 14:18:39:767,3.632353,2.744882
2020-02-27 14:18:39:799,3.632587,2.745197
2020-02-27 14:18:39:838,3.632739,2.745593
2020-02-27 14:18:39:873,3.625758,2.752897
2020-02-27 14:18:39:914,3.625047,2.754207
2020-02-27 14:18:39:959,3.624101,2.755628
2020-02-27 14:18:40:005,3.623747,2.756744
2020-02-27 14:18:40:043,3.623814,2.756984
2020-02-27 14:18:40:079,3.623801,2.757176
2020-02-27 14:18:40:122,3.62373,2.757456
2020-02-27 14:18:40:163,3.623856,2.757726
2020-02-27 14:18:40:200,3.62689,2.757148
2020-02-27 14:18:40:234,3.630225,2.755268
2020-02-27 14:18:40:272,3.628099,2.756049
2020-02-27 14:18:40:313,3.625489,2.756472
2020-02-27 14:18:40:360,3.627505,2.755593
2020-02-27 14:18:40:397,3.628283,2.755421
2020-02-27 14:18:40:439,3.629351,2.754472
2020-02-27 14:18:40:476,3.629937,2.753922
2020-02-27 14:18:40:511,3.630104,2.753467
2020-02-27 14:18:40:557,3.629634,2.753227
2020-02-27 14:18:40:594,3.628991,2.753047
2020-02-27 14:18:40:632,3.628201,2.752501
2020-02-27 14:18:40:668,3.62128,2.752402
2020-02-27 14:18:40:709,3.620375,2.752163
2020-02-27 14:18:40:758,3.619575,2.752263
2020-02-27 14:18:40:791,3.619232,2.7519
2020-02-27 14:18:40:827,3.618047,2.751801
2020-02-27 14:18:40:866,3.6177,2.75187
2020-02-27 14:18:40:902,3.615373,2.752419
2020-02-27 14:18:40:943,3.622768,2.750354
2020-02-27 14:18:40:980,3.626239,2.749858
2020-02-27 14:18:41:022,3.628399,2.749956
2020-02-27 14:18:41:062,3.63046,2.750018
2020-02-27 14:18:41:098,3.632036,2.750262
2020-02-27 14:18:41:144,3.63271,2.750516
2020-02-27 14:18:41:191,3.634644,2.751977
2020-02-27 14:18:41:227,3.635187,2.752437
2020-02-27 14:18:41:266,3.635648,2.753059
2020-02-27 14:18:41:306,3.627757,2.756957
2020-02-27 14:18:41:369,3.617993,2.764479
2020-02-27 14:18:41:410,3.613081,2.767274
2020-02-27 14:18:41:457,3.611098,2.768137
2020-02-27 14:18:41:495,3.607904,2.769204
2020-02-27 14:18:41:540,3.601576,2.77083
2020-02-27 14:18:41:585,3.595699,2.772246
2020-02-27 14:18:41:622,3.590137,2.773354
2020-02-27 14:18:41:661,3.583642,2.774698
2020-02-27 14:18:41:698,3.578224,2.773979
2020-02-27 14:18:41:734,3.571352,2.773244
2020-02-27 14:18:41:788,3.549222,2.773633
2020-02-27 14:18:41:831,3.540246,2.774747
2020-02-27 14:18:41:867,3.501841,2.780464
2020-02-27 14:18:41:906,3.494975,2.780405
2020-02-27 14:18:41:941,3.480606,2.776878
2020-02-27 14:18:41:992,3.470214,2.777868
2020-02-27 14:18:42:042,3.448738,2.780635
2020-02-27 14:18:42:088,3.43986,2.779467
2020-02-27 14:18:42:122,3.431451,2.779964
2020-02-27 14:18:42:162,3.419533,2.774853
2020-02-27 14:18:42:205,3.412899,2.766951
2020-02-27 14:18:42:258,3.408839,2.775866
2020-02-27 14:18:42:296,3.410634,2.773564
2020-02-27 14:18:42:333,3.410606,2.772138
2020-02-27 14:18:42:375,3.425254,2.759332
2020-02-27 14:18:42:429,3.429148,2.755556
2020-02-27 14:18:42:480,3.431073,2.760464
2020-02-27 14:18:42:525,3.440694,2.760321
2020-02-27 14:18:42:576,3.454336,2.755615
2020-02-27 14:18:42:622,3.460744,2.761565
2020-02-27 14:18:42:668,3.465697,2.764387
2020-02-27 14:18:42:707,3.488059,2.765954
2020-02-27 14:18:42:742,3.501523,2.765339
2020-02-27 14:18:42:780,3.516845,2.763686
2020-02-27 14:18:42:822,3.538358,2.765162
2020-02-27 14:18:42:870,3.559453,2.768477
2020-02-27 14:18:42:922,3.600039,2.770705
2020-02-27 14:18:42:960,3.625274,2.767718
2020-02-27 14:18:42:998,3.642024,2.768048
2020-02-27 14:18:43:044,3.678117,2.771184
2020-02-27 14:18:43:096,3.698032,2.770384
2020-02-27 14:18:43:160,3.734463,2.772522
2020-02-27 14:18:43:195,3.754208,2.771208
2020-02-27 14:18:43:231,3.772509,2.772717
2020-02-27 14:18:43:270,3.788458,2.769955
2020-02-27 14:18:43:307,3.821118,2.770948
2020-02-27 14:18:43:357,3.838875,2.769478
2020-02-27 14:18:43:396,3.852804,2.771083
2020-02-27 14:18:43:446,3.866084,2.776342
2020-02-27 14:18:43:491,3.883376,2.774041
2020-02-27 14:18:43:525,3.886681,2.776261
2020-02-27 14:18:43:569,3.892698,2.776906
2020-02-27 14:18:43:624,3.901387,2.778329
2020-02-27 14:18:43:670,3.916407,2.778232
2020-02-27 14:18:43:705,3.927083,2.777029
2020-02-27 14:18:43:745,3.93191,2.77687
2020-02-27 14:18:43:789,3.926872,2.783091
2020-02-27 14:18:43:828,3.927192,2.783598
2020-02-27 14:18:43:864,3.928262,2.783746
2020-02-27 14:18:43:898,3.928995,2.786318
2020-02-27 14:18:43:940,3.929752,2.786819
2020-02-27 14:18:43:990,3.937268,2.783263
