2020-02-27 14:36:27:102, no_human
2020-02-27 14:36:29:188, no_human
2020-02-27 14:36:29:198, no_human
2020-02-27 14:36:29:233, no_human
2020-02-27 14:36:29:263, no_human
2020-02-27 14:36:29:295, no_human
2020-02-27 14:36:29:320, no_human
2020-02-27 14:36:29:329, no_human
2020-02-27 14:36:29:362, no_human
2020-02-27 14:36:29:387, no_human
2020-02-27 14:36:29:403, no_human
2020-02-27 14:36:29:438, no_human
2020-02-27 14:36:29:467, no_human
2020-02-27 14:36:29:501, no_human
2020-02-27 14:36:29:538, no_human
2020-02-27 14:36:29:569, no_human
2020-02-27 14:36:29:599, no_human
2020-02-27 14:36:29:635, no_human
2020-02-27 14:36:29:671, no_human
2020-02-27 14:36:29:702, no_human
2020-02-27 14:36:29:735, no_human
2020-02-27 14:36:29:762, no_human
2020-02-27 14:36:29:788, no_human
2020-02-27 14:36:29:804, no_human
2020-02-27 14:36:29:833, no_human
2020-02-27 14:36:29:862, no_human
2020-02-27 14:36:29:887, no_human
2020-02-27 14:36:29:896, no_human
2020-02-27 14:36:29:930, no_human
2020-02-27 14:36:29:957, no_human
2020-02-27 14:36:29:986, no_human
2020-02-27 14:36:29:997, no_human
2020-02-27 14:36:30:035, no_human
2020-02-27 14:36:30:069, no_human
2020-02-27 14:36:30:101, no_human
2020-02-27 14:36:30:129, no_human
2020-02-27 14:36:30:157, no_human
2020-02-27 14:36:30:186, no_human
2020-02-27 14:36:30:193, no_human
2020-02-27 14:36:30:230, no_human
2020-02-27 14:36:30:256, no_human
2020-02-27 14:36:30:284, no_human
2020-02-27 14:36:30:290, no_human
2020-02-27 14:36:30:325, no_human
2020-02-27 14:36:30:352, no_human
2020-02-27 14:36:30:361, no_human
2020-02-27 14:36:30:395, no_human
2020-02-27 14:36:30:424, no_human
2020-02-27 14:36:30:456, no_human
2020-02-27 14:36:30:484, no_human
2020-02-27 14:36:30:491, no_human
2020-02-27 14:36:30:526, no_human
2020-02-27 14:36:30:552, no_human
2020-02-27 14:36:30:561, no_human
2020-02-27 14:36:30:595, no_human
2020-02-27 14:36:30:621, no_human
2020-02-27 14:36:30:632, no_human
2020-02-27 14:36:30:667, no_human
2020-02-27 14:36:30:698, no_human
2020-02-27 14:36:30:726, no_human
2020-02-27 14:36:30:753, no_human
2020-02-27 14:36:30:761, no_human
2020-02-27 14:36:30:795, no_human
2020-02-27 14:36:30:820, no_human
2020-02-27 14:36:30:829, no_human
2020-02-27 14:36:30:862, no_human
2020-02-27 14:36:30:888, no_human
2020-02-27 14:36:30:895, no_human
2020-02-27 14:36:30:965,-0.2789412,1.7274942.475348
2020-02-27 14:36:31:005,-0.277458,1.72952.469746
2020-02-27 14:36:31:047,-0.2777218,1.7333132.449257
2020-02-27 14:36:31:096,-0.2784394,1.7342812.440219
2020-02-27 14:36:31:141,-0.2794461,1.7346692.432022
2020-02-27 14:36:31:178,-0.283626,1.7349762.414378
2020-02-27 14:36:31:215,-0.2853917,1.7364512.407929
2020-02-27 14:36:31:254,-0.287799,1.7373272.401453
2020-02-27 14:36:31:289,-0.2904162,1.7384112.395858
2020-02-27 14:36:31:326,-0.2934888,1.7391262.389036
2020-02-27 14:36:31:370,-0.2964876,1.7390092.383137
2020-02-27 14:36:31:412,-0.3022667,1.7397942.374905
2020-02-27 14:36:31:449,-0.304618,1.7398962.37201
2020-02-27 14:36:31:490,-0.3077297,1.7396752.366996
2020-02-27 14:36:31:534,-0.3094549,1.7396872.364831
2020-02-27 14:36:31:570,-0.3120295,1.7394982.361899
2020-02-27 14:36:31:612,-0.3149599,1.7398472.357448
2020-02-27 14:36:31:655,-0.3167831,1.7397772.355243
2020-02-27 14:36:31:702,-0.3184358,1.7398492.352992
2020-02-27 14:36:31:737,-0.3197869,1.7396392.351518
2020-02-27 14:36:31:772,-0.3215008,1.7397432.349958
2020-02-27 14:36:31:809,-0.3221574,1.7393962.34933
2020-02-27 14:36:31:861,-0.3223092,1.7394592.349041
2020-02-27 14:36:31:903,-0.3226207,1.739832.348949
2020-02-27 14:36:31:957,-0.3218755,1.7408182.349329
2020-02-27 14:36:31:995,-0.3209119,1.7417232.350382
2020-02-27 14:36:32:033,-0.319256,1.7434832.35274
2020-02-27 14:36:32:066,-0.3179661,1.7445692.35473
2020-02-27 14:36:32:105,-0.3171087,1.7453172.35687
2020-02-27 14:36:32:144,-0.3157251,1.7463082.361744
2020-02-27 14:36:32:191,-0.3153994,1.7469872.364532
2020-02-27 14:36:32:233,-0.3149772,1.7471362.365838
2020-02-27 14:36:32:274,-0.3143025,1.7474112.369023
2020-02-27 14:36:32:311,-0.3142644,1.7476192.370596
2020-02-27 14:36:32:345,-0.313996,1.7480132.371741
2020-02-27 14:36:32:382,-0.3137246,1.7481592.372554
2020-02-27 14:36:32:424,-0.3135694,1.7482222.373643
2020-02-27 14:36:32:465,-0.3135693,1.7483052.374561
2020-02-27 14:36:32:504,-0.3136744,1.7484142.375061
2020-02-27 14:36:32:565,-0.3140559,1.7483592.375669
2020-02-27 14:36:32:611,-0.3144766,1.7486242.375798
2020-02-27 14:36:32:655,-0.3150013,1.7490542.375329
2020-02-27 14:36:32:689,-0.3159927,1.7499982.374164
2020-02-27 14:36:32:723,-0.316862,1.7503532.371211
2020-02-27 14:36:32:759,-0.3179808,1.7522642.367399
2020-02-27 14:36:32:792,-0.3183991,1.7523972.361634
2020-02-27 14:36:32:825,-0.3192533,1.7525352.354686
2020-02-27 14:36:32:859,-0.3188131,1.7512022.34619
2020-02-27 14:36:32:896,-0.3192728,1.7507722.335783
2020-02-27 14:36:32:932,-0.319449,1.7492112.329282
2020-02-27 14:36:32:972,-0.3171225,1.7455122.317547
2020-02-27 14:36:33:013,-0.3166072,1.7447972.313949
2020-02-27 14:36:33:057,-0.3168302,1.7443332.313069
2020-02-27 14:36:33:096,-0.3170398,1.7444032.312933
2020-02-27 14:36:33:136,-0.3157598,1.7446042.314286
2020-02-27 14:36:33:192,-0.3211246,1.7490452.326353
2020-02-27 14:36:33:231,-0.3234342,1.7520452.338777
2020-02-27 14:36:33:279,-0.314969,1.7510242.367975
2020-02-27 14:36:33:327,-0.3149135,1.7517362.380532
2020-02-27 14:36:33:366,-0.3163133,1.7512412.397596
2020-02-27 14:36:33:404,-0.3173997,1.7497622.422434
2020-02-27 14:36:33:440,-0.3180548,1.7506622.43813
2020-02-27 14:36:33:475,-0.3188487,1.7509052.447091
2020-02-27 14:36:33:510,-0.319075,1.7525292.458568
2020-02-27 14:36:33:544,-0.3191633,1.7540532.466109
2020-02-27 14:36:33:580,-0.3189331,1.7555052.473908
2020-02-27 14:36:33:624,-0.3188257,1.7566332.480201
2020-02-27 14:36:33:667,-0.3184726,1.7579232.486914
2020-02-27 14:36:33:724,-0.3184302,1.7603492.495041
2020-02-27 14:36:33:767,-0.3181586,1.7618822.497764
2020-02-27 14:36:33:806,-0.3178647,1.7638142.499942
2020-02-27 14:36:33:852,-0.3177181,1.7643582.500285
2020-02-27 14:36:33:893,-0.3175443,1.7647172.500349
2020-02-27 14:36:33:930,-0.3172289,1.765312.499603
2020-02-27 14:36:33:965,-0.3166144,1.7661242.498219
2020-02-27 14:36:34:001,-0.3158645,1.7667822.494925
2020-02-27 14:36:34:102,-0.3145324,1.7665272.487826
2020-02-27 14:36:34:193,-0.3106001,1.7633832.468074
2020-02-27 14:36:34:240,-0.3099104,1.7624082.464119
2020-02-27 14:36:34:290,-0.3087465,1.7608012.456065
2020-02-27 14:36:34:330,-0.3081935,1.7608592.452047
2020-02-27 14:36:34:375,-0.3074799,1.7603172.448044
2020-02-27 14:36:34:423,-0.3067889,1.7600522.441026
2020-02-27 14:36:34:460,-0.3063867,1.7603892.437499
2020-02-27 14:36:34:498,-0.3059834,1.7606392.434945
2020-02-27 14:36:34:535,-0.3057765,1.7605022.431766
2020-02-27 14:36:34:570,-0.3053693,1.7605462.426391
2020-02-27 14:36:34:606,-0.3053867,1.7606022.424594
2020-02-27 14:36:34:644,-0.3053547,1.7607132.422727
2020-02-27 14:36:34:690,-0.3054193,1.760752.420413
2020-02-27 14:36:34:730,-0.3057551,1.7607422.418968
2020-02-27 14:36:34:768,-0.3059415,1.7608942.41715
2020-02-27 14:36:34:807,-0.3063849,1.7613322.414225
2020-02-27 14:36:34:843,-0.306788,1.7615012.413115
2020-02-27 14:36:34:885,-0.3070065,1.7617762.411922
2020-02-27 14:36:34:922,-0.3072574,1.762052.41064
2020-02-27 14:36:34:958,-0.3074348,1.762132.410178
2020-02-27 14:36:34:997,-0.307853,1.7623332.409079
2020-02-27 14:36:35:033,-0.3080474,1.7627362.408028
2020-02-27 14:36:35:068,-0.3082094,1.7629522.407273
2020-02-27 14:36:35:110,-0.3088832,1.7633522.406096
2020-02-27 14:36:35:155,-0.3091609,1.7634982.405679
2020-02-27 14:36:35:334,-0.3093641,1.7636732.405452
2020-02-27 14:36:35:449,-0.3125494,1.7658882.405651
2020-02-27 14:36:35:505,-0.313867,1.7667742.406751
2020-02-27 14:36:35:540,-0.3149946,1.7675242.40747
2020-02-27 14:36:35:575,-0.3156325,1.7678332.408068
2020-02-27 14:36:35:937,-0.3163078,1.7681722.408651
2020-02-27 14:36:36:137,-0.3572837,1.7865932.414515
2020-02-27 14:36:36:197,-0.3613644,1.7873572.415048
2020-02-27 14:36:36:243,-0.3621572,1.7875252.415074
2020-02-27 14:36:36:279,-0.3623033,1.7874282.415043
2020-02-27 14:36:36:324,-0.3624338,1.7874672.415074
2020-02-27 14:36:36:380,-0.3624654,1.7874512.41507
2020-02-27 14:36:36:433,-0.3625352,1.7874162.415058
2020-02-27 14:36:36:498,-0.3626055,1.7873632.414988
2020-02-27 14:36:36:560,-0.3627558,1.7871252.414904
2020-02-27 14:36:36:608,-0.3627377,1.7868492.414791
2020-02-27 14:36:36:640,-0.3628083,1.7864282.414614
2020-02-27 14:36:36:690,-0.3628497,1.7862662.414606
2020-02-27 14:36:36:724,-0.3628412,1.7861012.41454
2020-02-27 14:36:36:767,-0.3628861,1.7857832.414516
2020-02-27 14:36:36:807,-0.3628553,1.7854122.414308
2020-02-27 14:36:36:862,-0.3629105,1.7850022.413977
2020-02-27 14:36:36:903,-0.3628131,1.7846972.413517
2020-02-27 14:36:36:939,-0.3627796,1.7842342.413022
2020-02-27 14:36:36:978,-0.362714,1.7839622.412874
2020-02-27 14:36:37:026,-0.3625431,1.7836812.412432
2020-02-27 14:36:37:068,-0.3621193,1.7831912.411862
2020-02-27 14:36:37:116,-0.361738,1.7827792.411497
2020-02-27 14:36:37:169,-0.3611349,1.7819352.410718
2020-02-27 14:36:37:208,-0.3606581,1.7814642.410286
2020-02-27 14:36:37:240,-0.36026,1.7812592.40982
2020-02-27 14:36:37:277,-0.3600413,1.7810892.409648
2020-02-27 14:36:37:322,-0.3596594,1.7807642.409336
2020-02-27 14:36:37:360,-0.3593539,1.78072.409259
2020-02-27 14:36:37:400,-0.3591751,1.7805582.409137
2020-02-27 14:36:37:435,-0.3588824,1.7803862.409093
2020-02-27 14:36:37:477,-0.358492,1.7799822.409002
2020-02-27 14:36:37:520,-0.3625661,1.7807992.409413
2020-02-27 14:36:37:561,-0.3637477,1.7808512.409539
2020-02-27 14:36:37:605,-0.3644867,1.781092.409626
2020-02-27 14:36:37:657,-0.3652169,1.781252.410149
2020-02-27 14:36:37:706,-0.3653747,1.7812132.410297
2020-02-27 14:36:37:757,-0.3655154,1.7811262.410936
2020-02-27 14:36:37:807,-0.3654957,1.7812662.411154
2020-02-27 14:36:37:860,-0.3655344,1.7811152.411533
2020-02-27 14:36:37:912,-0.3655274,1.7809972.411919
2020-02-27 14:36:37:955,-0.3655257,1.7810242.412149
2020-02-27 14:36:37:999,-0.3655006,1.7809652.412281
2020-02-27 14:36:38:035,-0.3654388,1.7809982.412516
2020-02-27 14:36:38:077,-0.3654907,1.7812022.412887
2020-02-27 14:36:38:122,-0.3654635,1.7813762.413103
2020-02-27 14:36:38:167,-0.3654591,1.7813982.413121
2020-02-27 14:36:38:207,-0.3654427,1.7814942.413207
2020-02-27 14:36:38:257,-0.3653435,1.7815992.413349
2020-02-27 14:36:38:299,-0.3652766,1.7816322.413446
2020-02-27 14:36:38:341,-0.3651344,1.7817122.413597
2020-02-27 14:36:38:376,-0.3650015,1.7817972.413739
2020-02-27 14:36:38:422,-0.3649459,1.7818142.413727
2020-02-27 14:36:38:459,-0.3648379,1.7818142.413712
2020-02-27 14:36:38:502,-0.3646724,1.7818262.413749
2020-02-27 14:36:38:542,-0.3644766,1.7818892.413862
2020-02-27 14:36:38:576,-0.3643743,1.7818852.413884
2020-02-27 14:36:38:622,-0.3642969,1.7819112.413903
2020-02-27 14:36:38:657,-0.3642349,1.7819572.413882
2020-02-27 14:36:38:711,-0.3641559,1.7819922.413861
2020-02-27 14:36:38:755,-0.3640266,1.7819432.413817
2020-02-27 14:36:38:798,-0.3639378,1.7819012.413776
2020-02-27 14:36:38:839,-0.3638522,1.7819562.413735
2020-02-27 14:36:38:892,-0.3545988,1.7790332.413593
2020-02-27 14:36:38:932,-0.3527546,1.7786572.413503
2020-02-27 14:36:38:967,-0.3517913,1.7785352.413532
2020-02-27 14:36:39:011,-0.3501493,1.7783392.413254
2020-02-27 14:36:39:073,-0.3495003,1.7782072.413014
2020-02-27 14:36:39:125,-0.3483543,1.7785752.41257
2020-02-27 14:36:39:195,-0.3473941,1.7784512.412036
2020-02-27 14:36:39:236,-0.3463466,1.778262.411653
2020-02-27 14:36:39:278,-0.3442646,1.777822.410208
2020-02-27 14:36:39:321,-0.3376241,1.7761652.410228
2020-02-27 14:36:39:358,-0.3343395,1.775332.41014
2020-02-27 14:36:39:396,-0.3497622,1.7788192.406089
2020-02-27 14:36:39:434,-0.3524658,1.779122.405164
2020-02-27 14:36:39:470,-0.3502146,1.7787042.404486
2020-02-27 14:36:39:512,-0.3475462,1.7780522.403758
2020-02-27 14:36:39:555,-0.3458154,1.7778492.403676
2020-02-27 14:36:39:603,-0.344336,1.7776952.403528
2020-02-27 14:36:39:647,-0.3415381,1.7771572.402842
2020-02-27 14:36:39:696,-0.3441449,1.7777982.402315
2020-02-27 14:36:39:740,-0.3458656,1.7780272.401558
2020-02-27 14:36:39:785,-0.3463377,1.7780012.401474
2020-02-27 14:36:39:831,-0.346605,1.7780382.401473
2020-02-27 14:36:39:875,-0.3468623,1.7781052.401414
2020-02-27 14:36:39:910,-0.3436348,1.7775582.40265
2020-02-27 14:36:39:949,-0.3452096,1.7779232.40281
2020-02-27 14:36:39:997,-0.3461586,1.7780182.402972
2020-02-27 14:36:40:037,-0.3471593,1.7782192.403073
2020-02-27 14:36:40:086,-0.3439252,1.7776572.403588
2020-02-27 14:36:40:131,-0.3433352,1.7775682.403807
2020-02-27 14:36:40:178,-0.345307,1.7778562.403409
2020-02-27 14:36:40:216,-0.346961,1.7781132.403161
2020-02-27 14:36:40:250,-0.3453252,1.7778652.403588
2020-02-27 14:36:40:288,-0.3435308,1.7775372.403923
2020-02-27 14:36:40:324,-0.3422222,1.7772762.403888
2020-02-27 14:36:40:359,-0.3412219,1.7770482.403938
2020-02-27 14:36:40:402,-0.3403175,1.7768442.403838
2020-02-27 14:36:40:439,-0.3394263,1.7766522.403888
2020-02-27 14:36:40:481,-0.3390986,1.7765692.403937
2020-02-27 14:36:40:517,-0.3387563,1.7764672.404008
2020-02-27 14:36:40:551,-0.3384021,1.7763662.404025
2020-02-27 14:36:40:590,-0.3382811,1.7763162.404066
2020-02-27 14:36:40:635,-0.3379723,1.7761842.404195
2020-02-27 14:36:40:668,-0.3373718,1.7759212.404235
2020-02-27 14:36:40:707,-0.3373718,1.7759212.404235
2020-02-27 14:36:40:745,-0.3367565,1.775622.404072
2020-02-27 14:36:40:791,-0.3360086,1.7752992.40404
2020-02-27 14:36:40:831,-0.3353297,1.7751962.403621
2020-02-27 14:36:40:876,-0.3338778,1.7749612.403196
2020-02-27 14:36:40:923,-0.3316428,1.774192.403091
2020-02-27 14:36:40:966,-0.3282772,1.7735592.403059
2020-02-27 14:36:41:003,-0.3251245,1.7726942.402635
2020-02-27 14:36:41:044,-0.317251,1.7707032.402739
2020-02-27 14:36:41:083,-0.3125749,1.7692672.402872
2020-02-27 14:36:41:119,-0.3073958,1.7676742.403431
2020-02-27 14:36:41:154,-0.3013577,1.7653922.403673
2020-02-27 14:36:41:193,-0.2944973,1.7624262.403879
2020-02-27 14:36:41:230,-0.2875338,1.7579922.402752
2020-02-27 14:36:41:269,-0.278306,1.7516222.403012
2020-02-27 14:36:41:310,-0.2426396,1.7303362.401062
2020-02-27 14:36:41:347,-0.2354041,1.7222832.400989
2020-02-27 14:36:41:391,-0.2256327,1.7101922.400056
2020-02-27 14:36:41:429,-0.2146509,1.6950662.399818
2020-02-27 14:36:41:463,-0.2023,1.6799212.398932
2020-02-27 14:36:41:508,-0.1901719,1.6584252.397547
2020-02-27 14:36:41:543,-0.1310545,1.5976072.394932
2020-02-27 14:36:41:580,-0.1260473,1.5813272.394996
2020-02-27 14:36:41:623,-0.108277,1.548462.392188
2020-02-27 14:36:41:660,-0.08313245,1.5133872.391985
2020-02-27 14:36:41:699,-0.05135839,1.4719042.401559
2020-02-27 14:36:41:738,-0.04163665,1.4538872.397072
2020-02-27 14:36:41:772,0.0004867114,1.3911942.383399
2020-02-27 14:36:41:811,0.01203876,1.3635472.383191
2020-02-27 14:36:41:846,0.06524908,1.3236252.379694
2020-02-27 14:36:41:880,0.108639,1.2886132.3785
2020-02-27 14:36:41:923,0.1521003,1.2539272.376953
2020-02-27 14:36:41:971,0.1925852,1.227112.375385
2020-02-27 14:36:42:016,0.280095,1.1985652.373798
2020-02-27 14:36:42:052,0.3172505,1.1902222.372754
2020-02-27 14:36:42:086,0.3544755,1.1868232.374251
2020-02-27 14:36:42:123,0.3801332,1.1869342.372836
2020-02-27 14:36:42:169,0.4142271,1.176822.372012
2020-02-27 14:36:42:213,0.4626585,1.1714742.364737
2020-02-27 14:36:42:252,0.4891134,1.1647782.363121
2020-02-27 14:36:42:300,0.5226007,1.1536342.362802
2020-02-27 14:36:42:336,0.547551,1.1489062.361693
2020-02-27 14:36:42:376,0.6169317,1.1155242.361168
2020-02-27 14:36:42:421,0.6541328,1.0930452.356579
2020-02-27 14:36:42:460,0.6766528,1.0813172.350965
2020-02-27 14:36:42:506,0.72407,1.0473992.343429
2020-02-27 14:36:42:543,0.8016711,0.99349612.327645
2020-02-27 14:36:42:585,0.8523437,0.9536132.325768
2020-02-27 14:36:42:628,0.9094169,0.90936152.313894
2020-02-27 14:36:42:664,0.971644,0.85732642.303918
2020-02-27 14:36:42:700,1.031196,0.79835082.293961
2020-02-27 14:36:42:744,1.107651,0.72424982.275324
2020-02-27 14:36:42:782,1.222099,0.59580842.249557
2020-02-27 14:36:42:820,1.265454,0.55367362.245656
2020-02-27 14:36:42:860,1.281061,0.55176632.23969
2020-02-27 14:36:42:899,1.308342,0.51947062.231443
2020-02-27 14:36:42:936,1.327617,0.49558452.226154
2020-02-27 14:36:42:971,1.360405,0.41159732.221129
2020-02-27 14:36:43:016,1.366342,0.41185842.218045
2020-02-27 14:36:43:060,1.375208,0.39881472.21331
2020-02-27 14:36:43:107,1.383843,0.37022272.209266
2020-02-27 14:36:43:143,1.384991,0.34276742.208167
2020-02-27 14:36:43:178,1.380531,0.34025162.210343
2020-02-27 14:36:43:223,1.217629,0.3777232.215737
2020-02-27 14:36:43:263,1.236512,0.37009622.244437
2020-02-27 14:36:43:301,1.240243,0.36697842.25041
2020-02-27 14:36:43:342,1.082365,0.29974042.213488
2020-02-27 14:36:43:378,1.016953,0.27079842.234351
2020-02-27 14:36:43:420,0.9964735,0.262222.252942
2020-02-27 14:36:43:459,0.9790603,0.25595372.270835
2020-02-27 14:36:43:510,1.021502,0.26150682.287578
2020-02-27 14:36:43:552,1.024482,0.25903082.256319
2020-02-27 14:36:43:600,1.025486,0.25962912.266114
2020-02-27 14:36:43:636,1.029058,0.26442712.314003
2020-02-27 14:36:43:679,1.027478,0.26316962.311968
2020-02-27 14:36:43:727,1.033555,0.26451452.315298
2020-02-27 14:36:43:763,1.033249,0.26420632.315727
2020-02-27 14:36:43:803,1.033195,0.26405442.315692
2020-02-27 14:36:43:841,1.034256,0.26092462.32058
2020-02-27 14:36:43:877,1.032227,0.25975292.315993
2020-02-27 14:36:43:919,1.032722,0.25860712.312068
2020-02-27 14:36:43:959,1.031992,0.25839172.312082
2020-02-27 14:36:43:999,1.030984,0.25755472.309045
2020-02-27 14:36:44:034,1.030731,0.25708122.308211
2020-02-27 14:36:44:069,0.9877929,0.23268172.260864
2020-02-27 14:36:44:107,1.004348,0.24686952.282718
2020-02-27 14:36:44:145,1.003621,0.24714622.283829
2020-02-27 14:36:44:187,1.003199,0.24737432.284409
2020-02-27 14:36:44:233,0.9917263,0.24071592.273774
2020-02-27 14:36:44:278,0.9512447,0.21921242.241544
2020-02-27 14:36:44:316,0.9511382,0.21919212.241509
2020-02-27 14:36:44:358,0.9442243,0.21463972.236342
2020-02-27 14:36:44:398,0.9420472,0.21243082.23391
2020-02-27 14:36:44:432,0.9421965,0.21198572.233001
2020-02-27 14:36:44:467,0.9385669,0.1919572.2187
2020-02-27 14:36:44:502,0.9399051,0.19661192.222304
2020-02-27 14:36:44:539,0.9381211,0.1985022.22418
2020-02-27 14:36:44:583,0.9389251,0.20191042.226181
2020-02-27 14:36:44:620,0.9383621,0.20276242.227471
2020-02-27 14:36:44:654,0.9394848,0.20360272.228553
2020-02-27 14:36:44:688,0.9393464,0.20429722.228912
2020-02-27 14:36:44:723,0.9401944,0.20367752.227995
2020-02-27 14:36:44:757,0.9369646,0.20131962.227005
2020-02-27 14:36:44:793,0.9398148,0.20371532.228753
2020-02-27 14:36:44:840,0.9399149,0.20339062.228537
2020-02-27 14:36:44:884,0.9405176,0.20526062.230008
2020-02-27 14:36:44:924,0.9396549,0.20453962.229617
2020-02-27 14:36:44:961,0.9398921,0.20433382.229423
2020-02-27 14:36:44:997,0.9397894,0.20432352.229614
2020-02-27 14:36:45:033,0.9400991,0.20400542.229386
2020-02-27 14:36:45:068,0.9401345,0.20406732.229411
2020-02-27 14:36:45:110,0.9401377,0.20364962.228934
2020-02-27 14:36:45:145,0.9369999,0.19901162.223731
2020-02-27 14:36:45:186,0.9363622,0.20135062.225603
2020-02-27 14:36:45:228,0.9400619,0.2014092.225213
2020-02-27 14:36:45:271,0.9389184,0.20266632.226467
2020-02-27 14:36:45:310,0.9370204,0.20281062.226978
2020-02-27 14:36:45:346,0.9378514,0.20333942.227026
2020-02-27 14:36:45:394,0.938025,0.20356962.227217
2020-02-27 14:36:45:437,0.9406813,0.20651542.230366
2020-02-27 14:36:45:485,0.9395575,0.20540862.230026
2020-02-27 14:36:45:518,0.9341437,0.19655762.221607
2020-02-27 14:36:45:552,0.9345505,0.19699832.222226
2020-02-27 14:36:45:593,0.9345992,0.19699262.222239
2020-02-27 14:36:45:632,0.9387381,0.19785452.222512
2020-02-27 14:36:45:668,0.9372117,0.19991892.223939
2020-02-27 14:36:45:717,0.9431857,0.20079372.223695
2020-02-27 14:36:45:763,0.9360141,0.20064642.225531
2020-02-27 14:36:45:809,0.937814,0.20208592.22757
2020-02-27 14:36:45:850,0.9389501,0.19540892.221597
2020-02-27 14:36:45:888,0.9396564,0.19579042.221802
2020-02-27 14:36:45:928,0.9401256,0.19729692.223344
2020-02-27 14:36:45:966,0.9429727,0.2005882.225114
2020-02-27 14:36:46:012,0.9439175,0.20419462.227604
2020-02-27 14:36:46:061,0.9429077,0.20454622.227728
2020-02-27 14:36:46:102,0.9430342,0.20509852.22815
2020-02-27 14:36:46:141,0.942071,0.20584112.229077
2020-02-27 14:36:46:177,0.940236,0.20570032.229334
2020-02-27 14:36:46:219,0.952451,0.23314112.257907
2020-02-27 14:36:46:257,0.9445331,0.20888292.2302
2020-02-27 14:36:46:303,0.9444648,0.20885452.23024
2020-02-27 14:36:46:343,0.9668213,0.21487892.230945
2020-02-27 14:36:46:389,0.9740883,0.21835542.233277
2020-02-27 14:36:46:445,0.9757624,0.21613292.231842
2020-02-27 14:36:46:479,0.9608217,0.21091632.229265
2020-02-27 14:36:46:522,0.9575348,0.2093332.227876
2020-02-27 14:36:46:570,0.966567,0.21733122.233998
2020-02-27 14:36:46:619,0.9745412,0.2224152.244296
2020-02-27 14:36:46:653,0.9736151,0.22234852.243832
2020-02-27 14:36:46:687,0.9736519,0.2223762.243807
2020-02-27 14:36:46:727,0.975095,0.2237622.243026
2020-02-27 14:36:46:763,0.975106,0.22460742.242088
2020-02-27 14:36:46:808,0.9734701,0.22780112.239115
2020-02-27 14:36:46:849,0.924903,0.23154882.226118
2020-02-27 14:36:46:887,0.9230225,0.23537382.225354
2020-02-27 14:36:46:932,0.9157984,0.2372.221442
2020-02-27 14:36:46:973,0.912495,0.23722542.218946
2020-02-27 14:36:47:023,0.9209086,0.29065082.208502
2020-02-27 14:36:47:064,0.9210988,0.29350742.208505
2020-02-27 14:36:47:104,0.9925029,0.3073612.19531
2020-02-27 14:36:47:141,1.022259,0.48641792.20216
