2020-02-27 17:12:58:121, no_human
2020-02-27 17:13:03:363, no_human
2020-02-27 17:13:03:433, no_human
2020-02-27 17:13:03:470, no_human
2020-02-27 17:13:03:532, no_human
2020-02-27 17:13:03:561, no_human
2020-02-27 17:13:03:593, no_human
2020-02-27 17:13:03:629, no_human
2020-02-27 17:13:03:644, no_human
2020-02-27 17:13:03:687, no_human
2020-02-27 17:13:03:728, no_human
2020-02-27 17:13:03:780, no_human
2020-02-27 17:13:03:813, no_human
2020-02-27 17:13:03:851, no_human
2020-02-27 17:13:03:885, no_human
2020-02-27 17:13:03:920, no_human
2020-02-27 17:13:03:953, no_human
2020-02-27 17:13:03:986, no_human
2020-02-27 17:13:04:016, no_human
2020-02-27 17:13:04:044, no_human
2020-02-27 17:13:04:079, no_human
2020-02-27 17:13:04:109, no_human
2020-02-27 17:13:04:145, no_human
2020-02-27 17:13:04:179, no_human
2020-02-27 17:13:04:212, no_human
2020-02-27 17:13:04:243, no_human
2020-02-27 17:13:04:279, no_human
2020-02-27 17:13:04:308, no_human
2020-02-27 17:13:04:338, no_human
2020-02-27 17:13:04:377, no_human
2020-02-27 17:13:04:434, no_human
2020-02-27 17:13:04:467, no_human
2020-02-27 17:13:04:495, no_human
2020-02-27 17:13:04:524, no_human
2020-02-27 17:13:04:560, no_human
2020-02-27 17:13:04:593, no_human
2020-02-27 17:13:04:620, no_human
2020-02-27 17:13:04:627, no_human
2020-02-27 17:13:04:665, no_human
2020-02-27 17:13:04:694, no_human
2020-02-27 17:13:04:724, no_human
2020-02-27 17:13:04:756, no_human
2020-02-27 17:13:04:763, no_human
2020-02-27 17:13:04:797, no_human
2020-02-27 17:13:04:823, no_human
2020-02-27 17:13:04:853, no_human
2020-02-27 17:13:04:862, no_human
2020-02-27 17:13:04:901, no_human
2020-02-27 17:13:04:928, no_human
2020-02-27 17:13:04:959, no_human
2020-02-27 17:13:04:967, no_human
2020-02-27 17:13:05:000, no_human
2020-02-27 17:13:05:027, no_human
2020-02-27 17:13:05:055, no_human
2020-02-27 17:13:05:087, no_human
2020-02-27 17:13:05:096, no_human
2020-02-27 17:13:05:137, no_human
2020-02-27 17:13:05:173, no_human
2020-02-27 17:13:05:208, no_human
2020-02-27 17:13:05:239, no_human
2020-02-27 17:13:05:273, no_human
2020-02-27 17:13:05:327,0.005660838,1.4443842.637042
2020-02-27 17:13:05:375,0.004077879,1.3768422.631558
2020-02-27 17:13:05:415,0.005498928,1.3213872.627575
2020-02-27 17:13:05:451,0.004006048,1.2684772.641784
2020-02-27 17:13:05:493,0.00277092,1.2527222.64595
2020-02-27 17:13:05:541,0.0007842464,1.2283742.649408
2020-02-27 17:13:05:580,-0.001488034,1.1558432.670414
2020-02-27 17:13:05:619,3.061289E-05,1.1468092.670814
2020-02-27 17:13:05:670,0.001017464,1.1251732.675785
2020-02-27 17:13:05:706,0.003393137,1.0894842.697809
2020-02-27 17:13:05:743,0.005304001,1.0798232.705027
2020-02-27 17:13:05:785,0.007392396,1.0765882.709516
2020-02-27 17:13:05:822,0.01057676,1.0723842.7174
2020-02-27 17:13:05:862,0.01828531,1.0657582.736987
2020-02-27 17:13:05:902,0.02631329,1.0525542.768642
2020-02-27 17:13:05:937,0.03031225,1.0503842.786247
2020-02-27 17:13:05:989,0.03776664,1.0544152.838333
2020-02-27 17:13:06:025,0.04351914,1.0677432.864424
2020-02-27 17:13:06:064,0.0442338,1.0744162.887514
2020-02-27 17:13:06:101,0.04742343,1.0837912.913593
2020-02-27 17:13:06:138,0.04850236,1.0943992.935281
2020-02-27 17:13:06:184,0.05583495,1.1191292.982973
2020-02-27 17:13:06:228,0.05761148,1.1269743.005534
2020-02-27 17:13:06:274,0.06021924,1.1369493.020256
2020-02-27 17:13:06:314,0.06384532,1.1470753.050719
2020-02-27 17:13:06:351,0.06598463,1.1514563.069655
2020-02-27 17:13:06:401,0.06815443,1.1521593.088923
2020-02-27 17:13:06:442,0.06876423,1.1535673.098272
2020-02-27 17:13:06:487,0.07089491,1.1569363.117055
2020-02-27 17:13:06:524,0.07231659,1.1584333.125157
2020-02-27 17:13:06:561,0.07353602,1.1591453.131509
2020-02-27 17:13:06:600,0.0749957,1.1588393.140491
2020-02-27 17:13:06:645,0.07595503,1.1587783.146776
2020-02-27 17:13:06:686,0.07581609,1.1591373.148101
2020-02-27 17:13:06:724,0.07586137,1.1591633.149591
2020-02-27 17:13:06:767,0.07552022,1.1582643.151804
2020-02-27 17:13:06:805,0.07559827,1.1580973.152557
2020-02-27 17:13:06:850,0.07538735,1.1573933.153237
2020-02-27 17:13:06:890,0.0753229,1.1572513.153258
2020-02-27 17:13:06:925,0.07504272,1.1571673.153061
2020-02-27 17:13:06:967,0.07462495,1.1568123.15206
2020-02-27 17:13:07:004,0.07388765,1.1560773.150351
2020-02-27 17:13:07:047,0.07267496,1.1544583.146794
2020-02-27 17:13:07:087,0.07189311,1.1534853.144116
2020-02-27 17:13:07:121,0.07127159,1.1524553.141751
2020-02-27 17:13:07:162,0.070196,1.1505273.136995
2020-02-27 17:13:07:205,0.06971247,1.1501483.13562
2020-02-27 17:13:07:247,0.0683675,1.1481763.130668
2020-02-27 17:13:07:286,0.06783275,1.1474483.129068
2020-02-27 17:13:07:336,0.06776814,1.1471993.127169
2020-02-27 17:13:07:371,0.06789078,1.1466253.12555
2020-02-27 17:13:07:405,0.067565,1.1465083.124384
2020-02-27 17:13:07:448,0.06736181,1.1460283.12334
2020-02-27 17:13:07:486,0.06723356,1.1459693.122657
2020-02-27 17:13:07:521,0.06717121,1.1457333.121342
2020-02-27 17:13:07:560,0.06714684,1.1452453.120768
2020-02-27 17:13:07:600,0.06702626,1.1453113.118753
2020-02-27 17:13:07:640,0.06708053,1.1453893.118247
2020-02-27 17:13:07:684,0.06707455,1.1450973.117919
2020-02-27 17:13:07:719,0.06706745,1.1447563.117921
2020-02-27 17:13:07:755,0.06701992,1.1446433.117813
2020-02-27 17:13:07:793,0.06696805,1.1444633.117305
2020-02-27 17:13:07:833,0.06685378,1.1441993.117203
2020-02-27 17:13:07:874,0.06691913,1.144063.1172
2020-02-27 17:13:07:919,0.06710211,1.143793.117329
2020-02-27 17:13:07:960,0.06717562,1.1437093.117326
2020-02-27 17:13:07:997,0.0672927,1.1435843.117437
2020-02-27 17:13:08:042,0.06728055,1.1433663.117152
2020-02-27 17:13:08:076,0.06742161,1.1433223.117243
2020-02-27 17:13:08:119,0.06743076,1.1430423.117306
2020-02-27 17:13:08:165,0.06750962,1.1430633.117252
2020-02-27 17:13:08:204,0.06755491,1.142933.117244
2020-02-27 17:13:08:239,0.06767924,1.1425533.117301
2020-02-27 17:13:08:275,0.06765321,1.1425543.117307
2020-02-27 17:13:08:309,0.06767917,1.1424873.117264
2020-02-27 17:13:08:346,0.06781687,1.142553.117131
2020-02-27 17:13:08:386,0.06785616,1.1425143.117102
2020-02-27 17:13:08:421,0.06783376,1.1424893.11708
2020-02-27 17:13:08:463,0.06788176,1.1425013.117001
2020-02-27 17:13:08:507,0.06798532,1.1425473.116907
2020-02-27 17:13:08:547,0.0680631,1.1422113.116839
2020-02-27 17:13:08:587,0.0680883,1.1422243.116858
2020-02-27 17:13:08:622,0.06818469,1.142123.11693
2020-02-27 17:13:08:665,0.06815214,1.1421343.116864
2020-02-27 17:13:08:702,0.06826634,1.1420253.116884
2020-02-27 17:13:08:736,0.06823358,1.1421613.116791
2020-02-27 17:13:08:777,0.06824636,1.1421423.116801
2020-02-27 17:13:08:822,0.06822655,1.1420773.116805
2020-02-27 17:13:08:863,0.06823808,1.1420193.116861
2020-02-27 17:13:08:902,0.0681954,1.1420253.116911
2020-02-27 17:13:08:941,0.06819482,1.1421373.117136
2020-02-27 17:13:08:983,0.06824028,1.1417443.1177
2020-02-27 17:13:09:022,0.06829046,1.1416593.117843
2020-02-27 17:13:09:070,0.06825326,1.1416153.117899
2020-02-27 17:13:09:110,0.06810194,1.1413713.118118
2020-02-27 17:13:09:150,0.06789189,1.1411013.118131
2020-02-27 17:13:09:186,0.06777934,1.1410233.118261
2020-02-27 17:13:09:231,0.06779726,1.1410333.11856
2020-02-27 17:13:09:274,0.06785201,1.1410313.118586
2020-02-27 17:13:09:308,0.06787847,1.1412193.118777
2020-02-27 17:13:09:345,0.06779863,1.1413563.118937
2020-02-27 17:13:09:379,0.06779739,1.1412853.118953
2020-02-27 17:13:09:412,0.0678211,1.1412763.118997
2020-02-27 17:13:09:460,0.06783955,1.1410523.119262
2020-02-27 17:13:09:498,0.06786864,1.1410643.119269
2020-02-27 17:13:09:534,0.06785847,1.1410913.119249
2020-02-27 17:13:09:571,0.06785563,1.1410913.119258
2020-02-27 17:13:09:607,0.06785672,1.1409723.119747
2020-02-27 17:13:09:647,0.06786337,1.1409533.119872
2020-02-27 17:13:09:684,0.06783754,1.1409273.119885
2020-02-27 17:13:09:728,0.06781896,1.1409193.119928
2020-02-27 17:13:09:770,0.0678084,1.1409793.120045
2020-02-27 17:13:09:806,0.06774508,1.1408953.120108
2020-02-27 17:13:09:841,0.06781936,1.140693.120362
2020-02-27 17:13:09:879,0.06780662,1.1407163.120444
2020-02-27 17:13:09:917,0.06790914,1.1406463.120631
2020-02-27 17:13:09:958,0.06791377,1.1405483.120718
2020-02-27 17:13:10:000,0.06803275,1.1401853.120959
2020-02-27 17:13:10:035,0.06803425,1.1401423.121012
2020-02-27 17:13:10:069,0.06802167,1.140143.121049
2020-02-27 17:13:10:103,0.06800631,1.140153.121059
2020-02-27 17:13:10:144,0.06812501,1.140313.12176
2020-02-27 17:13:10:179,0.06809601,1.1403423.121715
2020-02-27 17:13:10:216,0.06820866,1.1403393.121331
2020-02-27 17:13:10:253,0.06822066,1.1401653.121672
2020-02-27 17:13:10:297,0.06813695,1.1402323.121657
2020-02-27 17:13:10:336,0.06813558,1.1402193.121712
2020-02-27 17:13:10:377,0.06788105,1.1401723.121494
2020-02-27 17:13:10:411,0.06788287,1.140173.121472
2020-02-27 17:13:10:449,0.06790157,1.140253.121369
2020-02-27 17:13:10:484,0.06788104,1.1402673.121453
2020-02-27 17:13:10:520,0.06784461,1.1402333.121488
2020-02-27 17:13:10:559,0.06783848,1.1402153.121514
2020-02-27 17:13:10:595,0.06777906,1.140273.121809
2020-02-27 17:13:10:627,0.06777631,1.1403073.121867
2020-02-27 17:13:10:671,0.06777397,1.1403743.12181
2020-02-27 17:13:10:706,0.06765635,1.1403183.122068
2020-02-27 17:13:10:744,0.06755419,1.1403233.122085
2020-02-27 17:13:10:777,0.06758416,1.1403483.121942
2020-02-27 17:13:10:815,0.0675847,1.1403443.121948
2020-02-27 17:13:10:858,0.06757186,1.140343.121939
2020-02-27 17:13:10:897,0.06746078,1.1403643.121861
2020-02-27 17:13:10:941,0.06746436,1.1403043.12181
2020-02-27 17:13:10:975,0.06751402,1.1401383.121787
2020-02-27 17:13:11:010,0.06751958,1.14023.121855
2020-02-27 17:13:11:058,0.06752143,1.1401453.121916
2020-02-27 17:13:11:093,0.06759518,1.1399123.121881
2020-02-27 17:13:11:127,0.06754591,1.1399423.121753
2020-02-27 17:13:11:166,0.06753017,1.139913.121747
2020-02-27 17:13:11:200,0.06718325,1.1398373.121434
2020-02-27 17:13:11:235,0.06717352,1.1398323.121415
2020-02-27 17:13:11:277,0.06711689,1.1396043.121351
2020-02-27 17:13:11:312,0.06698697,1.1395613.121248
2020-02-27 17:13:11:367,0.06710265,1.139453.121315
2020-02-27 17:13:11:402,0.06703044,1.139463.121511
2020-02-27 17:13:11:443,0.06704196,1.1394793.121672
2020-02-27 17:13:11:484,0.06696729,1.1393443.121628
2020-02-27 17:13:11:522,0.06692749,1.1393673.121655
2020-02-27 17:13:11:571,0.06693464,1.1393743.121673
2020-02-27 17:13:11:605,0.06693809,1.1393753.121672
2020-02-27 17:13:11:643,0.06708856,1.139263.121821
2020-02-27 17:13:11:679,0.06706079,1.1392573.121957
2020-02-27 17:13:11:711,0.06709792,1.1392263.122086
2020-02-27 17:13:11:754,0.06709605,1.1392373.122095
2020-02-27 17:13:11:792,0.06705799,1.1392273.122315
2020-02-27 17:13:11:835,0.06704576,1.1393633.122444
2020-02-27 17:13:11:869,0.06707302,1.1393193.12248
2020-02-27 17:13:11:906,0.06715698,1.1394373.122726
2020-02-27 17:13:11:941,0.06717137,1.1394243.122722
2020-02-27 17:13:11:975,0.06721094,1.1394533.12287
2020-02-27 17:13:12:011,0.06720151,1.1394493.12288
2020-02-27 17:13:12:051,0.06718895,1.1395363.122905
2020-02-27 17:13:12:090,0.06715535,1.1395713.122963
2020-02-27 17:13:12:134,0.06716372,1.1396143.122951
2020-02-27 17:13:12:199,0.06695104,1.139823.12317
2020-02-27 17:13:12:242,0.06684903,1.1399523.123066
2020-02-27 17:13:12:281,0.0669691,1.1398963.123467
2020-02-27 17:13:12:319,0.06688204,1.1398463.123657
2020-02-27 17:13:12:365,0.06690612,1.1398613.123652
2020-02-27 17:13:12:402,0.06693487,1.1398133.123646
2020-02-27 17:13:12:444,0.06697278,1.1397123.12374
2020-02-27 17:13:12:486,0.06703813,1.1395243.123406
2020-02-27 17:13:12:530,0.06719175,1.1389813.123745
2020-02-27 17:13:12:583,0.06725213,1.1389933.123209
2020-02-27 17:13:12:628,0.06810314,1.1374073.111131
2020-02-27 17:13:12:673,0.06829351,1.1353283.100518
2020-02-27 17:13:12:720,0.07163069,1.1268433.069497
2020-02-27 17:13:12:762,0.07359292,1.1183793.047564
2020-02-27 17:13:12:808,0.07273854,1.1112763.021514
2020-02-27 17:13:12:849,0.07182742,1.0763342.959969
2020-02-27 17:13:12:898,0.06916032,1.0536222.931143
2020-02-27 17:13:12:935,0.07545496,1.0182642.893833
2020-02-27 17:13:12:975,0.07208158,0.99300162.855716
2020-02-27 17:13:13:017,0.06822696,0.93550322.774513
2020-02-27 17:13:13:055,0.04893859,0.90724312.772056
2020-02-27 17:13:13:097,0.0624203,0.87201922.692227
2020-02-27 17:13:13:135,0.05916951,0.83730622.66604
2020-02-27 17:13:13:191,0.05191658,0.79206662.64084
2020-02-27 17:13:13:235,0.0468201,0.77377872.618781
2020-02-27 17:13:13:283,0.09556768,0.81650422.69216
2020-02-27 17:13:13:320,0.09084717,0.83032892.686732
2020-02-27 17:13:13:359,0.04358447,0.859362.79038
2020-02-27 17:13:13:412,0.03221031,0.88379792.76815
2020-02-27 17:13:13:452,0.02306835,0.92667842.745589
2020-02-27 17:13:13:498,0.02844311,0.9671122.738164
2020-02-27 17:13:13:536,0.02469956,0.97362322.736012
2020-02-27 17:13:13:574,-0.03596571,1.0317272.768772
2020-02-27 17:13:13:618,-0.03656393,1.0647332.76375
2020-02-27 17:13:13:655,-0.03168244,1.1041692.74672
2020-02-27 17:13:13:702,-0.02169547,1.1311452.735556
2020-02-27 17:13:13:739,-0.00475075,1.167032.727157
2020-02-27 17:13:13:780,-0.02760117,1.1270322.768924
2020-02-27 17:13:13:821,-0.04017463,1.2670132.733813
2020-02-27 17:13:13:865,-0.03637614,1.3698312.720583
2020-02-27 17:13:13:910,0.01318564,1.3763532.722873
2020-02-27 17:13:13:955,-0.02815967,1.4869612.648965
2020-02-27 17:13:13:996,0.02076629,1.5459142.55494
2020-02-27 17:13:14:034,0.03026049,1.5852042.575758
2020-02-27 17:13:14:076,0.03696661,1.6235632.603156
2020-02-27 17:13:14:115,0.0468081,1.6697312.645492
2020-02-27 17:13:14:158,0.05343308,1.6951662.663735
2020-02-27 17:13:14:203,0.05744538,1.7079712.680472
2020-02-27 17:13:14:236,0.06443746,1.7276632.7068
2020-02-27 17:13:14:279,0.06842707,1.7347512.719717
2020-02-27 17:13:14:318,0.07436363,1.7486832.750788
2020-02-27 17:13:14:355,0.07816464,1.7537342.762993
2020-02-27 17:13:14:390,0.08259166,1.7591542.774977
2020-02-27 17:13:14:428,0.08612213,1.7638592.784784
2020-02-27 17:13:14:478,0.09055813,1.7676612.800832
2020-02-27 17:13:14:518,0.09300416,1.7696762.808704
2020-02-27 17:13:14:555,0.09528629,1.7698762.8156
2020-02-27 17:13:14:600,0.09708735,1.7705932.819963
2020-02-27 17:13:14:636,0.09903817,1.7723722.824825
2020-02-27 17:13:14:671,0.09935074,1.7725042.826099
2020-02-27 17:13:14:712,0.100447,1.7739522.829566
2020-02-27 17:13:14:751,0.100939,1.7744532.831061
2020-02-27 17:13:14:790,0.1010518,1.774772.831289
2020-02-27 17:13:14:825,0.1010098,1.7748352.831521
2020-02-27 17:13:14:862,0.1009516,1.7748942.831632
2020-02-27 17:13:14:903,0.1005839,1.7752262.831731
2020-02-27 17:13:14:947,0.1001885,1.7753392.831726
2020-02-27 17:13:14:994,0.09887447,1.7758932.831631
2020-02-27 17:13:15:033,0.09837884,1.7759282.831539
2020-02-27 17:13:15:072,0.09745173,1.7763422.830792
2020-02-27 17:13:15:108,0.09620003,1.7765842.830662
2020-02-27 17:13:15:145,0.09585874,1.7768032.830375
2020-02-27 17:13:15:189,0.09503031,1.7767012.830031
2020-02-27 17:13:15:225,0.09441627,1.7765122.829999
2020-02-27 17:13:15:266,0.09358191,1.7764472.829408
2020-02-27 17:13:15:305,0.09279223,1.7764252.829327
2020-02-27 17:13:15:360,0.0902819,1.7764532.828584
2020-02-27 17:13:15:399,0.08833209,1.7763242.82804
2020-02-27 17:13:15:436,0.08651016,1.7756772.827613
2020-02-27 17:13:15:473,0.08534068,1.7758222.827013
2020-02-27 17:13:15:520,0.08327691,1.7759382.825808
2020-02-27 17:13:15:575,0.08185875,1.7762592.824701
2020-02-27 17:13:15:613,0.07871195,1.776282.822166
2020-02-27 17:13:15:650,0.07739025,1.7757772.821013
2020-02-27 17:13:15:695,0.07610252,1.7760342.819927
2020-02-27 17:13:15:732,0.0747577,1.7760152.81862
2020-02-27 17:13:15:774,0.0737476,1.7757522.817717
2020-02-27 17:13:15:823,0.07204339,1.7757372.815597
2020-02-27 17:13:15:873,0.07104837,1.7756912.814259
2020-02-27 17:13:15:910,0.06939663,1.7756522.81187
2020-02-27 17:13:15:953,0.06874277,1.7754322.81084
2020-02-27 17:13:15:990,0.06767625,1.7752522.80915
2020-02-27 17:13:16:028,0.06707316,1.7757572.808032
2020-02-27 17:13:16:073,0.06657179,1.7755372.807441
2020-02-27 17:13:16:110,0.06514796,1.7749172.805556
2020-02-27 17:13:16:145,0.06480406,1.7749042.805118
2020-02-27 17:13:16:192,0.06447255,1.7750962.804578
2020-02-27 17:13:16:233,0.06421265,1.775012.804402
2020-02-27 17:13:16:280,0.06325609,1.7752312.803522
2020-02-27 17:13:16:316,0.0630158,1.7751982.803361
2020-02-27 17:13:16:356,0.06256372,1.7753352.803162
2020-02-27 17:13:16:394,0.06206152,1.7756382.80271
2020-02-27 17:13:16:432,0.06177709,1.7756872.802756
2020-02-27 17:13:16:476,0.06098556,1.7755062.802955
2020-02-27 17:13:16:510,0.05992813,1.7754062.803269
2020-02-27 17:13:16:549,0.05932292,1.7755332.803168
2020-02-27 17:13:16:583,0.0587741,1.7753182.803083
2020-02-27 17:13:16:617,0.05781808,1.7754182.802983
2020-02-27 17:13:16:652,0.05743269,1.7755972.802832
2020-02-27 17:13:16:702,0.05690579,1.7755372.802985
2020-02-27 17:13:16:737,0.05661039,1.775482.803012
2020-02-27 17:13:16:781,0.05617421,1.7756092.802854
2020-02-27 17:13:16:818,0.05499178,1.7761092.803134
2020-02-27 17:13:16:865,0.05448679,1.77612.803357
2020-02-27 17:13:16:905,0.05422381,1.776172.803426
2020-02-27 17:13:16:946,0.05349915,1.7761472.803457
2020-02-27 17:13:16:981,0.05318515,1.7761592.803447
2020-02-27 17:13:17:016,0.0526946,1.775882.80354
2020-02-27 17:13:17:058,0.0519313,1.7757722.803759
2020-02-27 17:13:17:101,0.05168719,1.775722.803798
2020-02-27 17:13:17:144,0.05123251,1.7756052.803849
2020-02-27 17:13:17:183,0.05024969,1.7756632.803844
2020-02-27 17:13:17:218,0.04969613,1.7759552.803894
2020-02-27 17:13:17:256,0.04941416,1.7760382.803925
2020-02-27 17:13:17:296,0.04872389,1.7762862.804683
2020-02-27 17:13:17:335,0.04838329,1.7759082.804958
2020-02-27 17:13:17:375,0.04793771,1.7756352.805095
2020-02-27 17:13:17:411,0.04713032,1.7756482.805686
2020-02-27 17:13:17:453,0.046887,1.7757812.805895
2020-02-27 17:13:17:500,0.04677114,1.7757792.805965
2020-02-27 17:13:17:543,0.04642583,1.7756862.806168
2020-02-27 17:13:17:582,0.0460565,1.775682.806242
2020-02-27 17:13:17:622,0.04560903,1.7757372.806153
2020-02-27 17:13:17:669,0.04545575,1.7757772.805954
2020-02-27 17:13:17:702,0.0452887,1.7757612.805853
2020-02-27 17:13:17:739,0.04499811,1.775662.805382
2020-02-27 17:13:17:780,0.04452664,1.7755572.805046
2020-02-27 17:13:17:816,0.04429192,1.7752732.804527
2020-02-27 17:13:17:859,0.04400853,1.7751622.804245
2020-02-27 17:13:17:896,0.04352804,1.77542.803929
2020-02-27 17:13:17:932,0.04300923,1.775332.803381
2020-02-27 17:13:17:980,0.04252382,1.7752962.802342
2020-02-27 17:13:18:023,0.0420706,1.7758042.801099
2020-02-27 17:13:18:065,0.04174255,1.7760112.800576
2020-02-27 17:13:18:101,0.04119413,1.7759612.799918
2020-02-27 17:13:18:140,0.04113593,1.7760682.799659
2020-02-27 17:13:18:175,0.040628,1.7755212.79852
2020-02-27 17:13:18:220,0.04060082,1.7756142.79819
2020-02-27 17:13:18:266,0.04052547,1.7755152.7979
2020-02-27 17:13:18:302,0.04052032,1.7754592.797845
2020-02-27 17:13:18:342,0.04056779,1.7754552.797728
2020-02-27 17:13:18:380,0.04075946,1.7754582.797397
2020-02-27 17:13:18:437,0.04081971,1.7754682.797224
2020-02-27 17:13:18:473,0.04096406,1.7755172.797236
2020-02-27 17:13:18:509,0.04124871,1.7753032.79728
2020-02-27 17:13:18:550,0.04162945,1.7752412.797122
2020-02-27 17:13:18:588,0.04209811,1.7750242.797061
2020-02-27 17:13:18:628,0.04301031,1.775172.796983
2020-02-27 17:13:18:668,0.04358851,1.7750832.796931
2020-02-27 17:13:18:709,0.04426505,1.7748482.797271
2020-02-27 17:13:18:748,0.04502162,1.774982.797829
2020-02-27 17:13:18:784,0.04559353,1.7749042.798118
2020-02-27 17:13:18:818,0.04620085,1.7747772.79838
2020-02-27 17:13:18:862,0.04655698,1.7747132.79856
2020-02-27 17:13:18:899,0.04702463,1.7747212.798982
2020-02-27 17:13:18:936,0.04729857,1.7747732.799287
2020-02-27 17:13:18:978,0.04828732,1.7745592.800169
2020-02-27 17:13:19:013,0.04875646,1.774682.800817
2020-02-27 17:13:19:056,0.04906895,1.7742952.801357
2020-02-27 17:13:19:106,0.04909869,1.7742722.801443
2020-02-27 17:13:19:151,0.04935193,1.7743682.80176
2020-02-27 17:13:19:187,0.04966853,1.7743122.802649
2020-02-27 17:13:19:220,0.04975556,1.7744282.802746
